traj,method,dJ_raw,det_vs_M0,et
vi,M3_global_corr,0.0070380026516026,8.21874698070269,163.7246671756123
vi,M3_global_corr,0.0065645384397405,8.156514558094102,155.91960493844158
vi,M3_global_corr,0.005503711807474,7.001687206097159,146.70174964845268
vi,M3_global_corr,0.0057224503295574,6.6651250258607035,151.75899152222752
vi,M3_global_corr,0.0055235077469308,6.359194569756596,150.64497971094218
vi,M3_global_corr,0.0064134477704638,7.288449466350585,160.2477372463903
vi,M3_global_corr,0.0065723863062966,7.568933662896939,159.163925192867
vi,M3_global_corr,0.00688530072581,8.221659767376792,161.0404023698824
vi,M3_global_corr,0.0061374154006172,7.7742987806060455,155.929604638856
vi,M3_global_corr,0.0060044436127134,7.889741840402479,156.01632367188287
vi,M3_global_corr,0.0064450439361071,7.932756413722132,154.46178083780552
vi,M3_global_corr,0.0071204208560171,8.680789421648399,161.50377822779586
vi,M3_global_corr,0.0071197632257654,8.65939651218946,160.17977160273242
vi,M3_global_corr,0.008304676051393,9.448358997069391,168.9804272197778
vi,M3_global_corr,0.0076392847996325,9.359461732004121,164.34130900173665
vi,M3_global_corr,0.0064606000498615,8.116870661020357,157.11176545460387
vi,M3_global_corr,0.0058106643462245,7.209389301009196,152.3171534581264
vi,M3_global_corr,0.0073520802858814,8.705808948583467,161.7991224361039
vi,M3_global_corr,0.0084828697839346,9.513921867451671,167.62142063883874
vi,M3_global_corr,0.0091705956627451,10.183385829695766,171.81519569754275
vi,M3_global_corr,0.0079072328692387,9.283460280743185,166.66269197419004
vi,M3_global_corr,0.0069292440185499,8.892312067742182,159.0321862297249
vi,M3_global_corr,0.0063930493635993,8.504151270165096,155.29349727685508
vi,M3_global_corr,0.0059008716817634,7.8838603142378645,150.20521987116655
vi,M3_global_corr,0.0065668170840883,8.277443451414058,157.56506631480624
vi,M3_global_corr,0.0073317091333864,8.422497435839176,166.83370274372083
vi,M3_global_corr,0.0068428261897968,7.8209205328040525,163.36456655087596
vi,M3_global_corr,0.0061437046539623,7.37251761151154,157.21475120269417
vi,M3_global_corr,0.0057114897518448,7.093566422663542,154.9510004102453
vi,M3_global_corr,0.0049605156070214,6.317073756196976,148.42731651147636
vi,M3_global_corr,0.0050400895770467,6.622143053573012,143.68012498933095
vi,M3_global_corr,0.0059720760125515,7.594385495254386,147.6989520370266
vi,M3_global_corr,0.0066469608022606,8.326418592073793,153.15357484465758
vi,M3_global_corr,0.0067457351283093,8.126769541458401,157.01475549917208
vi,M3_global_corr,0.007118003775006,8.56265970394847,161.05530357072644
vi,M3_global_corr,0.0066947587731468,8.279264935652492,158.59642715714975
vi,M3_global_corr,0.0055463782836894,6.841458592097979,152.53787308095417
vi,M3_global_corr,0.0050731602207027,6.689536886733009,147.09927713571625
vi,M3_global_corr,0.0053397216040266,6.319036216228483,149.47383922590367
vi,M3_global_corr,0.0065106988847374,7.565092611540223,156.19511228909647
vi,M3_global_corr,0.0068669163990908,7.8781380128087335,160.12567404018478
vi,M3_global_corr,0.0076592805191082,8.61452027426165,165.74935976471178
vi,M3_global_corr,0.0070225877329706,8.271527730883207,161.39965967121012
vi,M3_global_corr,0.0065176125369192,7.85304762318799,156.4024581277864
vi,M3_global_corr,0.005334688243178,6.032036948807644,147.56491640471583
vi,M3_global_corr,0.0051520492752558,5.931963427701021,146.03760165666165
vi,M3_global_corr,0.0055131685745099,5.987960728582323,153.70024314508157
vi,M3_global_corr,0.0056714159144727,6.054699545744114,156.12761234742194
vi,M3_global_corr,0.0061266169729298,7.059704913839056,159.1116779817943
vi,M3_global_corr,0.0062417894865407,7.121125074154946,158.07861662003654
vi,M3_global_corr,0.0062345085168881,7.29334407912782,157.3460959601035
vi,M3_global_corr,0.0061187425355263,7.149032253831791,158.84096311799192
vi,M3_global_corr,0.0057691373805732,7.447745659183113,152.7367284914581
vi,M3_global_corr,0.0064775470732173,7.795554538984732,157.5479950894373
vi,M3_global_corr,0.0062627783815475,7.421629305529791,155.28010213893435
vi,M3_global_corr,0.0067542802584609,8.309199757181716,157.17240608320003
vi,M3_global_corr,0.0071884392648441,8.374492047485433,159.82257164364154
vi,M3_global_corr,0.0077332931761586,8.957212699904744,165.49204100023528
vi,M3_global_corr,0.007005301518153,8.230727154573458,161.62604185591434
vi,M3_global_corr,0.0059233059977667,7.472195270410225,154.20865596325964
vi,M3_global_corr,0.0063353898458254,7.181643325145046,160.664013133733
vi,M3_global_corr,0.0075184391138548,8.21526686772279,165.94989490048536
vi,M3_global_corr,0.0082399670055844,8.78115391734903,169.4090249804531
vi,M3_global_corr,0.0087690382666587,9.346238347660432,172.66266137358028
vi,M3_global_corr,0.0083503655150854,9.035844547280675,172.4450078902746
vi,M3_global_corr,0.0077000185178786,9.315720727174153,166.59807365086945
vi,M3_global_corr,0.006879694832629,8.498814113749148,162.08801439528875
vi,M3_global_corr,0.005950799261506,7.931798001634775,152.79626676619458
vi,M3_global_corr,0.0062379892858197,8.012412212485287,155.44937689537204
vi,M3_global_corr,0.0067360767122999,8.04813281157459,160.27684732218538
vi,M3_global_corr,0.0072239780588415,8.232380393783018,165.07289007333424
vi,M3_global_corr,0.0067122564248288,7.2731087991730305,165.969533265735
vi,M3_global_corr,0.0063668553166728,6.956740809906506,162.97680002728254
vi,M3_global_corr,0.005973795834778,6.5452645327790435,163.15026289470316
vi,M3_global_corr,0.0049882135945887,5.671781950591253,152.58377182560525
vi,M3_global_corr,0.0048214202711669,5.445092414216958,145.8068790402135
vi,M3_global_corr,0.0054512680613744,5.862431706915515,151.55097452967888
vi,M3_global_corr,0.0063731564750365,6.988527466608559,158.03896215187035
vi,M3_global_corr,0.0069746611499461,7.525617950696869,163.17891211182908
vi,M3_global_corr,0.0068352740455998,7.517126095904871,162.84152731107412
vi,M3_global_corr,0.0073773815284802,8.052360997765192,167.71681368123848
vi,M3_global_corr,0.0061673408229377,6.736950854455387,160.9383428978011
vi,M3_global_corr,0.0056081443519656,6.039155588116046,158.79061705933992
vi,M3_global_corr,0.0050914151142688,5.681471416329117,155.4815121171217
vi,M3_global_corr,0.005055637698035,4.812727205636861,152.94559185915682
vi,M3_global_corr,0.0062126808298162,6.332418384235439,160.20731529090736
vi,M3_global_corr,0.0067950659811084,6.77043988343371,165.7404371308583
vi,M3_global_corr,0.0067672159257004,6.90609358269117,165.61919921897538
vi,M3_global_corr,0.0072689188617061,7.51934743977796,168.24351982225156
vi,M3_global_corr,0.0063529413353086,6.406147538800326,164.84221953543135
vi,M3_global_corr,0.0060348838489529,5.966458674514342,160.8741101612856
vi,M3_global_corr,0.0053603040084239,5.13424071961262,155.20823333218422
vi,M3_global_corr,0.0052797500102544,4.7392434944895,155.56904812588982
vi,M3_global_corr,0.0054967227318826,5.1192723042370005,159.27475220315017
vi,M3_global_corr,0.0052434420049811,4.692024806666382,157.76554724992454
vi,M3_global_corr,0.0059511093020004,6.0356716212027095,163.48758242558404
vi,M3_global_corr,0.0059619736602984,5.8957972873076585,163.6633287299135
vi,M3_global_corr,0.0060696595334402,6.017692121086242,162.04309163090417
vi,M3_global_corr,0.0059182364512477,6.046913036632162,162.40398177532705
vi,M3_global_corr,0.0058361774721475,6.194818282053461,160.44559053346575
vi,M3_global_corr,0.0053749280450347,5.834848446574398,154.84856815712033
vi,M3_global_corr,0.0060964752873012,6.183398731649987,159.0755856591719
vi,M3_global_corr,0.0062790881258391,6.155878879513068,162.6373435506228
vi,M3_global_corr,0.0066074696580945,6.84082382721823,163.128025798298
vi,M3_global_corr,0.0067262913500502,7.0444074789213005,162.81865763082314
vi,M3_global_corr,0.0069127833319575,7.032450098043313,164.41533386711362
vi,M3_global_corr,0.0069097282937658,7.40887809217233,165.6466941126983
vi,M3_global_corr,0.0065046664591344,7.117186373308527,164.25474066514187
vi,M3_global_corr,0.0056911035421156,6.254065876823461,159.67222894438663
vi,M3_global_corr,0.0058593624764692,5.997390543823741,162.28016032715792
vi,M3_global_corr,0.0071358631675493,7.216128516091544,170.30343145407178
vi,M3_global_corr,0.0072724165366689,7.496122318609338,168.84800963098758
vi,M3_global_corr,0.0079748879018941,8.306333396763762,173.74659767849505
vi,M3_global_corr,0.0075448845499784,7.930945479100956,169.23522606489837
vi,M3_global_corr,0.0077947032021266,8.458314134592428,171.12667443842096
vi,M3_global_corr,0.0063716274721872,7.443278276012535,160.81269474840738
vi,M3_global_corr,0.0060020748652561,6.939322616278247,159.59455400104198
vi,M3_global_corr,0.0056694248309185,6.868460327038747,155.20602176731222
vi,M3_global_corr,0.0059236886987641,6.519433003590279,159.70236798987423
vi,M3_global_corr,0.0066563742151725,7.218833665842595,164.88530754355023
vi,M3_global_corr,0.0065545087791521,6.846830640432302,166.91637742976508
vi,M3_global_corr,0.0063153385100368,6.289194558395195,170.57061920469832
vi,M3_global_corr,0.0057975552845769,5.76068483728119,164.53047643434195
vi,M3_global_corr,0.0056322655439473,5.5592062334311265,164.3566986884709
vi,M3_global_corr,0.0049890682962474,4.993457282771345,155.38441271555018
vi,M3_global_corr,0.0047770972092997,4.680023881232074,153.1019501694292
vi,M3_global_corr,0.0048194930621412,4.805149634566163,150.94263844696164
vi,M3_global_corr,0.0051317985925262,4.7980416426537715,151.83516777816808
vi,M3_global_corr,0.0062796784279831,6.4586551174306805,160.0734547491475
vi,M3_global_corr,0.0064215465182362,6.6179827317680235,159.94651241377207
vi,M3_global_corr,0.0061843030809465,6.372995991958646,163.70716049271735
vi,M3_global_corr,0.0059176439702319,5.677215362241299,163.7565687326356
vi,M3_global_corr,0.0063766504908884,6.324000743793306,168.1677819325209
vi,M3_global_corr,0.0053687044281401,5.09160484269205,160.48009374535425
vi,M3_global_corr,0.0052205238738268,5.350321781563906,160.48294131536457
vi,M3_global_corr,0.0046892146772459,4.540679998524979,152.5593300225836
vi,M3_global_corr,0.0048435776455425,4.027054053757581,154.7567343353011
vi,M3_global_corr,0.0061504667393403,5.7055601978194375,165.35253733140505
vi,M3_global_corr,0.0061907373727916,5.580489084494559,165.89972012125608
vi,M3_global_corr,0.0063087087300465,5.457221354582401,167.55121122633844
vi,M3_global_corr,0.0068352383753428,6.512485652700462,169.62875190586416
vi,M3_global_corr,0.0064991711411739,6.286819395352609,167.98433326602716
vi,M3_global_corr,0.0055054006764663,5.129668520594947,160.78760560803568
vi,M3_global_corr,0.0051446917315707,4.390787312538748,154.84034864891146
vi,M3_global_corr,0.0045212247668957,3.6474718245478925,150.5859992143284
vi,M3_global_corr,0.0049502830004548,3.717118169208959,155.80022169571
vi,M3_global_corr,0.0051642811317545,4.072291283641022,161.08662138126851
vi,M3_global_corr,0.0050633640015551,3.6005741814402086,163.3588126509155
vi,M3_global_corr,0.0055508617644279,4.717088313626192,165.21439181150825
vi,M3_global_corr,0.005714024912233,4.706162174522888,170.12544041351657
vi,M3_global_corr,0.0056969632379649,4.577632070016335,168.70078319839524
vi,M3_global_corr,0.0054737208428931,4.7516717913007085,162.55849418849328
vi,M3_global_corr,0.0055232654217505,5.17706520051982,161.67324359261
vi,M3_global_corr,0.0053761938161012,5.339329895107369,158.1154158346977
vi,M3_global_corr,0.004968557046882,4.387204269054251,153.7239413196764
vi,M3_global_corr,0.0056213977860321,4.8286703254858026,160.50198580053512
vi,M3_global_corr,0.0056560052421044,4.216436081013427,161.7824068007823
vi,M3_global_corr,0.0063512576615707,5.6564152535446794,166.26491075351404
vi,M3_global_corr,0.0060128998305886,5.214883718681904,163.37603685662685
vi,M3_global_corr,0.0065094695058112,5.466690589013552,168.92550003421454
vi,M3_global_corr,0.0063489487309525,5.580025842039987,168.4274286958687
vi,M3_global_corr,0.0060070169598681,5.776986146434865,166.81520088834813
vi,M3_global_corr,0.005866154107673,5.744932079851623,166.1411186206139
vi,M3_global_corr,0.0051902676677583,4.835486198662863,160.23704235328543
vi,M3_global_corr,0.0056068259973379,4.874132886423496,165.63903199306304
vi,M3_global_corr,0.0061672722247734,5.391224917512574,169.33509301041403
vi,M3_global_corr,0.0068736849686443,6.2237576083064425,174.61078368816317
vi,M3_global_corr,0.0069005055259454,6.165495954081564,175.59619873101653
vi,M3_global_corr,0.0068858153482759,6.531143712261638,174.27827349798028
vi,M3_global_corr,0.0068084498231689,6.65301134060573,173.19026903291436
vi,M3_global_corr,0.0066402223436347,6.914577844255689,170.6069420115092
vi,M3_global_corr,0.0062439050378188,6.2174577435593505,168.70190912931378
vi,M3_global_corr,0.005699882460366,5.797049855089853,164.32197425445236
vi,M3_global_corr,0.0050809484030112,5.409391033267582,157.17394939114715
vi,M3_global_corr,0.0056328597599902,5.681683355967692,161.770918618081
vi,M3_global_corr,0.005807631927312,5.533615117574783,164.79132101141695
vi,M3_global_corr,0.0061596626598314,5.811333909306285,170.74393177910963
vi,M3_global_corr,0.006266056052304,5.840388935281425,173.1349810322101
vi,M3_global_corr,0.0056066311443799,4.8320633554153005,171.25317409861788
vi,M3_global_corr,0.005559543925614,4.839185381140851,168.3544444046737
vi,M3_global_corr,0.0050901102114488,4.159507115688143,165.05876294501235
vi,M3_global_corr,0.0051037112517785,4.407492829461319,164.2959221191063
vi,M3_global_corr,0.0048218032315711,3.99442316331681,161.31420865814596
vi,M3_global_corr,0.0043049700756031,3.401575745281008,152.112539459089
vi,M3_global_corr,0.0043763016768648,2.7995578130039576,153.5064321790369
vi,M3_global_corr,0.0049301029450034,3.74203487705455,154.83007334247392
vi,M3_global_corr,0.0058958259423419,5.190138289542574,164.15851528899012
vi,M3_global_corr,0.0061605578649449,5.532611900515235,165.49044413196495
vi,M3_global_corr,0.0056480434126128,5.000673294585056,165.52814109797328
vi,M3_global_corr,0.0054505301157605,4.491427708988681,164.35423761611324
vi,M3_global_corr,0.0055764350936404,4.67850553627423,166.9425968770013
vi,M3_global_corr,0.0056379238852196,5.136615263610992,166.03127528755033
vi,M3_global_corr,0.0052727870761231,4.597052830762408,164.29300569017147
vi,M3_global_corr,0.004863822837628,4.38734960598606,160.21840431031262
vi,M3_global_corr,0.0046099662747794,3.649138322598958,157.52183465211064
vi,M3_global_corr,0.0047615315055181,3.273441869962056,159.7808763895187
vi,M3_global_corr,0.0060130781085007,4.9181012892477725,168.42453751376803
vi,M3_global_corr,0.0060117337819323,4.796315672681914,171.56087370203554
vi,M3_global_corr,0.0059278907868252,4.517561157550659,171.9623057589679
vi,M3_global_corr,0.0058197235313934,4.720678442295508,169.2720733117997
vi,M3_global_corr,0.0057688515661166,4.812115123206695,168.06937314986914
vi,M3_global_corr,0.0055951394734035,4.750043188304204,167.08723384211967
vi,M3_global_corr,0.00511755859298,4.047707698058161,162.14721328343788
vi,M3_global_corr,0.0047025642854764,3.1885019310794007,157.76383271957425
vi,M3_global_corr,0.004281535819689,2.7862941275169817,152.47634213725175
vi,M3_global_corr,0.0044456020992992,2.4879364077898742,156.02139977415544
vi,M3_global_corr,0.0049166957643489,3.3319221712701506,162.14709055744632
vi,M3_global_corr,0.0046903007285149,2.8575627344141026,162.9760900331692
vi,M3_global_corr,0.0048369315638037,3.1857811842193087,166.45356824294453
vi,M3_global_corr,0.0050209570687111,3.7129315917841836,166.64282007444532
vi,M3_global_corr,0.0050898795450828,3.6228735240420065,165.01259190887387
vi,M3_global_corr,0.005486733269825,4.280228515440314,166.92745968522675
vi,M3_global_corr,0.0053848520220737,4.333175701206443,161.8683026385574
vi,M3_global_corr,0.0052396932358323,4.21618366647121,159.95814717720708
vi,M3_global_corr,0.0048562415756943,4.349403859439434,154.70384206343525
vi,M3_global_corr,0.004768238272231,3.3525881125377452,155.1178768834811
vi,M3_global_corr,0.005114438621228,3.2147561094271566,157.7726079751192
vi,M3_global_corr,0.0053617459233321,3.5956058064152785,160.69746847152302
vi,M3_global_corr,0.0054911093454224,4.1815392143855945,163.2150749666099
vi,M3_global_corr,0.0057341813409615,4.658975553054319,166.82451271072748
vi,M3_global_corr,0.0055544124561843,4.031490424411913,166.60274826177556
vi,M3_global_corr,0.0055988359872611,3.7460912231339023,167.5641947307099
vi,M3_global_corr,0.0052547495159382,3.1880336697799123,162.70058490554104
vi,M3_global_corr,0.0048902048074718,2.256241736059252,160.359459079314
vi,M3_global_corr,0.0047512531389054,1.727384511360043,157.87068659788133
vi,M3_global_corr,0.0048131890806615,1.31441110046444,158.74686124515165
vi,M3_global_corr,0.0050931571997796,2.2515953612931128,164.55897941199066
vi,M3_global_corr,0.0049138004013581,2.3710189328054128,164.0468120552154
vi,M3_global_corr,0.0049888045551266,3.2770720350596605,163.96454220489525
vi,M3_global_corr,0.0049685322465905,3.5466947586631647,162.47231009179714
vi,M3_global_corr,0.0055491164083728,4.925896809168904,163.51938632953883
vi,M3_global_corr,0.0051532493419836,4.416467047346202,158.1518596673989
vi,M3_global_corr,0.0051849426115184,3.985526734394824,160.79511209673495
vi,M3_global_corr,0.0047455551607091,3.576337397294253,153.5270934145367
vi,M3_global_corr,0.00487836106706,3.1324991863141918,157.32913697869714
vi,M3_global_corr,0.0048285601852121,2.6880307116935285,156.92926060810936
vi,M3_global_corr,0.0047755851670061,2.2930015771660237,159.056013320564
vi,M3_global_corr,0.0048535506117909,1.178613841738894,157.8056355318106
vi,M3_global_corr,0.005091458284589,0.9099945773780007,162.782385040013
vi,M3_global_corr,0.0051856280394989,0.5408558555880632,162.77856037347453
vi,M3_global_corr,0.0050928437146574,0.698675950805324,161.0205757393944
vi,M3_global_corr,0.0046447483462169,-0.3121406999209455,156.18702565627214
vi,M3_global_corr,0.0045988529714111,-1.1775433927325594,153.7143278997847
vi,M3_global_corr,0.0047790923038067,-1.3314134881102575,149.62796919408294
vi,M3_global_corr,0.0051224553936347,-0.7341082555395531,150.49598086368562
vi,M3_global_corr,0.0051812908639869,-0.6617501584557317,151.81762188740908
vi,M3_global_corr,0.0051725706895498,-1.133262718615299,152.1466426441862
vi,M3_global_corr,0.0052534179030151,-1.1654553989829992,152.91213907044173
vi,M3_global_corr,0.0051843405615081,-0.1650149545700117,151.70952381990466
vi,M3_global_corr,0.0050290294881519,0.7332542702947649,151.4574705008032
vi,M3_global_corr,0.0046775816177704,-0.15415019362103521,146.1159939961504
vi,M3_global_corr,0.0049007420776435,-1.7847916276135436,150.4132161271041
vi,M3_global_corr,0.0051147812811073,-1.4866785790748054,153.98054716054077
vi,M3_global_corr,0.0048270401009773,-1.0171498767258527,155.3907599675083
vi,M3_global_corr,0.0046734278526427,-0.7305621520652608,154.5067340574655
vi,M3_global_corr,0.0048098962951466,-0.6427230332093927,151.92472745755316
vi,M3_global_corr,0.0045457762462361,-0.8942394560294247,148.8519423466336
vi,M3_global_corr,0.0045027545053534,-1.312668711345225,148.43156572231166
vi,M3_global_corr,0.0043107087468456,-1.6546978681522262,146.20066601261843
vi,M3_global_corr,0.0044987840505167,-1.690865793059828,149.39598506273978
vi,M3_global_corr,0.0045215640162939,-0.9312271542549126,150.92259138519904
vi,M3_global_corr,0.0044380895666128,-1.0886359043201423,151.19531830367947
vi,M3_global_corr,0.0046812917639639,-1.0490372459733237,154.42709729757308
vi,M3_global_corr,0.004803277121213,-1.0300633045622476,153.06425626271792
vi,M3_global_corr,0.0049630710485772,-0.21885946487321917,152.41209752194345
vi,M3_global_corr,0.0047695425445783,-0.17355178081515987,150.77633560089674
vi,M3_global_corr,0.0046322620859577,1.1805972702691463,149.1641482756599
vi,M3_global_corr,0.0044639969869178,0.8617052969916017,148.19753439468073
vi,M3_global_corr,0.0046403792617814,0.0015164113925720812,148.48704833595104
vi,M3_global_corr,0.0048691035107184,-0.2341309609980442,148.02502401195235
vi,M3_global_corr,0.0050905859219531,0.23810656326594426,149.31579003531974
vi,M3_global_corr,0.005069304151976,0.6161569515792564,151.63458065682536
vi,M3_global_corr,0.0052906465642033,1.326971776496066,154.6890534645355
vi,M3_global_corr,0.0052160414272116,1.593811171057041,152.81387494387212
vi,M3_global_corr,0.0050365500825197,1.3721327796943683,152.95877113140787
vi,M3_global_corr,0.0047552292772529,0.6332966418010244,148.70244625932486
vi,M3_global_corr,0.0049775622001016,1.0919859466968944,151.72039473653922
vi,M3_global_corr,0.0049163525360106,0.13741678831081572,157.88946039161652
vi,M3_global_corr,0.0046988095511375,-0.13651828677637923,156.22699505950325
vi,M3_global_corr,0.0048506660416971,-0.3508181750242727,155.46716115025328
vi,M3_global_corr,0.0049273233246638,0.3696412247313674,152.8872044671358
vi,M3_global_corr,0.0047741172048147,0.5025391528432124,149.9161357860346
vi,M3_global_corr,0.0163507650496725,6.74328299872127,185.454065581472
vi,M3_global_corr,0.0045651519658824,-0.3492961730817399,147.50214101606554
vi,M3_global_corr,0.0048422357014108,-0.018801541570724112,151.18223381887103
vi,M3_global_corr,0.0046976860662865,-0.24825297902006582,152.20615688611397
vi,M3_global_corr,0.0048518267173708,-0.602675435993973,155.01990590698784
vi,M3_global_corr,0.0048774858546182,-0.5773500969638974,158.20781285668988
vi,M3_global_corr,0.0049658074628307,-0.944680392045683,156.4768605177645
vi,M3_global_corr,0.0047155002397676,-0.6387597199293111,153.57673834559958
vi,M3_global_corr,0.004332683144921,-0.5961560316753491,150.049085547073
vi,M3_global_corr,0.0043806078224239,-1.8703437468315371,146.95916278974906
vi,M3_global_corr,0.0047104471806411,-1.8304111008837083,148.312742067955
vi,M3_global_corr,0.0049553111560179,-1.2876289771854488,147.7741652871737
vi,M3_global_corr,0.0117212600440534,4.658012936191284,167.6830350030391
vi,M3_global_corr,0.00509442621508,-0.9378226725704906,151.43212196443898
vi,M3_global_corr,0.0052279551262644,-0.9158484010864925,153.57014228925036
vi,M3_global_corr,0.0053555064482552,0.6410664503083296,155.67051367661435
vi,M3_global_corr,0.0052618835807286,1.1948408885704112,154.803473746485
vi,M3_global_corr,0.0049632175155894,0.9595053761957217,149.82234576526272
vi,M3_global_corr,0.0052896113182493,-0.21426372813672856,155.6892422004158
vi,M3_global_corr,0.0055524430848837,-0.1339621277517722,158.9858561262264
vi,M3_global_corr,0.0054237558330642,-0.023382066558212955,163.69301999809946
vi,M3_global_corr,0.0053311977928834,0.5249063842468047,161.3718034567739
vi,M3_global_corr,0.0054407240636157,0.7402671595969252,158.5305721383278
vi,M3_global_corr,0.005423438206845,0.4189392661200486,157.5930793743994
vi,M3_global_corr,0.0052571594807066,-0.49320291998034804,156.73897798088265
vi,M3_global_corr,0.004941993929511,-0.6688111703566904,151.60816593601993
vi,M3_global_corr,0.0052979133762288,-0.9525934009685102,156.99964357260168
vi,M3_global_corr,0.0055094708943847,0.09890365277797741,157.69213578666557
vi,M3_global_corr,0.0055952334442732,-0.0768670629743724,159.4368672830677
vi,M3_global_corr,0.0059491371758563,0.34072529392443585,161.94418777022736
vi,M3_global_corr,0.0062433300025524,0.7854850194688368,162.72137250275622
vi,M3_global_corr,0.0061832426313771,1.742901301817625,162.01428878694307
vi,M3_global_corr,0.0059586705557734,2.210405832703316,160.82511921004937
vi,M3_global_corr,0.0054632115834177,2.2367887464244234,158.04612239575755
vi,M3_global_corr,0.0057005449457147,1.3979802658203937,156.98721648724603
vi,M3_global_corr,0.0059849910206981,0.8498245476960733,156.25060408356725
vi,M3_global_corr,0.0061375515513282,1.4449004689666083,158.26889806037897
vi,M3_global_corr,0.0065336781859114,2.1411819927977547,162.27165147699307
vi,M3_global_corr,0.006916430861956,3.039353841873691,165.43856967998147
vi,M3_global_corr,0.006803673069298,3.1851347637588105,165.3552359038582
vi,M3_global_corr,0.0065125253752131,3.0389744522037176,162.14754828262105
vi,M3_global_corr,0.0062639729260589,3.2998510986051315,161.552080402221
vi,M3_global_corr,0.0070257762585794,3.129509846473752,167.97795616522228
vi,M3_global_corr,0.0067413047649807,1.3666869108716924,165.16364493145167
vi,M3_global_corr,0.0067476229773433,1.5452575950021696,164.0921169775374
vi,M3_global_corr,0.0067615903813641,2.0116862084204286,163.22922526199275
vi,M3_global_corr,0.0066006235539935,1.5958438079298958,161.99137361433992
vi,M3_global_corr,0.018521415245571,8.80378514745351,194.721189665732
vi,M3_global_corr,0.0061415350873487,1.297389598468726,156.7510471592087
vi,M3_global_corr,0.0064731986074756,0.8251979258756137,159.09225795051051
vi,M3_global_corr,0.0066574372562722,1.4933145885249814,162.59980085646023
vi,M3_global_corr,0.0068560574798559,1.152525290063494,164.0638957973468
vi,M3_global_corr,0.0069799321753928,1.1930508923286425,166.15493575613803
vi,M3_global_corr,0.0068812484513683,0.2700690989129839,166.25775443678916
vi,M3_global_corr,0.0065275328543051,-0.22496209447353976,163.85891084679432
vi,M3_global_corr,0.0061567608298767,0.42573784780466895,161.9072879732224
vi,M3_global_corr,0.0061002266506822,-0.7670383399876357,161.04848335153105
vi,M3_global_corr,0.006471103388031,-1.671491203821887,159.56060938462932
vi,M3_global_corr,0.0069875834595521,-0.0711618308902473,159.53810702211945
vi,M3_global_corr,0.0072862378536777,0.5107004338705963,160.1918957645155
vi,M3_global_corr,0.0072300803222636,0.6235883265046027,162.13924425696584
vi,M3_global_corr,0.0073408889777145,1.9300624720360418,162.91850737144415
vi,M3_global_corr,0.00664479351023,3.1707124500041175,160.08379716827184
vi,M3_global_corr,0.0061397363897851,2.421962502265643,157.27158693719446
vi,M3_global_corr,0.0060622704558274,1.1452610748313248,158.69122421111186
vi,M3_global_corr,0.0065616170804014,0.26558823641184404,161.35226695548317
vi,M3_global_corr,0.0068799709835069,-0.734647526145352,166.1859596970952
vi,M3_global_corr,0.0067724482225392,0.002539529394823603,167.4788675099717
vi,M3_global_corr,0.0065996415146353,0.35254225168412745,166.85169895937625
vi,M4_patch_corr,0.0041920583951538,42.215335608956735,106.61129452244052
vi,M4_patch_corr,0.0043582471408886,43.23922907744239,108.88781266907915
vi,M4_patch_corr,0.0047742517033278,43.093610591313706,112.42273323651258
vi,M4_patch_corr,0.005514306811879,40.68511232382775,116.88414374121584
vi,M4_patch_corr,0.0047493966557973,40.30293271495506,111.1019943999492
vi,M4_patch_corr,0.0047062133811056,37.162189312729524,111.56584067977316
vi,M4_patch_corr,0.0053115821967739,35.15835345753244,117.58284244097284
vi,M4_patch_corr,0.0050889768962887,36.16948328753787,116.3236409284911
vi,M4_patch_corr,0.0054819290717477,39.53554174261647,114.86677845159817
vi,M4_patch_corr,0.0066649985344173,38.74583463010535,124.01804107555137
vi,M4_patch_corr,0.0069123663413629,42.29436891274793,121.5555372518435
vi,M4_patch_corr,0.0055970848898985,37.5634297854462,114.80487312469
vi,M4_patch_corr,0.0052140724850464,39.84079793632202,111.24357152841765
vi,M4_patch_corr,0.0068448143804616,37.68447276737173,125.39937352513884
vi,M4_patch_corr,0.0076583103793318,35.93243370692082,132.62270357752033
vi,M4_patch_corr,0.0063089874334397,34.36610186276452,124.97331691159606
vi,M4_patch_corr,0.0057627418143921,34.29212660265702,121.86514212780946
vi,M4_patch_corr,0.005301122019863,32.95851158967382,118.38797900301098
vi,M4_patch_corr,0.0049742365691252,30.04498408434013,116.0367131825352
vi,M4_patch_corr,0.0050435085877682,35.461867329371884,113.16367839982114
vi,M4_patch_corr,0.0056633258304907,41.91210472194959,116.4829812239137
vi,M4_patch_corr,0.0052749472897011,43.70343427082369,112.59532936484356
vi,M4_patch_corr,0.0047293401225952,45.30365299434632,104.15326676880017
vi,M4_patch_corr,0.0037907337478673,49.61319868961223,88.9037051283268
vi,M4_patch_corr,0.0036840930045968,50.02549143871954,86.64287307149752
vi,M4_patch_corr,0.0050398736890853,47.497763948897116,101.45842800479842
vi,M4_patch_corr,0.0055396798887016,47.10255764073953,105.92503864172004
vi,M4_patch_corr,0.0057091650653708,46.609627972297275,110.34428266297247
vi,M4_patch_corr,0.0053723956732516,46.5915629817688,110.71818136966924
vi,M4_patch_corr,0.0047838079632289,45.15663329887343,106.70332717331604
vi,M4_patch_corr,0.004498547494597,45.74402638170754,102.1155538473895
vi,M4_patch_corr,0.0048309079765669,47.096893810425,104.04005597040756
