et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,dJ_raw,iters,on_bound,wmean,method,traj,order,scan,view,ndist,in_support,nearest_d
160.6950193202258,5.858541031335291,0.0707295593597742,0.0113004813237998,0.0051308525534574,0.0061696287703423,40,0,1.0,M1_raw_p2l,vi,8,8,oracle,0.0,True,1.4901161193847656e-08
137.02797432303734,4.74162213960683,0.036810368690103,0.0113004813237998,0.0056453346169338,0.0056551467068659,40,0,0.7920866096768152,M2_raw_huber,vi,8,8,oracle,0.0,True,1.4901161193847656e-08
145.69665534621234,5.442003368903432,0.0669726928251085,0.0113004813237998,0.0052181308213222,0.0060823505024776,36,0,1.0,M3_global_corr,vi,8,8,oracle,0.0,True,1.4901161193847656e-08
114.86677845159817,6.279582331728293,0.0464727240280938,0.0113004813237998,0.005818552252052,0.0054819290717477,40,0,1.0,M4_patch_corr,vi,8,8,oracle,0.0,True,1.4901161193847656e-08
70.79719364122876,4.3852753642057065,0.0299455486716692,0.0113004813237998,0.0071233268232325,0.0041771545005672,40,0,1.0,M5_full_corr,vi,8,8,oracle,0.0,True,1.4901161193847656e-08
162.76387570565672,5.695298360469941,0.0902353797549777,0.012670242678806,0.0052566711373623,0.0074135715414436,35,0,1.0,M0_raw_p2p,vi,9,9,oracle,0.0,True,0.0
164.4144578948268,5.544879212839273,0.0811574550422973,0.012670242678806,0.005319941679037,0.0073503009997689,40,0,1.0,M1_raw_p2l,vi,9,9,oracle,0.0,True,0.0
145.90834163879467,5.52016764184728,0.0376389699877647,0.012670242678806,0.0056528330644548,0.0070174096143511,40,0,0.8132351144760099,M2_raw_huber,vi,9,9,oracle,0.0,True,0.0
152.89002446299722,5.695298360469939,0.077156975992854,0.012670242678806,0.0054260620676141,0.0072441806111918,35,0,1.0,M3_global_corr,vi,9,9,oracle,0.0,True,0.0
124.01804107555137,6.490173052181121,0.0561368789655505,0.012670242678806,0.0060052441443886,0.0066649985344173,40,0,1.0,M4_patch_corr,vi,9,9,oracle,0.0,True,0.0
78.40855767093515,5.161679843502779,0.0331133785023399,0.012670242678806,0.0074745532140546,0.0051956894647513,40,0,1.0,M5_full_corr,vi,9,9,oracle,0.0,True,0.0
163.84990616459143,6.069532193233052,0.097065212974028,0.0134735578000353,0.005813858797134,0.0076596990029012,40,0,1.0,M0_raw_p2p,vi,10,10,oracle,0.0,True,0.0
166.65598422480392,5.0905432326616245,0.0882901190187897,0.0134735578000353,0.0059135122579275,0.0075600455421077,16,0,1.0,M1_raw_p2l,vi,10,10,oracle,0.0,True,0.0
148.02399208372285,5.967494807307152,0.0408812611643669,0.0134735578000353,0.0061445286159543,0.0073290291840809,40,0,0.8148741159300558,M2_raw_huber,vi,10,10,oracle,0.0,True,0.0
153.58245519363362,6.072143508966515,0.0808435700111272,0.0134735578000353,0.0059945351286829,0.0074790226713523,40,0,1.0,M3_global_corr,vi,10,10,oracle,0.0,True,0.0
121.5555372518435,6.627160729402519,0.0621022707676775,0.0134735578000353,0.0065611914586723,0.0069123663413629,40,0,1.0,M4_patch_corr,vi,10,10,oracle,0.0,True,0.0
83.38415687573034,5.588954617226756,0.036060314340083,0.0134735578000353,0.0079043212454872,0.005569236554548,40,0,1.0,M5_full_corr,vi,10,10,oracle,0.0,True,0.0
152.3683029101362,4.315373101705014,0.0884105605490375,0.0112999147076117,0.0049807097793499,0.0063192049282618,30,0,1.0,M0_raw_p2p,vi,11,11,oracle,0.0,True,0.0
153.71196759760898,3.19078538792463,0.0852140670886782,0.0112999147076117,0.0050429852723918,0.0062569294352198,40,0,1.0,M1_raw_p2l,vi,11,11,oracle,0.0,True,0.0
141.01823988058243,4.460226305170366,0.0369218518872472,0.0112999147076117,0.0051761372040161,0.0061237775035955,40,0,0.82253443595027,M2_raw_huber,vi,11,11,oracle,0.0,True,0.0
143.21213926409536,4.317295519305539,0.0706054323073329,0.0112999147076117,0.0051723696459877,0.006127545061624,29,0,1.0,M3_global_corr,vi,11,11,oracle,0.0,True,0.0
114.80487312469,4.718637570827648,0.05101548078796,0.0112999147076117,0.0057028298177131,0.0055970848898985,34,0,1.0,M4_patch_corr,vi,11,11,oracle,0.0,True,0.0
78.27570995247846,4.5396428031603175,0.028285969636447,0.0112999147076117,0.0068348438854409,0.0044650708221707,40,0,1.0,M5_full_corr,vi,11,11,oracle,0.0,True,0.0
151.08436946473967,5.506534194407443,0.0844907697816808,0.0100771718511319,0.0041189306302781,0.0059582412208537,40,0,1.0,M0_raw_p2p,vi,12,12,oracle,0.0,True,2.1073424255447017e-08
149.78171625070922,5.23388351023906,0.0834471273105002,0.0100771718511319,0.0041570969303751,0.0059200749207567,40,0,1.0,M1_raw_p2l,vi,12,12,oracle,0.0,True,2.1073424255447017e-08
141.6340205181665,5.54878632142511,0.0359718859498216,0.0100771718511319,0.0042241805741558,0.005852991276976,40,0,0.8235365368751318,M2_raw_huber,vi,12,12,oracle,0.0,True,2.1073424255447017e-08
142.6936325168656,5.496138237183104,0.0664578523079523,0.0100771718511319,0.0043185491565779,0.0057586226945539,40,0,1.0,M3_global_corr,vi,12,12,oracle,0.0,True,2.1073424255447017e-08
111.24357152841765,6.261441209737575,0.0454132451185601,0.0100771718511319,0.0048630993660854,0.0052140724850464,40,0,1.0,M4_patch_corr,vi,12,12,oracle,0.0,True,2.1073424255447017e-08
69.40976246071322,3.5698988757788404,0.0247300198137302,0.0100771718511319,0.006263075309702,0.0038140965414298,35,0,1.0,M5_full_corr,vi,12,12,oracle,0.0,True,2.1073424255447017e-08
163.08384629251057,5.743751682491509,0.0957579411146462,0.0124421829018063,0.004878362026398,0.0075638208754082,38,0,1.0,M0_raw_p2p,vi,13,13,oracle,0.0,True,1.4901161193847656e-08
164.55683418078038,5.28636641887671,0.0879723193904949,0.0124421829018063,0.0049428262975113,0.0074993566042949,40,0,1.0,M1_raw_p2l,vi,13,13,oracle,0.0,True,1.4901161193847656e-08
151.15764452242652,5.234953298238778,0.0408354354235644,0.0124421829018063,0.0050204030792368,0.0074217798225694,40,0,0.8230574905390055,M2_raw_huber,vi,13,13,oracle,0.0,True,1.4901161193847656e-08
153.18230055090976,5.742778496689766,0.0782495736975125,0.0124421829018063,0.0050714027272839,0.0073707801745223,38,0,1.0,M3_global_corr,vi,13,13,oracle,0.0,True,1.4901161193847656e-08
125.39937352513884,5.619949643749271,0.0572304415988918,0.0124421829018063,0.0055973685213447,0.0068448143804616,36,0,1.0,M4_patch_corr,vi,13,13,oracle,0.0,True,1.4901161193847656e-08
79.18155278094434,3.0401354738920574,0.0354764527328027,0.0124421829018063,0.0073148087419843,0.0051273741598219,30,0,1.0,M5_full_corr,vi,13,13,oracle,0.0,True,1.4901161193847656e-08
168.55513728444114,5.716289539132535,0.1005812201559104,0.0141237906431149,0.0057459604303778,0.0083778302127371,40,0,1.0,M0_raw_p2p,vi,14,14,oracle,0.0,True,1.4901161193847656e-08
173.34489953847853,5.345182800443623,0.0964991676852653,0.0141237906431149,0.0058452442096428,0.008278546433472,40,0,1.0,M1_raw_p2l,vi,14,14,oracle,0.0,True,1.4901161193847656e-08
151.68100981960896,5.164794510331132,0.0420155097066334,0.0141237906431149,0.006039884701241,0.0080839059418738,40,0,0.8170531400441899,M2_raw_huber,vi,14,14,oracle,0.0,True,1.4901161193847656e-08
157.99335119276282,5.716221218102713,0.0839992474426088,0.0141237906431149,0.0059332305031444,0.0081905601399705,40,0,1.0,M3_global_corr,vi,14,14,oracle,0.0,True,1.4901161193847656e-08
132.62270357752033,5.75342059011346,0.0619243332608389,0.0141237906431149,0.0064654802637831,0.0076583103793318,40,0,1.0,M4_patch_corr,vi,14,14,oracle,0.0,True,1.4901161193847656e-08
90.8327757213089,3.036689271671352,0.0409730413507443,0.0141237906431149,0.0080317157699012,0.0060920748732137,28,0,1.0,M5_full_corr,vi,14,14,oracle,0.0,True,1.4901161193847656e-08
159.33941877436058,5.4582045497319,0.0874614359258725,0.0132572060579545,0.0061604744914635,0.0070967315664909,40,0,1.0,M0_raw_p2p,vi,15,15,oracle,0.0,True,0.0
163.3605745019275,4.799937025325301,0.083551301186337,0.0132572060579545,0.0062663983416886,0.0069908077162659,40,0,1.0,M1_raw_p2l,vi,15,15,oracle,0.0,True,0.0
139.15105159899295,5.16419060456093,0.0381948546410982,0.0132572060579545,0.0068290804457933,0.0064281256121612,40,0,0.8056798201947194,M2_raw_huber,vi,15,15,oracle,0.0,True,0.0
149.32565270470386,5.454939587857056,0.0735605560237377,0.0132572060579545,0.0063382259688833,0.0069189800890712,40,0,1.0,M3_global_corr,vi,15,15,oracle,0.0,True,0.0
124.97331691159606,5.62230094319518,0.0501151997787504,0.0132572060579545,0.0069482186245147,0.0063089874334397,40,0,1.0,M4_patch_corr,vi,15,15,oracle,0.0,True,0.0
85.03862691925892,3.6736489625466073,0.0331974140212671,0.0132572060579545,0.0083269914887381,0.0049302145692163,30,0,1.0,M5_full_corr,vi,15,15,oracle,0.0,True,0.0
156.15726873046648,5.940196495100716,0.0797194552143678,0.0126287505973855,0.0061478563314077,0.0064808942659778,40,0,1.0,M0_raw_p2p,vi,16,16,oracle,0.0,True,0.0
159.36531253712505,5.438036398546561,0.0753318016698011,0.0126287505973855,0.0063114701891677,0.0063172804082178,40,0,1.0,M1_raw_p2l,vi,16,16,oracle,0.0,True,0.0
133.11218539670466,5.562687008736858,0.0305643531187719,0.0126287505973855,0.0071393273597237,0.0054894232376618,40,0,0.7859015016732853,M2_raw_huber,vi,16,16,oracle,0.0,True,0.0
146.37992214731474,5.937580756237664,0.0667569416001274,0.0126287505973855,0.0063158947644392,0.0063128558329463,40,0,1.0,M3_global_corr,vi,16,16,oracle,0.0,True,0.0
121.86514212780946,6.59114282379671,0.0448233038919339,0.0126287505973855,0.0068660087829934,0.0057627418143921,40,0,1.0,M4_patch_corr,vi,16,16,oracle,0.0,True,0.0
89.11294002186709,4.3788575440138064,0.0355893776224625,0.0126287505973855,0.0077157528427358,0.0049129977546497,40,0,1.0,M5_full_corr,vi,16,16,oracle,0.0,True,0.0
151.3464905926848,4.078496399957601,0.0753041252446763,0.0117908823875215,0.0057255732343354,0.006065309153186,24,0,1.0,M0_raw_p2p,vi,17,17,oracle,0.0,True,0.0
153.2381235591161,3.209363208598801,0.0704438784601765,0.0117908823875215,0.0058475039190526,0.0059433784684689,40,0,1.0,M1_raw_p2l,vi,17,17,oracle,0.0,True,0.0
129.38906380677898,3.970275346626495,0.0312351890234343,0.0117908823875215,0.0066373140887742,0.0051535682987473,40,0,0.7863101377715552,M2_raw_huber,vi,17,17,oracle,0.0,True,0.0
142.02577353554167,4.074315311560094,0.0634138103841343,0.0117908823875215,0.0058956558056899,0.0058952265818316,23,0,1.0,M3_global_corr,vi,17,17,oracle,0.0,True,0.0
118.38797900301098,5.752325799801375,0.0437719056330679,0.0117908823875215,0.0064897603676585,0.005301122019863,40,0,1.0,M4_patch_corr,vi,17,17,oracle,0.0,True,0.0
88.62841081797632,3.072436247843718,0.0381314181035687,0.0117908823875215,0.0071037080583384,0.0046871743291831,24,0,1.0,M5_full_corr,vi,17,17,oracle,0.0,True,0.0
146.08169726687532,4.456519337665111,0.0720750858967544,0.011406594771965,0.0057150583999768,0.0056915363719881,29,0,1.0,M0_raw_p2p,vi,18,18,oracle,0.0,True,0.0
143.918865215432,3.774417508928487,0.0675148801590423,0.011406594771965,0.0058010819733972,0.0056055127985678,40,0,1.0,M1_raw_p2l,vi,18,18,oracle,0.0,True,0.0
125.42467638217168,4.109190301006953,0.0361615108844549,0.011406594771965,0.0066011522622264,0.0048054425097386,40,0,0.7842200292596556,M2_raw_huber,vi,18,18,oracle,0.0,True,0.0
137.10345234546966,4.455640448985316,0.0610181578800715,0.011406594771965,0.0058807085706931,0.0055258862012719,29,0,1.0,M3_global_corr,vi,18,18,oracle,0.0,True,0.0
116.0367131825352,5.521441798344215,0.0440437690287706,0.011406594771965,0.0064323582028397,0.0049742365691252,30,0,1.0,M4_patch_corr,vi,18,18,oracle,0.0,True,0.0
85.00591876957415,2.668875145396649,0.0380757869233941,0.011406594771965,0.0070902807045925,0.0043163140673724,40,0,1.0,M5_full_corr,vi,18,18,oracle,0.0,True,0.0
148.62554572919302,5.469626925583501,0.0727668205580595,0.0112202340895181,0.0054654085458975,0.0057548255436206,40,0,1.0,M0_raw_p2p,vi,19,19,oracle,0.0,True,0.0
152.62048863381156,5.505022690044654,0.0689309041794368,0.0112202340895181,0.0055387029608498,0.0056815311286683,40,0,1.0,M1_raw_p2l,vi,19,19,oracle,0.0,True,0.0
129.228603987643,4.709139594578355,0.0361987134428302,0.0112202340895181,0.0063048818475223,0.0049153522419958,40,0,0.777372250742873,M2_raw_huber,vi,19,19,oracle,0.0,True,0.0
139.92832093531155,5.473558431542325,0.0619395254182956,0.0112202340895181,0.0056354697188697,0.0055847643706484,40,0,1.0,M3_global_corr,vi,19,19,oracle,0.0,True,0.0
113.16367839982114,6.0964822310448605,0.0450068689023203,0.0112202340895181,0.0061767255017499,0.0050435085877682,40,0,1.0,M4_patch_corr,vi,19,19,oracle,0.0,True,0.0
74.30087989901311,2.6197696396926524,0.0341790109948113,0.0112202340895181,0.0070609625322421,0.004159271557276,40,0,1.0,M5_full_corr,vi,19,19,oracle,0.0,True,0.0
158.3950859458633,6.336142827199101,0.0810488869736713,0.012375241079692,0.0059696926192854,0.0064055484604065,40,0,1.0,M0_raw_p2p,vi,20,20,oracle,0.0,True,0.0
159.88617098330568,6.791299942357201,0.0764542436793515,0.012375241079692,0.0060778064460503,0.0062974346336416,40,0,1.0,M1_raw_p2l,vi,20,20,oracle,0.0,True,0.0
135.69837415684344,5.373611520676767,0.0341698368819382,0.012375241079692,0.0067605398720177,0.0056147012076742,40,0,0.792367011375909,M2_raw_huber,vi,20,20,oracle,0.0,True,0.0
149.59096628889057,6.331421003882433,0.0665285152581914,0.012375241079692,0.0061566171570972,0.0062186239225947,40,0,1.0,M3_global_corr,vi,20,20,oracle,0.0,True,0.0
116.4829812239137,5.901642777317471,0.050187471414996,0.012375241079692,0.0067119152492012,0.0056633258304907,40,0,1.0,M4_patch_corr,vi,20,20,oracle,0.0,True,0.0
79.55543730208053,3.661099461772863,0.0365982332675005,0.012375241079692,0.0076589115242851,0.0047163295554068,40,0,1.0,M5_full_corr,vi,20,20,oracle,0.0,True,0.0
156.29876363566726,6.249994648290088,0.0823682214776035,0.0112743492641608,0.0053007608790879,0.0059735883850729,40,0,1.0,M0_raw_p2p,vi,21,21,oracle,0.0,True,1.4901161193847656e-08
154.8747606159627,6.444922159677629,0.0833073910894156,0.0112743492641608,0.0053634055906807,0.0059109436734801,40,0,1.0,M1_raw_p2l,vi,21,21,oracle,0.0,True,1.4901161193847656e-08
139.66155574094984,5.777291316453333,0.0329268249644181,0.0112743492641608,0.0056144286543942,0.0056599206097665,40,0,0.815510734793988,M2_raw_huber,vi,21,21,oracle,0.0,True,1.4901161193847656e-08
148.18566292214464,6.246838416253516,0.0650964144258966,0.0112743492641608,0.005496067214297,0.0057782820498637,40,0,1.0,M3_global_corr,vi,21,21,oracle,0.0,True,1.4901161193847656e-08
112.59532936484356,5.405327827005857,0.048276465767637,0.0112743492641608,0.0059994019744596,0.0052749472897011,40,0,1.0,M4_patch_corr,vi,21,21,oracle,0.0,True,1.4901161193847656e-08
73.73727814530697,3.132460212522953,0.0311525849270742,0.0112743492641608,0.007120619126014,0.0041537301381468,38,0,1.0,M5_full_corr,vi,21,21,oracle,0.0,True,1.4901161193847656e-08
149.4569197631465,3.820962892828501,0.0762383655116254,0.0106965384483778,0.0053131234281998,0.005383415020178,30,0,1.0,M0_raw_p2p,vi,22,22,oracle,0.0,True,0.0
146.27596067574294,3.0330260425199014,0.0687935378095793,0.0106965384483778,0.0053544618366378,0.00534207661174,40,0,1.0,M1_raw_p2l,vi,22,22,oracle,0.0,True,0.0
