et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,dJ_raw,iters,on_bound,wmean,method,traj,order,scan,view,ndist,in_support,nearest_d
179.23302893439964,2.17537488432784,0.06463323463751802,0.011840387848868523,0.0049289395015763805,0.006911448347292143,40,0,1.0,M1_raw_p2l,v,1737,1737,oracle,2.825366663710489,False,2.825366663710489
185.57135884255368,2.0000423361675725,0.03198228637790867,0.011840387848868523,0.0050767398687033,0.0067636479801652235,40,0,0.7833236868675375,M2_raw_huber,v,1737,1737,oracle,2.825366663710489,False,2.825366663710489
193.43888848476914,2.7808870516310633,0.08220988379861269,0.011840387848868523,0.005039425357574488,0.006800962491294035,40,0,1.0,M3_global_corr,v,1737,1737,oracle,2.825366663710489,False,2.825366663710489
161.24518030366426,2.4060934719098355,0.06920816342741516,0.011840387848868523,0.005667509049022162,0.006172878799846362,40,0,1.0,M4_patch_corr,v,1737,1737,oracle,2.825366663710489,False,2.825366663710489
124.31748854677647,2.302468114738686,0.053904296876188626,0.011840387848868523,0.006187752813243638,0.0056526350356248855,40,0,1.0,M5_full_corr,v,1737,1737,oracle,2.825366663710489,False,2.825366663710489
188.32824965638048,2.5764900130991175,0.07558546867486002,0.01224032940203366,0.005112339135910332,0.007127990266123327,40,0,1.0,M0_raw_p2p,v,1738,1738,oracle,2.8247417936489825,False,2.8247417936489825
183.6247936790821,2.392873967720057,0.07087651162942005,0.01224032940203366,0.005145790454024288,0.007094538948009372,40,0,1.0,M1_raw_p2l,v,1738,1738,oracle,2.8247417936489825,False,2.8247417936489825
185.51295894679066,2.040471808106037,0.03527615468298154,0.01224032940203366,0.005312224081656005,0.0069281053203776545,40,0,0.7758013350978052,M2_raw_huber,v,1738,1738,oracle,2.8247417936489825,False,2.8247417936489825
195.676820505082,2.57658702357283,0.08575528700752391,0.01224032940203366,0.005282592137599358,0.006957737264434301,40,0,1.0,M3_global_corr,v,1738,1738,oracle,2.8247417936489825,False,2.8247417936489825
161.693598346408,2.0981793549269767,0.07184174606650612,0.01224032940203366,0.0059050913522566174,0.006335238049777042,40,0,1.0,M4_patch_corr,v,1738,1738,oracle,2.8247417936489825,False,2.8247417936489825
126.27364459816087,2.288400533910497,0.055955247131155836,0.01224032940203366,0.006404499133679596,0.005835830268354063,40,0,1.0,M5_full_corr,v,1738,1738,oracle,2.8247417936489825,False,2.8247417936489825
188.1071144280159,3.6429981294178724,0.07209285158293001,0.018235266615322064,0.011437538818987762,0.006797727796334302,40,0,1.0,M0_raw_p2p,v,1739,1739,oracle,2.8243436350080486,False,2.8243436350080486
173.79274778323153,1.993082827659214,0.07670861962149751,0.018235266615322064,0.01151351168681465,0.006721754928507415,40,0,1.0,M1_raw_p2l,v,1739,1739,oracle,2.8243436350080486,False,2.8243436350080486
185.29528321563663,2.2805146527480558,0.03261543875382739,0.018235266615322064,0.011773332526583215,0.006461934088738849,40,0,0.7745408192900448,M2_raw_huber,v,1739,1739,oracle,2.8243436350080486,False,2.8243436350080486
194.94101677056494,3.6380672341414564,0.0816713695855042,0.018235266615322064,0.011607466069243602,0.006627800546078462,40,0,1.0,M3_global_corr,v,1739,1739,oracle,2.8243436350080486,False,2.8243436350080486
158.51325123201434,3.722018818359857,0.06748180045865598,0.018235266615322064,0.012207203244478111,0.006028063370843953,40,0,1.0,M4_patch_corr,v,1739,1739,oracle,2.8243436350080486,False,2.8243436350080486
130.90775449366964,4.367237191518968,0.05346369288699158,0.018235266615322064,0.012618948472178235,0.005616318143143829,40,0,1.0,M5_full_corr,v,1739,1739,oracle,2.8243436350080486,False,2.8243436350080486
191.95990075584083,3.347012760607097,0.07069730538419544,0.012346978569674854,0.0055778957006195964,0.0067690828690552575,40,0,1.0,M0_raw_p2p,v,1740,1740,oracle,2.8241700531851643,False,2.8241700531851643
185.23386027009278,3.098425642554486,0.05972905259072067,0.012346978569674854,0.005602660720311998,0.006744317849362856,21,0,1.0,M1_raw_p2l,v,1740,1740,oracle,2.8241700531851643,False,2.8241700531851643
185.80459492366873,2.1978090842490334,0.03291901892362754,0.012346978569674854,0.005875853487801273,0.006471125081873581,40,0,0.7760827792855536,M2_raw_huber,v,1740,1740,oracle,2.8241700531851643,False,2.8241700531851643
198.56179456990984,3.3506656019427847,0.08056118182379049,0.012346978569674854,0.005745060735817003,0.0066019178338578505,40,0,1.0,M3_global_corr,v,1740,1740,oracle,2.8241700531851643,False,2.8241700531851643
162.40083249953818,2.5807398456933197,0.06743314913767569,0.012346978569674854,0.006369497262799931,0.005977481306874923,40,0,1.0,M4_patch_corr,v,1740,1740,oracle,2.8241700531851643,False,2.8241700531851643
135.1480591787626,3.3094819703043226,0.053974719995788796,0.012346978569674854,0.006876814964581648,0.005470163605093206,39,0,1.0,M5_full_corr,v,1740,1740,oracle,2.8241700531851643,False,2.8241700531851643
