et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,dJ_raw,iters,on_bound,wmean,method,traj,order,scan,view,ndist,in_support,nearest_d
103.1900723367012,0.14182161429917908,0.055514007039990675,0.004443962017275002,0.0022275058058234655,0.0022164562114515363,40,0,1.0,M1_raw_p2l,iv,9,9,oracle,1.1315436044469338,False,1.1315436044469338
79.42389372045473,0.7063631048995024,0.02500945757593202,0.004443962017275002,0.0022992261548927797,0.002144735862382222,40,0,0.7570224651697827,M2_raw_huber,iv,9,9,oracle,1.1315436044469338,False,1.1315436044469338
95.6231608082373,0.7431773576558615,0.04218590736115354,0.004443962017275002,0.0024537702555966776,0.0019901917616783242,40,0,1.0,M3_global_corr,iv,9,9,oracle,1.1315436044469338,False,1.1315436044469338
92.4433832344956,0.46781802643285614,0.040566121630979425,0.004443962017275002,0.00236453501558161,0.002079427001693392,40,0,1.0,M4_patch_corr,iv,9,9,oracle,1.1315436044469338,False,1.1315436044469338
110.96276911737183,0.946375896948689,0.039044645444917536,0.004443962017275002,0.00249378735540084,0.0019501746618741616,40,0,1.0,M5_full_corr,iv,9,9,oracle,1.1315436044469338,False,1.1315436044469338
108.47257489080616,1.3221113007496517,0.06186295844533303,0.0045337625465734655,0.0021734994618799056,0.00236026308469356,40,0,1.0,M0_raw_p2p,iv,10,10,oracle,1.131841970992021,False,1.131841970992021
106.90642354463306,0.9087617315680142,0.056735268594738354,0.0045337625465734655,0.002176453464168184,0.0023573090824052815,40,0,1.0,M1_raw_p2l,iv,10,10,oracle,1.131841970992021,False,1.131841970992021
81.36673149574412,0.9378754326942784,0.02520158557227367,0.0045337625465734655,0.0022628428586364945,0.002270919687936971,40,0,0.7566373161652159,M2_raw_huber,iv,10,10,oracle,1.131841970992021,False,1.131841970992021
100.40573470503426,1.3198974320375882,0.04430151886613135,0.0045337625465734655,0.0023994686396469943,0.002134293906926471,40,0,1.0,M3_global_corr,iv,10,10,oracle,1.131841970992021,False,1.131841970992021
93.683485352579,0.8466220058742419,0.04206680184346601,0.0045337625465734655,0.0023153131642389656,0.0022184493823345,40,0,1.0,M4_patch_corr,iv,10,10,oracle,1.131841970992021,False,1.131841970992021
109.86310531956057,1.4407558376400784,0.041036759378446905,0.0045337625465734655,0.002437830933499995,0.0020959316130734706,40,0,1.0,M5_full_corr,iv,10,10,oracle,1.131841970992021,False,1.131841970992021
109.3757220541898,2.4114430516494685,0.06137241025636742,0.004680199926858154,0.002298962473232184,0.00238123745362597,40,0,1.0,M0_raw_p2p,iv,11,11,oracle,1.132239110984611,False,1.132239110984611
106.84166531610221,2.765195979390979,0.056915817471068886,0.004680199926858154,0.0023029440657194467,0.002377255861138707,40,0,1.0,M1_raw_p2l,iv,11,11,oracle,1.132239110984611,False,1.132239110984611
82.00436585941411,1.4781414547634613,0.02570860704050689,0.004680199926858154,0.002396858924272741,0.0022833410025854127,40,0,0.7542723949537131,M2_raw_huber,iv,11,11,oracle,1.132239110984611,False,1.132239110984611
101.38677632603195,2.419609386322838,0.044088130254096344,0.004680199926858154,0.0025270621757585063,0.0021531377510996476,40,0,1.0,M3_global_corr,iv,11,11,oracle,1.132239110984611,False,1.132239110984611
97.95923006703589,1.9361499790601793,0.04146026252511594,0.004680199926858154,0.002434784050302484,0.00224541587655567,40,0,1.0,M4_patch_corr,iv,11,11,oracle,1.132239110984611,False,1.132239110984611
113.40417179126482,2.226327163553262,0.04170558388375198,0.004680199926858154,0.002569544301966673,0.002110655624891481,40,0,1.0,M5_full_corr,iv,11,11,oracle,1.132239110984611,False,1.132239110984611
110.72277997829266,2.23926688007641,0.06159479267997239,0.004629676664243564,0.0022529880356927205,0.0023766886285508434,40,0,1.0,M0_raw_p2p,iv,12,12,oracle,1.1325687427878515,False,1.1325687427878515
109.86979984716447,2.4471126483724297,0.057157515325920144,0.004629676664243564,0.0022554271930502806,0.0023742494711932833,40,0,1.0,M1_raw_p2l,iv,12,12,oracle,1.1325687427878515,False,1.1325687427878515
82.41638543701562,1.406725582907544,0.024716924703222086,0.004629676664243564,0.0023494358639669457,0.002280240800276618,40,0,0.7579838352378091,M2_raw_huber,iv,12,12,oracle,1.1325687427878515,False,1.1325687427878515
102.89131561167822,2.2340773440192305,0.04380490079893366,0.004629676664243564,0.002483708381792044,0.00214596828245152,40,0,1.0,M3_global_corr,iv,12,12,oracle,1.1325687427878515,False,1.1325687427878515
96.14772712969004,1.8783688289802611,0.04142233809422446,0.004629676664243564,0.0024069672196618025,0.0022227094445817614,40,0,1.0,M4_patch_corr,iv,12,12,oracle,1.1325687427878515,False,1.1325687427878515
118.71881839612507,2.3308990483527388,0.04179823382446026,0.004629676664243564,0.0025420093067768696,0.0020876673574666943,40,0,1.0,M5_full_corr,iv,12,12,oracle,1.1325687427878515,False,1.1325687427878515
114.18048023956663,2.704035492892429,0.06198689164886438,0.004910376579236524,0.0024807426007201396,0.0024296339785163847,40,0,1.0,M0_raw_p2p,iv,13,13,oracle,1.1328624685303341,False,1.1328624685303341
