trajectory,order,kind,n_points,in_support,posthoc,rms_mm,rms_pa_mm,ratio_pa,grad_t_norm_mm,grad_r_norm,rank,cond,sv_min,sv_max,actual_t_mm,actual_r_deg,an_t_mm,an_r_deg,fd_t_mm,fd_r_deg,an_dircos_t,fd_dircos_t,an_dircos_r,fd_dircos_r,an_magratio_t,fd_magratio_t,fd_iters,switch_rate,fo_dircos_vs_default@rcond1e-10,rank@rcond1e-10,fo_dircos_vs_default@rcond1e-08,rank@rcond1e-08,fo_dircos_vs_default@rcond1e-06,rank@rcond1e-06
II,286,p2p,9973,True,0,96.19362808073954,30.382264534255803,0.3158448760114821,29.40168066887487,0.0014607580298243747,6,7.664874297562309,0.1862722370595226,1.427753282186968,89.4505722731272,1.6344217342887182,31.909617386614354,0.8157019288450363,222.04869322515697,34.00975791024,0.9725645377013596,0.1327890808984476,-0.828340803499298,0.10064328440523503,0.3567290468436758,2.4823619076147883,40,,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,286,p2l,9973,True,0,93.11796872778976,39.40311029747162,0.4231525970316008,27.430728154753464,0.0017613325015332904,6,33.17895125996314,0.017228610046275152,0.5716272130022746,91.6181022304336,2.018232402993185,64.97448765237522,1.4095721557891474,84.12277085871592,1.3670872055091692,0.9990062165822814,0.6403642375326373,0.8390698410577199,0.7733568896352078,0.7091883161796311,0.9181894059225687,40,,1.0,6,1.0,6,1.0,6
II,287,p2p,9890,True,0,86.96012539498086,30.517374969279842,0.3509352686724764,29.517400416046105,0.001559877149692732,6,7.716583656369583,0.18410582932541822,1.42066803361489,88.64583038184321,1.7239510078135476,32.10034993073541,0.8332118787123707,95.39731601819084,1.6644197968705612,0.9713563810753668,0.9941486538433975,-0.6816823077678899,0.9190311321503797,0.3621191182085195,1.0761624726991041,40,,0.9999999999999998,6,0.9999999999999998,6,0.9999999999999998,6
II,287,p2l,9890,True,0,84.06664989353861,39.505544675645,0.4699312358191331,27.46290255920893,0.001278238168545091,6,34.24100225114133,0.016718641968066845,0.5724630572646028,90.69506202942354,1.5662157231711864,65.96213576151371,1.4016501130989416,900.2500176849563,99.54333664441255,0.9995261500820061,0.08715219698504958,0.945910174372935,-0.1671932661891296,0.7272957786843275,9.926119432972932,40,,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,288,p2p,10042,True,0,90.88272152672481,30.68703584905764,0.33765533572884776,30.137303446397446,0.0010412929896884658,6,7.651246915422696,0.18407614413787698,1.4084120300378349,93.20125648714053,1.9813571152904343,31.823039527514343,0.642515034743993,193.30863053535805,11.318793597035597,0.9405144679457578,0.7823076922309297,-0.6840591741632925,0.20957890087128805,0.34144431874590436,2.07409897485693,40,,0.9999999999999998,6,0.9999999999999998,6,0.9999999999999998,6
II,288,p2l,10042,True,0,87.68231481982181,40.242713069582514,0.4589604317846441,28.06755750647595,0.0008787779918649055,6,32.26751067178541,0.01788579003871979,0.577129920947704,94.68709055295466,1.9286934929617332,67.36015292416427,1.6721407174521026,177.7656243063503,20.545537008493262,0.9986801502723185,0.9251105593556832,0.8987010863338354,-0.8972231630661504,0.7113974305345431,1.8774008501922586,40,,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,289,p2p,9988,True,0,87.34727997723887,31.135978583670955,0.3564619137743548,30.474875274640162,0.0008446466163361613,6,7.713211886711943,0.18177386332823706,1.4020603233169102,93.26086179110831,1.921368251051737,32.48478770339557,0.7073902862348912,208.37254960037578,22.656143114983326,0.9479698818576289,0.7291076814261087,-0.7814125661174496,0.1650864666021878,0.34832176198582354,2.2342979208909712,40,0.1132641220746948,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,289,p2l,9988,True,0,84.64275097887649,41.02057320116566,0.4846318524241111,28.456126126377992,0.0008446213308856118,6,32.85441896231848,0.01758359839383239,0.5776989084961197,96.43301736333899,1.8975162614172334,69.55960937608276,1.819365646266827,75.34284702575466,1.948576048823921,0.9976587047031105,0.8799364642770656,0.8646865982782603,0.6039350223272486,0.7213256546147083,0.7812972059339194,40,0.1132641220746948,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,290,p2p,10083,True,0,83.9198022587612,30.323581299406843,0.3613399994188031,29.746046810648753,0.0006471803065295863,6,7.629046443118586,0.18178395424058183,1.3868382295151427,93.16017170743525,1.657655672142764,31.53412538495238,0.6625061946745266,100.47907626208733,9.537955255024436,0.9318921491413955,0.8096769701498808,-0.5944090679171317,-0.03335068351984516,0.3384936374310617,1.078562591937203,40,,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,290,p2l,10083,True,0,80.56493826954996,39.41427901272642,0.4892237226180971,27.801148880592528,0.0008509737248595925,6,30.670226487183438,0.019130398626104467,0.5867336586527269,95.63572372236534,1.660713084073001,65.42063080602527,1.604782550797695,182.27986168829804,5.492052796502914,0.9961566874991821,-0.4361397326441437,0.8461244943812449,0.8036698336873698,0.6840606026670903,1.9059808886631369,15,,1.0,6,1.0,6,1.0,6
