trajectory,actual_t_mm,an_t_mm,fd_t_mm,cond
VI,148.29655570597268,59.128395250983,1011.2293830108882,7.159539720927249
VI,149.76187260814606,60.58872686443985,1041.7412075356028,6.969858446683534
VI,151.15587172895334,61.079356532473,439.7267741494463,7.066714574439995
VI,151.0133799255709,60.89965133509137,264.04157410322483,7.105120403608323
VI,151.74668367145873,56.92344417600587,455.4046216761994,6.7084847101731215
VI,151.54450886533465,51.69862066708685,396.1303932197473,6.703613749907675
VI,152.19072477109796,46.9482025436432,346.78554003160303,6.7056267008779775
VI,145.96184380252936,48.76506990965037,449.86367206189016,6.61239051434013
VI,148.62842449949056,55.78326729023153,429.795633155704,6.798387443647961
VI,152.49386858146596,58.429696825348266,563.4950141152268,6.871366985756427
VI,154.37361009078245,52.69753872595712,831.0287042028539,6.7200412051268605
VI,153.77617190540025,51.35040580706426,364.2085701618111,6.602447031573173
VI,151.28200442434377,50.81246505998225,399.6682237556593,6.520003756453132
VI,147.95770289060417,49.32748165081992,345.62392279788804,6.424346926052375
VI,147.11889701096644,50.42059316076896,803.4522598107295,6.61362010018986
VI,144.5459681444662,50.34719230383918,495.57464695747353,6.760510765819388
VI,147.70511926967995,53.785074725158594,465.14908350380585,7.1348862054530935
VI,149.99136423094413,53.56806840191842,1510.5147503978517,7.158828223159825
VI,150.10668239935933,55.40292878053029,368.7842737885469,7.42899993216222
VI,153.37806005159976,56.00759099819257,307.6235432152035,7.506136793719775
VI,152.03419295815567,54.802174648315855,260.8623718852514,7.122716133588172
VI,152.19323805707023,52.56752918051421,397.11094559129896,6.800114838617231
VI,150.60278382008158,49.92510824945297,388.5139132597588,6.85905652872937
VI,150.34474554592904,44.62598422047064,418.32391572193006,6.9531819440098666
VI,149.05923969167233,44.98919186289854,291.8086332382516,7.114841065313539
VI,148.48856474734362,53.7360916351397,256.59330068961003,7.2222700546412995
VI,147.7908930509543,58.25914438850206,419.215614599041,6.979776796817598
VI,149.55389659858568,56.92613743345623,442.6869201644543,6.8374815221813705
VI,152.25073760840462,54.8483735467368,361.8952309002113,6.867336803843655
VI,156.01602524103157,49.85853699374727,346.09374283925195,6.810959337924043
VI,154.40768611492916,46.02830927686022,229.98995645488992,6.514561888028204
VI,154.33090391110224,43.61021230970096,363.4304182515633,6.42126874468182
VI,149.33574290112588,47.15635694223524,335.9118606327731,6.650506631388515
VI,152.8123806832361,45.27247317030734,390.60246081786414,6.36828686284593
VI,158.02687717992734,46.11183715619599,381.3350751954133,6.4472357581138855
VI,156.09047677272687,48.40891286070093,322.76064107372525,6.765447064261837
VI,155.116342975229,50.65880111633104,487.8070851318743,6.659739985549112
VI,153.25684569186717,48.12041448765292,532.0817887294118,6.493297741813342
VI,150.4186749388778,47.07463999862283,268.37136388629966,6.305305802833518
VI,192.19734858019328,53.076739310853625,510.4668229747837,30.42428790654187
VI,147.1528448429838,51.58102905231894,461.7792078100017,6.659564927498861
VI,151.1634322773003,52.1018534454615,677.4471758476568,6.569393127828328
VI,151.9579039070939,50.8657217530154,1119.504237951444,6.4551894694352905
VI,154.41723047099387,51.50971921638874,579.9132221608144,6.429161311547995
VI,157.630462759726,47.61240300669398,413.4212920605227,6.411392698089976
VI,155.5321801257188,48.39215276741147,553.2776029756553,6.555946718380251
VI,152.93797862567027,46.76494381941347,348.0512027239299,6.488347325033018
VI,149.45292951539764,47.123080697338,264.9409188122734,6.965817490428208
VI,145.08881904291752,55.63310008639127,325.8924949585372,7.240387391338929
VI,146.4823309670713,61.78119867818305,4732.15580024051,7.302989211580454
VI,146.48653630998825,62.5450807109068,877.1717083657778,7.025778502396988
VI,172.34104793923038,49.44552021036479,605.4258026352067,15.763119574383325
VI,150.4942992918685,60.51987012463027,461.4884699190635,6.990525079334329
VI,152.65429388816386,56.59178931303183,455.815082411472,6.751997915756087
VI,156.31158012692268,49.63810892212889,471.86450820725867,6.617806261162207
VI,155.9983146350554,47.42153054815116,261.1175388976721,6.742110107373444
VI,150.78185114145845,46.1495325506867,329.1829938953203,6.531423460017301
VI,155.47497847227908,52.79659220627249,341.68902734992696,6.659106275383249
VI,158.85189399847462,55.58272347348943,468.6256715638384,6.724599797590103
VI,163.66963793154125,51.62889197986456,372.1082664343987,6.766429561483646
VI,161.8967098410207,48.996366313375965,391.3315094494749,6.398511115787562
VI,159.27083929792474,49.57802951936792,664.5392187490971,6.378176411447796
VI,158.01201864051944,49.84771337462468,479.0955494561657,6.363878689729407
VI,156.2457750609023,49.65431085959898,516.6891760497174,6.445063617584657
VI,150.93935476566324,51.26172605633434,505.7303354643237,6.8161567886622505
VI,156.04705017163317,55.0692769628251,307.0826413641666,7.201837966538415
VI,157.79103943944355,56.493319375915895,368.286960557431,7.434530853262101
VI,159.36000022009333,58.04306118449712,365.6523926435581,7.843715901057125
VI,162.2849130641518,58.13705375199797,270.764191534143,7.706329849382769
VI,163.50685752222506,56.99391994356653,981.7406692451608,7.291359939879735
VI,163.7571900887607,52.08685235583557,344.2925543418913,6.988580531489906
VI,163.03552504275268,48.80215591945971,1595.7333149270005,7.077753415007074
VI,160.28291114218197,46.02994932132735,454.0092999746536,7.436918212507704
VI,158.38519675306642,54.88143957323573,762.6695550588366,7.598830984567622
VI,157.10042863126333,62.45121681297441,446.0982863144011,7.246125648801036
VI,159.71379852934558,59.87864581731103,313.2497594029419,7.215650265495455
VI,164.41283346979083,58.16334832300893,477.315165727752,7.04880516168063
VI,168.47792352185516,54.46525028259754,323.5722213400212,7.062554177299707
VI,168.540370667617,51.98668877228212,294.9853862304898,6.724451050059604
VI,165.18652273482476,50.28951018281546,291.0554210271742,6.81723213122784
VI,164.85193150082614,50.68322709742633,352.0353670097638,7.326265066152286
VI,171.10746601169603,52.00304797225907,359.7350582573363,7.25314878943594
VI,166.53033184232336,56.83372279124808,267.5857893390498,7.21530668334244
VI,165.63737457253956,58.524527108262674,297.13719991550414,7.292180115687921
VI,165.24091147041318,56.26618221377601,558.0588321008981,6.995082804725641
VI,163.58721742226982,55.48331981863131,340.1337933507056,6.777870056297775
VI,203.5249748131855,60.23386246793984,578.5095299943954,28.18625586618152
VI,158.04843675767742,55.01671110715402,314.83687223725724,6.936272426985169
VI,159.91745587638613,61.5375423253318,465.9112594800162,7.255723426994865
VI,164.09311544498522,59.124765937754745,369.9124985821524,7.329395525142412
VI,165.21642108741028,60.389167792202095,396.0440556701772,7.382297031793863
VI,167.34798664846667,55.45684494442839,528.6314248956865,7.058326477078168
VI,166.52782353570214,56.12903636798012,411.2006307386488,7.247175671937334
VI,163.63394875232078,56.03340666066756,386.2686659969732,7.086626694855467
VI,162.33302582102706,54.98669751803058,383.52265638253726,7.541346864698622
VI,160.2814450115434,64.05756978699159,470.2669515982825,8.12841748075849
VI,157.88911818080743,73.47471674098065,2803.054950776881,8.080894420015504
VI,159.4669451912292,71.2145236485722,983.432647125841,7.78438614666161
VI,160.7025961983861,69.06467370192716,689.1981888341245,7.169133415909955
VI,162.76283258347044,66.05155197730542,949.7020444271336,7.366864937536794
VI,164.8485698434802,59.772823884352576,382.5063845843652,6.470341792007374
VI,163.25450961827596,51.388604110187,388.906076648443,7.523890245363352
VI,159.6935494394601,51.42311998369715,279.23124258114007,7.668836472582889
VI,159.83648528594318,53.96863249699892,3064.7834997665605,7.582612205067802
VI,161.61785519189502,62.65244849630855,452.42770934164514,7.497498075988109
VI,165.45131217094985,65.25307603302399,708.7880329206888,7.632948443723213
VI,167.48140703936653,59.79309354320926,901.8480729813414,7.115349062907648
VI,167.20424121106038,58.25861690743133,581.8066296415942,7.012909718316941
IV,151.82313383876743,45.58989965048334,213.92801196088985,6.55785415153187
IV,149.18595811048806,43.265945728149866,211.6911941922105,6.465512763723562
IV,152.7240644690381,45.586528814076885,247.97728490840453,6.619000396328399
IV,152.71717725631638,45.276151804125874,258.164848970339,7.203958136592004
IV,155.95077749773168,43.825901344324194,194.69606872145997,7.108607470438835
IV,154.9017922189977,41.2027649876715,212.96280685747288,7.327866953105527
IV,160.2643453726934,39.8330557534722,233.38294932766308,7.055194069351485
IV,162.8628104135094,44.99722154762656,379.7897766558448,7.388028846448331
IV,159.03881631150398,49.00738326146778,245.7454442497564,7.435190305328219
IV,158.60477657374184,46.87733602188403,196.51293983967992,7.0858518369879
IV,162.46829164473792,48.539574734833,243.4116502621939,6.916506695796649
IV,159.5423393040693,44.32458229752519,314.1823245807617,6.653506759886743
IV,162.80637612117957,44.13368718640872,222.85065624975203,6.532908123333751
IV,166.35253527014132,44.32904646153551,236.4652660363976,6.838203434715265
IV,170.7697645989634,46.7427641361592,211.64902273744687,6.668301894459786
IV,160.86543857081787,41.9672715426407,196.6226833126584,6.124578855801222
IV,162.90952943673628,41.65946784298159,732.9334671914175,6.30613055251091
IV,160.05607492914513,41.83251840026697,751.161019643504,6.608656146653651
IV,153.0449506395717,40.9136632256514,276.7648269382605,6.392539665494299
IV,150.37645454270032,41.73870683534594,296.7008661779902,6.683120280297737
IV,153.905933477437,43.4717314773181,256.5290487631642,7.057073661967548
IV,151.54487789847485,41.53586006274167,519.9568709376891,7.458448065938374
IV,150.4188130612374,42.48949579365826,204.6361632981591,8.367695841366483
IV,158.27931175053462,42.79590392214295,192.67598673833965,8.118985220878422
IV,157.45234319423597,41.77141419678938,219.69333765889564,8.036641955083738
IV,156.615620209969,46.12251652260906,238.03684609693036,7.871625572331841
IV,157.1406469358961,46.25083144706902,338.3295475733568,7.233041578698443
IV,156.84785558604753,42.54370333363992,209.97409715236805,6.815242402275576
IV,158.35840555715887,44.90570779525048,584.0685804068778,7.030547147561776
IV,159.06069732698114,44.89098536160115,200.2296988981567,6.710245906925435
IV,162.3959854567285,47.40819242993575,541.7298752955305,6.92339022638585
IV,161.77322885629528,45.01237452664584,275.079030532955,7.230642712218285
IV,161.69103787335442,46.00638913260551,298.9413738495108,7.193864581716803
IV,161.09443908038824,45.09679344291098,181.0541963473729,7.205855476353476
IV,161.96619127570213,46.144093026284935,264.8798306305967,7.14078247629959
IV,164.6274201303138,44.47460889164304,267.03002990518047,7.051449178194664
IV,160.5187540394335,43.56867552066883,223.3299667642652,6.881855655185035
IV,154.6893582663377,43.81509219214742,1652.31402570176,6.950029862339716
IV,149.39551336752396,43.07282481217264,266.5453371574534,7.376438912977031
IV,156.1901838624026,46.23975546709847,229.5318773736881,7.04012993368063
IV,157.88136962376473,44.67612110470132,263.7705794466798,6.9288306548105805
IV,161.35500690201957,46.95771099161557,198.66761266504247,7.204052856470553
IV,164.2874832572399,47.44285700846238,246.40504498477537,7.755886384127695
IV,162.10266045219785,45.766588102299416,168.50780033606787,7.705171923322187
IV,159.90559629960458,47.14285357627259,392.1826627019986,7.207305710503577
IV,158.8008618858541,44.03152258504515,306.2655831716792,6.585831001452775
IV,156.49552213874506,44.33179935840492,218.6539698023822,6.388738237148904
IV,147.02552558629327,40.73706791773386,230.94823202940844,6.01315595790552
IV,144.8188872797364,41.19103055235684,216.13036965438263,6.332294546523525
IV,148.18628457678756,43.132196579633984,209.7380431723264,6.583789633059986
IV,151.6903194747758,42.20990397975107,180.7721576018018,6.484659596165018
IV,154.55275063689012,42.09271243609827,206.57483122383763,6.318952335459802
IV,154.79667452444164,40.01581399712463,267.5808742370741,6.58481226966481
IV,151.52334018974446,37.11758758287036,191.832791911352,6.307929871167448
IV,152.24686261076585,41.700039569178166,230.27681409782173,5.784312581140609
IV,151.21715324423988,41.80159802393198,200.5207174684312,5.7754007503300215
IV,149.23296725145786,39.53460731748809,295.24859808701984,5.447170128792797
IV,144.93021376938967,39.888144111763744,226.07401277841944,6.121392607556022
IV,142.8594592360492,39.59805841382151,191.39232975036424,5.852235719676919
IV,147.44921342862077,43.86723015439152,191.8911157725946,6.179738484535373
IV,151.19070612723402,44.57744314450459,217.6097898835492,5.761430378523766
IV,149.86691298443145,44.61351751611716,200.96163447922947,5.926328498913564
IV,151.73863549058,42.71656552800886,233.79455358439472,6.445535034582887
IV,151.14536270868473,39.92065636936328,207.6734921646268,6.892992802249619
IV,150.13896573803424,36.48395125890588,257.01136751987974,6.6575037281382725
IV,153.77484197055767,38.19021377607064,649.4018801050529,7.372825669579491
IV,156.31058724069635,39.097134207484345,360.5631224700747,7.245573568432384
IV,151.7389372787358,43.387317374918375,282.6755191083639,7.254507761435249
IV,158.37951959911467,49.3900825707665,236.64184532325987,6.9586590975482014
IV,160.4330983544513,49.19752567830819,299.8204609394516,6.673488905621188
IV,161.5937105876942,41.42840807818964,249.89215590931664,6.11983605679571
IV,162.45581455584863,38.76970557026607,453.9191727275804,5.8388016891327
IV,160.98332175825587,35.57168029065447,195.6159382823285,5.69644707211142
IV,160.88529221760228,33.85590528441144,855.6979502646842,5.819920396169665
IV,162.6423634727564,35.00701156214018,577.8929435757971,6.24192386898318
IV,160.79269101701834,34.5840865396908,271.5322764534679,6.043248101022999
IV,157.69211386415031,34.46800358549536,187.63132703524136,6.115511303411605
IV,156.12036243481816,36.17056796656343,268.3916775069859,6.307719640976911
IV,157.93556588576672,41.13870933530667,297.56805255715574,6.560249125416766
IV,157.36430560797749,43.63305243759359,290.3392348978956,6.551418204484663
IV,159.21272350711587,46.20415063510282,225.0119539595036,7.157317691588161
IV,164.33415343955002,45.15060057317927,229.30721896430367,7.600210777562497
IV,160.58271716910744,43.315011418032284,227.30249940713347,7.412617526665392
IV,162.2875781486121,41.25499033772527,637.5576573102783,7.13981155416793
IV,158.1190019822152,46.917869804024605,307.09548405461254,7.666390810755208
IV,153.83340735444028,38.44172685436563,469.3566588983782,7.090736197568963
IV,152.09543957030755,37.12649679886194,402.8613746009327,6.802292744486662
IV,154.82783119974567,38.993659874463965,410.7183402313416,6.755867028956742
IV,155.98095835654948,40.71248667979401,336.11711281014243,6.482653607937142
IV,155.41141150210967,42.70330093684057,327.7456875552789,6.535327387429334
IV,164.7671493519585,47.62642420724358,207.045559273982,6.535391607913824
IV,163.12677734692898,51.61553829980212,419.0148781580096,7.042163437368968
IV,165.80702818596578,58.6009637795043,252.29175811242345,6.7288694954120265
IV,173.21071801057258,61.479561745190665,1224.601311956118,6.813126726806527
IV,175.23946892828943,62.6629411595495,243.7588257734958,6.685949355134886
IV,175.082069575078,59.06265870030789,616.7433411393921,7.066222064010112
IV,174.597436259545,57.560364192783226,325.9355545163258,6.484698709813265
IV,169.16035621536528,53.0354219560805,312.2361198147191,6.997549251471808
IV,166.71427554033727,51.317380861585846,462.2928273660268,6.660583060196077
IV,163.1144637713951,47.27800030684208,281.792075805672,6.739815165461409
IV,160.70744610000835,46.20494643258538,233.79635254263025,6.684223152100306
IV,164.87409944202378,50.943819592725816,290.1281545643984,6.404911318036419
IV,153.57154911349164,53.266904794362034,299.8001190808176,5.737534213791481
IV,156.82025185000143,47.97524809820996,768.2221772149314,6.093345638123266
IV,163.66519845203817,47.56780490373846,1804.4308837355047,6.510333714330574
IV,165.81021873945537,53.600770789542246,494.6817987154359,7.253729621894453
IV,171.05057787114728,55.288964549511455,245.90073071884788,6.797884540288307
IV,172.74932136757138,52.40594256949876,191.2226711604261,6.558816921211307
IV,173.58126554906192,50.63868068441416,408.85708773699525,6.223647275937674
IV,169.47300675208757,53.30292300772554,267.88754441754804,6.308751763192145
IV,166.8114536434232,50.768158580494365,2328.0198107979286,6.20408984283474
IV,160.39608123466493,48.84406143647344,312.8694065827955,6.398326461188376
IV,159.58750868493524,50.56732843335912,267.2048502269835,6.5777816217852845
IV,161.87781788866232,55.326935185196994,241.3819871524194,6.9101485970655645
IV,161.3805922574268,53.958346972379815,241.40634740051289,7.091108553494883
IV,169.63926482454167,50.40678943179106,421.1753291663384,6.922432144020725
IV,163.6977543724454,51.355333936610045,179.45800057220143,6.890840599608645
IV,159.90052981360793,51.808983143996805,187.77574141460528,6.959577667882487
IV,155.62532471133275,51.60827824342306,192.5830885831405,6.924639917364507
IV,159.93456725237846,50.39483593049183,194.3855593477664,6.8318695511164025
IV,158.95970786064672,52.13407138783676,217.93569904822675,6.82353548423194
IV,160.4146258012247,47.96570311475582,184.48623093179071,6.558958501132325
IV,156.4458808033566,47.57289829135739,212.04422415665488,6.507886837471325
IV,158.02215466635,48.76520685982386,214.10812348111304,6.522798881522624
IV,161.10605141328983,53.32574720809825,163.03165332984244,6.839191048252497
IV,167.87917333622457,50.67701244172513,725.6610163892414,6.75248136400141
IV,171.17690794591888,50.62974725278798,149.76627097551955,6.764315808773099
IV,171.06640013945798,52.85534473764218,164.78527448330405,7.064587673573432
IV,179.58024304216673,59.57677639168733,193.814877196898,7.187606697265998
IV,178.7796660175374,66.24481853909742,152.24788807733455,7.214495025000726
IV,173.13938299475086,60.97811473503285,178.56354532008348,7.184300522141255
IV,160.36649863973847,54.01882074634703,149.59294941770392,6.877100809713971
IV,161.35976684598847,56.7021338569282,198.3031501772278,6.975580567399685
IV,155.97005564349848,65.34633705142157,192.9644781357855,7.573017591369374
IV,162.3666536485529,64.24277207501005,135.0104385220501,7.557022358445117
IV,158.50809787805906,63.42320401715614,160.5510242243039,7.631629304081499
IV,169.60348308582928,65.80555416257026,187.29806388605925,7.617626797280415
IV,171.08086080326711,68.01947529883842,135.7289313421804,7.664462928783588
IV,176.0324735752445,70.08104197299834,146.60445278514698,7.62295667408419
IV,176.48823760533668,73.05162501436449,155.49142814058035,7.690159407913972
IV,173.18333853540534,74.00317433136591,138.0045945984258,7.642645136242395
IV,168.04992642552588,75.28704440897262,141.27594877450218,7.703198645536815
IV,175.90918152198148,75.54978058896876,125.62881252868718,7.7973041675224275
IV,179.14139177838547,78.44630995344336,167.71542842489566,7.990465718188518
IV,181.0081997000713,81.03915419433852,160.91713864573524,8.309335209550193
IV,181.38496144242797,82.28462507772275,162.15403369438386,8.422588394643737
IV,182.0925882391485,81.18157175241802,221.8696472348112,8.43322225687127
IV,183.53411483235143,77.14938258379793,259.69003287486095,8.509215358033112
IV,174.58138624713746,79.42457067176973,197.8701756605961,8.649401010898531
IV,169.3500572577432,77.99201418659948,184.98481527828335,8.567286269681258
IV,172.3739033893283,76.15843400505283,132.86527360658965,8.4889292927974
IV,162.32781546576595,71.15945874638784,189.1644699124541,8.312674701205747
IV,156.96918503033984,73.53144765098644,239.59008337277987,8.433662730592117
IV,165.05043502018597,75.33347634262458,176.8687685060723,8.376236123246862
IV,163.80560647023907,75.40963823272779,141.17489451332094,8.39163033641062
IV,167.1100758176526,76.98472459922291,159.42197592988404,8.474524307296432
II,80.70583454424826,25.84924188354943,163.64409233741597,8.02492900913607
II,79.98221002282226,25.14917374552928,121.32945054884904,7.973754823926007
II,79.9500767091035,24.320087465651856,132.2675746775405,7.793378877346539
II,79.1357779933677,24.73053516420744,103.82832600732014,7.872435733910505
II,80.57950615112223,24.821166538175092,125.25275528092766,7.89564106482901
II,81.45680358590573,24.32891191255143,157.65008455079362,7.7100164738196275
II,82.71749761093558,25.283868193748653,152.93092865563304,7.859325532228899
II,83.48656351884189,25.299369982597074,132.8057931168276,7.76854610874168
II,83.74971446378396,24.01303164070108,384.74508112369074,7.7942210460228605
II,83.78298141262292,24.19208670243893,119.78243308530972,7.870924942785587
II,85.49786925839234,25.03182407808893,100.98315640696612,7.902108333713983
II,87.44289158567764,25.772121774157508,135.21093356000455,7.918819589946346
II,88.77677139434556,29.12609015862809,133.70329969547308,7.934263243469785
II,88.97639336331491,29.500053603772116,119.53009754630304,7.936510849610466
II,91.27184425851016,32.50106314007365,124.4787553555126,7.9097278978779375
II,89.81331771669205,33.02945668456268,152.11875407090986,7.974220009113223
II,88.84966835370035,32.48338198020675,121.47486822291698,7.976993397141399
II,89.70674654452345,32.91586875344448,125.85561422652437,8.00602546523678
II,88.0094924800036,31.417471354184297,2463.7352363670007,7.88384815422995
II,86.92474381135257,30.310809297797437,100.27913542381324,7.833381707864817
II,86.13415210063627,28.78940593114121,132.3245331948707,7.885652224086699
II,85.62273217521002,28.403578338281417,106.15354799443416,7.710567380940113
II,86.20948603697101,27.758595088117616,130.51537075124702,7.488126058092079
II,86.57795145317921,29.2876538146844,127.15080617401333,7.339138079496832
II,87.86423726158932,29.244991290716573,129.07892840790095,7.208188013975703
II,88.29850434120988,29.69987544025905,118.6463032865582,7.041657000813972
II,88.2856517419532,28.977926064276332,139.77314412423175,6.956998682190589
II,89.74722249022022,26.870286647197812,122.78384474173384,6.778902737000218
II,90.0885267098994,27.108623328765297,120.4730962814675,6.722382088738707
II,92.13571860999872,26.857414717243877,113.1296520555518,6.631565329120433
II,92.66260874109946,26.415581965471755,152.38076101366025,6.530626204531285
II,93.49188671943637,27.0328172126083,147.4560728271149,6.447679548472324
II,93.61379813490942,25.88636026693044,114.50577306221427,6.391943840730183
II,94.26051737132744,27.44665895293433,179.25163662171929,6.116045427145028
II,99.84657297785726,30.137288389656906,185.91657526749756,5.791029197371569
II,98.72688853590172,30.612710219995485,172.43238645095636,5.842702805102965
II,102.61323287839636,31.50018642013245,130.29793559336622,5.606683488348683
II,101.58345451728574,29.436153450982182,178.80689296086263,6.329378558775307
II,101.77065607782777,28.06407962385279,119.90696010377734,6.329342894144526
II,106.37254504688826,29.346347055302303,165.88984775506134,6.329240231816605
II,105.76868112320156,28.3176604240424,138.67334409108707,6.36095748940935
II,114.30204458546665,27.90793262017356,140.1875345392392,6.383420288080121
II,114.13537423198602,31.18271243096777,195.4209020340259,6.461996995056118
II,110.93155061602585,30.531024029660585,135.6503291895777,6.358534614692701
II,114.72476360006624,30.727763283441902,163.6558412031098,6.642196403502863
II,120.16541605802408,29.991814764757432,151.5009137396833,6.686827522754118
II,115.85303391267335,30.218494320085203,141.51870310846166,6.806966761221702
II,118.90407425681369,31.21480826298353,144.5850590443747,6.906606085395877
II,115.84417961861476,29.92054299823354,163.96603496142004,7.003294355473583
II,120.31390979303144,30.80255187314728,139.53849325501187,7.0947603452394095
II,120.74227014457374,31.245570233486557,130.60353469959296,7.169473619373171
II,118.82987041241654,30.747408043695124,199.4946536540052,7.283567970758985
II,121.491130125877,31.86012578407982,1352.6169171600336,7.300686301967814
II,116.98638876225009,30.831578694522747,161.47277257434922,7.364804786491261
II,116.49621772006614,30.94969493889629,230.85492843907417,7.410541713371519
II,44.01267542615943,20.79479051314825,41.561863727336736,10.025447567347172
II,39.35043981151488,19.497630544071995,38.77147082663699,10.13011950163762
II,37.95789063624896,17.47137698694782,35.249742435165075,10.07859289716618
II,41.00846349821661,17.02556643806689,37.7618753621486,10.059504584544584
II,42.80941401226609,16.274910003288763,42.07701588865156,10.048253861079797
II,43.90502465390969,16.060877477109887,36.999603651232434,10.004426325746447
II,44.900674951654814,17.008793338028486,40.7453722806027,10.024014631550452
II,44.92741808349415,16.488628318844352,43.979458820546704,10.04835604366632
II,46.22815569961819,18.552314486623693,43.27519422681316,10.178838904639523
II,45.92338505653436,19.26110344624776,45.503982394753216,10.222904886101665
II,49.16850207081666,20.11918575276037,45.795953740883725,10.179322617008449
II,44.31331144956396,19.014585768145803,39.10296885670338,10.174268069850635
II,40.953714943583,19.84786872848685,45.29806517648341,10.201781711670026
II,42.2364681851086,19.31456775359091,41.14356216851088,10.222404453739395
II,43.05122730495862,20.37300173316038,41.83841714030751,10.18231088963478
II,44.522673764873055,20.913197349755624,50.18121436249656,10.260142851863518
II,45.18314121737101,22.04672651485192,47.79493694040568,10.220495604514284
II,47.85938195109264,25.26375455179928,48.61487775083268,10.375240172849336
II,48.61291957580776,24.726247403331783,46.93928673429585,10.369740306586063
II,48.71571230439984,25.80491196083716,51.29313966279568,10.306872904122292
II,48.57610329914484,25.646134023601693,51.9224918893119,10.311304378769902
II,52.06577433415263,25.94058675533052,52.75734959975165,10.28923438124872
II,54.130540892792965,27.485375917121424,55.66830946248657,10.28952977491462
II,53.973916277877024,27.61624858045333,57.14381139478432,10.180963913311336
II,56.84468603755898,25.72954898942476,50.82197946814941,10.09779624940496
II,57.47046465879274,25.215150548538173,62.79915170823115,9.964016247971706
II,57.9869324932067,29.026654100540625,60.761298189648926,9.798768522226167
II,63.225051685653554,29.45309873531819,69.2458269828829,9.567402709140085
II,65.3759607284272,29.14183757366848,65.26038173091251,9.55032461192792
II,62.09293360146691,29.72376103551266,59.44069508042688,9.286985158678624
II,73.41842489395759,29.279774212310723,80.45090339686735,8.887092240490068
II,78.82891453168254,30.258989103590128,77.40311147384473,8.720944985682879
II,80.85753176706064,29.3472714412543,78.4507304485264,8.768878543964963
II,88.65008494512286,29.038180767933948,87.5977807498394,8.381882785183299
II,93.99836722996896,28.775113396487345,86.10009118568192,8.214012612061033
II,103.05728362240566,30.53786804661116,118.78947137186368,7.815254528543811
II,107.07053811795208,31.85812509524181,93.50974403623712,7.73664856225583
II,110.02929613060776,32.89712054361323,585.0723348000126,7.273467560980566
II,103.79412967459815,31.687892865330163,100.65119530466656,7.42318023319151
II,104.11419887101556,32.879408313768614,181.9506921102468,7.218151449792324
II,107.37652268170214,33.32024393102604,99.26556655270508,7.267255606421318
II,105.3329779536514,33.28956642270745,113.54636933017932,7.567077731519366
II,108.68200186504288,36.54660125318634,116.75410609808802,7.3374510786207425
II,100.8114976212009,34.23144574482436,112.200764170286,7.576794268685826
II,105.23366774493044,35.887276882850514,111.41383917109393,7.434697839353301
II,103.0121832995778,35.43461302960958,117.23453478595412,7.49963918518405
II,97.38072846606964,34.57487530801748,117.14344576243325,7.3843201470134945
II,94.24085551746998,32.248744788342016,106.59865483809249,7.567545829056532
II,89.4505722731272,31.909617386614357,222.04869322515697,7.664874297562309
II,88.64583038184321,32.10034993073541,95.39731601819084,7.716583656369583
II,93.20125648714053,31.823039527514343,193.30863053535805,7.651246915422696
II,93.26086179110833,32.48478770339557,208.37254960037575,7.713211886711943
II,93.16017170743524,31.53412538495238,100.47907626208732,7.629046443118586
II,92.50362732174771,31.9776912843107,110.26916395470514,7.645842447853385
II,95.29699537353818,33.32107270767686,102.62399769821032,7.492346215962764
II,88.76385392592422,31.796115200617667,87.53069434553245,7.500275143544886
II,88.40009377898583,31.88590967779855,276.9563949402931,7.404142325740175
II,88.94031918468656,32.28484234958473,94.64547189585043,7.327368610845109
II,86.94047911555772,31.16179514129296,98.28469263645918,7.326838126311313
II,85.50446499667541,30.62580937572972,89.90690441034945,7.176632083899732
II,87.02545584469871,31.020503992614596,100.36240143480336,7.210954820879782
II,87.05464641706793,31.80966334208028,90.69739697441506,7.187459932743869
II,85.4057845921113,32.35412271060746,93.0053462899523,7.158935977996971
II,89.83319126704258,33.41130933077048,88.82263917465227,7.102522555298189
II,88.92510974107853,32.93746678906128,88.73871127108737,7.090915339973366
II,89.04705460904597,33.75948823358625,97.00387970032892,6.962650806012798
II,87.30513536779024,32.97611961556121,85.66399703317282,7.057582027586469
II,88.58969295720053,33.52059713259349,91.83680710401794,7.01202039107852
II,89.25721842231155,34.134844074114646,83.50710220761542,6.909855671877392
II,88.2754247503575,33.96808690146869,88.88599911630041,6.8985913407169
II,89.94607378408185,35.155285989104,94.44888261037454,6.803686296375555
II,89.94153010045487,36.3357049138732,98.24793952900838,6.746560079364043
II,93.36056141020131,39.00147297943501,95.11252080610714,6.516555081760171
II,92.52235630926111,40.1242277971246,98.4658923604231,6.41305473463385
II,95.15083684390156,42.475685109498734,101.13775265985612,6.143820045734841
II,103.2666744257021,44.48816649619379,114.23408073454594,5.671818213374726
II,94.72451623327788,42.87273073126458,114.71589655082016,6.071935075843336
II,98.16405122858406,42.86238919164023,114.67890268372484,5.866244154169537
II,96.59611527178944,42.72216426448165,108.24973941266865,5.893893828990563
II,101.36767441328792,42.96238277740207,118.33954308272304,5.599993328571587
II,104.8041022854652,43.74343092825542,133.76356561645844,5.406269607428643
II,113.59652444067054,45.64025106408548,601.1730168391299,5.06132412633667
II,116.60650037039774,46.74614340587493,149.97295426552847,4.990189939164102
II,110.41085242345908,45.00698247795429,140.95427392924614,5.169288988269387
