trajectory,error_deg,ecdf,n_valid
VI,25.13175720021399,0.7305389221556886,501
VI,25.567192406628614,0.7325349301397206,501
VI,25.809843884828616,0.7345309381237525,501
VI,25.8208920604131,0.7365269461077845,501
VI,25.920862113430854,0.7385229540918163,501
VI,26.11316144489718,0.7405189620758483,501
VI,26.138934079781016,0.7425149700598802,501
VI,26.180508609546965,0.7445109780439122,501
VI,26.20819936534865,0.7465069860279441,501
VI,26.359731260799304,0.7485029940119761,501
VI,26.525685529071602,0.7504990019960079,501
VI,26.57986128387039,0.7524950099800399,501
VI,26.790091105969175,0.7544910179640718,501
VI,26.85165941485848,0.7564870259481038,501
VI,27.276411893892337,0.7584830339321357,501
VI,27.35185932780277,0.7604790419161677,501
VI,28.236529601908508,0.7624750499001997,501
VI,28.35570913633126,0.7644710578842315,501
VI,28.787137813801024,0.7664670658682635,501
VI,28.809194075444363,0.7684630738522954,501
VI,29.36559221882645,0.7704590818363274,501
VI,29.958448310951503,0.7724550898203593,501
VI,30.33860469606245,0.7744510978043913,501
VI,30.477098456921063,0.7764471057884231,501
VI,30.513033659084833,0.7784431137724551,501
VI,30.529377259788145,0.780439121756487,501
VI,30.58457993931616,0.782435129740519,501
VI,30.600266983712014,0.7844311377245509,501
VI,30.66157164609191,0.7864271457085829,501
VI,31.28390638582179,0.7884231536926147,501
VI,31.298548200829583,0.7904191616766467,501
VI,31.383464843325697,0.7924151696606786,501
VI,32.180114202400134,0.7944111776447106,501
VI,32.23008824271572,0.7964071856287425,501
VI,32.576196896258885,0.7984031936127745,501
VI,32.60129770390125,0.8003992015968064,501
VI,32.6686626955484,0.8023952095808383,501
VI,32.77609775452407,0.8043912175648703,501
VI,32.89485110117555,0.8063872255489022,501
VI,33.15078906135918,0.8083832335329342,501
VI,33.389263272947304,0.810379241516966,501
VI,33.49963083319332,0.812375249500998,501
VI,33.98539855349237,0.8143712574850299,501
VI,34.56960701794225,0.8163672654690619,501
VI,34.74983701222314,0.8183632734530938,501
VI,34.88815797463356,0.8203592814371258,501
VI,34.949605282451856,0.8223552894211577,501
VI,35.136166521282796,0.8243512974051896,501
VI,35.38245139268342,0.8263473053892215,501
VI,35.60520406440373,0.8283433133732535,501
VI,35.74187481068557,0.8303393213572854,501
VI,36.184417713533584,0.8323353293413174,501
VI,36.59722609585017,0.8343313373253493,501
VI,36.891760833779614,0.8363273453093812,501
VI,36.94789410684346,0.8383233532934131,501
VI,36.95725657641549,0.8403193612774451,501
VI,37.91262160377117,0.8423153692614771,501
VI,37.91387023313883,0.844311377245509,501
VI,38.0227392182053,0.846307385229541,501
VI,38.14550425125892,0.8483033932135728,501
VI,38.399133709013896,0.8502994011976048,501
VI,38.489687216760586,0.8522954091816367,501
VI,38.51731202394297,0.8542914171656687,501
VI,38.56183239260707,0.8562874251497006,501
VI,38.89171879287343,0.8582834331337326,501
VI,39.6440182356593,0.8602794411177644,501
VI,39.90650691932237,0.8622754491017964,501
VI,40.03489822420517,0.8642714570858283,501
VI,40.67355329869335,0.8662674650698603,501
VI,41.020841280770604,0.8682634730538922,501
VI,41.30929509558485,0.8702594810379242,501
VI,41.639229273283185,0.872255489021956,501
VI,42.25239425007624,0.874251497005988,501
VI,42.6793388639327,0.8762475049900199,501
VI,44.114552404812756,0.8782435129740519,501
VI,44.71555545678143,0.8802395209580839,501
VI,44.72412257375911,0.8822355289421158,501
