trajectory,error_deg,ecdf,n_valid
VI,29.908191558161636,0.8982035928143712,501
VI,30.00148584376204,0.9001996007984032,501
VI,30.09724849265188,0.9021956087824351,501
VI,30.126963715510097,0.9041916167664671,501
VI,30.148399809754444,0.906187624750499,501
VI,30.38531654788407,0.908183632734531,501
VI,30.4921754092029,0.9101796407185628,501
VI,30.52103295134487,0.9121756487025948,501
VI,30.70042837289657,0.9141716566866267,501
VI,30.712723914606414,0.9161676646706587,501
VI,30.73880125299288,0.9181636726546906,501
VI,30.790952130814162,0.9201596806387226,501
VI,30.93758354405899,0.9221556886227545,501
VI,31.592953144910204,0.9241516966067864,501
VI,31.885356228624197,0.9261477045908184,501
VI,31.95717352936627,0.9281437125748503,501
VI,32.02715180324997,0.9301397205588823,501
VI,32.26164888928592,0.9321357285429142,501
VI,32.493074660270786,0.9341317365269461,501
VI,32.5065774511476,0.936127744510978,501
VI,32.508106579631466,0.93812375249501,501
VI,32.62937436033824,0.9401197604790419,501
VI,33.20962262624863,0.9421157684630739,501
VI,33.44682139220575,0.9441117764471058,501
VI,33.54299817508194,0.9461077844311377,501
VI,33.62324245257743,0.9481037924151696,501
VI,33.708082134932866,0.9500998003992016,501
VI,33.79352488183347,0.9520958083832335,501
VI,33.803399302026456,0.9540918163672655,501
VI,34.28735148912696,0.9560878243512974,501
VI,34.391344959445505,0.9580838323353293,501
VI,34.499708348488845,0.9600798403193613,501
VI,34.52185617588901,0.9620758483033932,501
VI,34.81646017855195,0.9640718562874252,501
VI,34.90243804222467,0.9660678642714571,501
VI,35.06365338413955,0.9680638722554891,501
VI,35.194173508249904,0.9700598802395209,501
VI,35.225172045849,0.9720558882235529,501
VI,35.544650270885626,0.9740518962075848,501
VI,35.70804281732899,0.9760479041916168,501
VI,36.30512541584177,0.9780439121756487,501
VI,36.33817958773915,0.9800399201596807,501
VI,36.88461888312869,0.9820359281437125,501
VI,37.272402723391394,0.9840319361277445,501
VI,37.554841817879044,0.9860279441117764,501
VI,37.6297806142595,0.9880239520958084,501
VI,38.26111815973668,0.9900199600798403,501
VI,38.621046577685775,0.9920159680638723,501
VI,40.13209483541781,0.9940119760479041,501
VI,40.61840852074055,0.9960079840319361,501
VI,43.99717385084023,0.998003992015968,501
VI,44.084429683571436,1.0,501
IV,0.7193971691617719,0.00641025641025641,156
IV,1.7802301364710924,0.01282051282051282,156
IV,2.1474510415917045,0.019230769230769232,156
