trajectory,rms_mm,rms_pa_mm,actual_t_mm,fo_err_deg,fd_err_deg
VI,115.2380644628006,40.92532281105845,179.8432803735201,29.895770463581865,27.276411893892337
VI,115.71589049076412,40.3215274687603,177.5215198557649,26.947141912024975,18.635730734649005
VI,110.95822370740396,37.54648279530419,174.91936687287313,23.33601769512469,19.509504676448312
VI,106.6156007143148,35.871958330770724,170.1190241095422,20.47446022068479,18.822254492128703
VI,102.3005634436568,32.74414753415057,162.58334042441473,12.171767568617708,16.127118439737867
VI,107.4979709865912,34.57749376660166,167.4526019740487,15.472200120489664,17.92034535362244
VI,108.79756904827484,35.05093935192444,170.32493612899174,14.870558569871301,18.497262499633194
VI,110.63048186832302,36.51865344412951,176.55526568841591,21.905452740591503,38.399133709013896
VI,112.21107258389596,38.103206028425525,178.97536996749153,30.09724849265188,12.229580401286826
VI,104.99399215072228,34.477228831019595,176.08523745403318,27.658072404387422,14.350200429827064
VI,105.0443917188164,34.90844287444824,173.19362978581455,21.54936392934094,30.33860469606245
VI,100.99509221596716,32.68964722269017,169.2182700607005,13.670206455421601,10.909830759908383
VI,101.18888045492322,32.44295000679389,168.70341494856763,13.19665811445498,71.57616900731487
VI,96.15019968857452,31.1209891980866,165.30863182146277,10.178584176877633,9.479962151585688
VI,94.61196010589752,29.607754876286386,155.51411520437,5.627949532903042,80.24130925760676
VI,94.2698326726035,31.476685405444638,156.30598999204085,6.576468605926798,31.298548200829583
VI,100.93269003599067,33.23397439442161,158.57210821952847,8.79074602354889,22.861925380125612
VI,108.10956528179028,35.01339391101452,169.3486535785327,11.013322652932823,8.333506187019932
VI,108.07420122165357,37.03768488408023,171.02305603248018,16.59763595318755,34.949605282451856
VI,105.2668300092125,34.88291747687868,170.52881439255833,18.85674689394186,38.56183239260707
VI,104.61160195269682,32.91958601169606,168.84566532510192,16.737555280191646,9.966139495682857
VI,104.99347157935162,33.09360312913238,171.62110241327554,24.179979072893488,38.14550425125892
VI,105.40903946347734,34.37861540966773,171.16789055116132,30.712723914606414,22.265945728013193
VI,101.77207836936276,32.0720092154069,168.89005852093388,25.68955225744896,11.405384517205908
VI,98.2808644396196,30.17873032713504,164.60575391629868,24.018032466246396,38.89171879287343
VI,94.99957673061526,28.32948779325424,161.1709729747096,12.227107411344724,11.063540392633284
VI,95.66955341846224,28.524052266680236,163.05431825948077,7.532432378612498,7.7045793718298565
VI,106.4724445372997,33.884408518670924,173.3426388030158,19.801786603141423,98.32244923871168
VI,106.67898168239546,34.01234265598048,176.35718937471745,24.05685281539159,27.35185932780277
VI,108.07716135496187,34.341931708355496,176.47986691651855,19.679492807738107,38.489687216760586
VI,107.45273468144488,34.75439434867896,173.9927517540952,19.40629922098308,16.88800724102683
VI,109.28939626243545,35.06207487768156,172.88148827307583,23.51494203470874,11.97678020490966
VI,105.94201628289323,33.825002011445605,171.83727703042388,18.690104711589175,32.89485110117555
VI,102.23791970593793,31.116183677688557,166.19492098149604,12.316738181571505,13.260004850899602
VI,98.5415149217195,28.777063304393963,160.95233465065365,6.879576810594728,17.79839147098129
VI,93.35017686205242,30.361930355688592,155.26263626476873,2.977793205194294,32.60129770390125
VI,94.24052308162275,29.791781731588703,158.50933618194532,6.9945652651337396,32.77609775452407
VI,98.80093486015602,31.84178984323356,165.47901272871647,5.65432795399388,14.170090859751411
VI,95.95743559016564,30.326889328571507,165.83365276758332,5.419307942220514,22.83541309655759
VI,97.82653940089888,30.520823722318653,169.63934942716384,8.833276410790615,7.905324140192434
VI,100.16353879721252,31.813139609272387,170.3557516662295,14.690708975735637,12.759614667102374
VI,101.75511716785196,31.735759924519463,168.63546543291588,12.207829935587714,103.4234979387638
VI,104.53525873410852,33.32208230739637,171.20768820066706,11.938533367062032,12.473956373419895
VI,102.72199743983742,33.516457765708935,166.20147833976384,9.287484313549676,24.35925680974955
VI,101.4961611202876,32.31674889054084,164.1743308436783,9.426450070174726,32.576196896258885
VI,100.09771279525474,30.99924946913,159.05324592287468,10.428064014532334,9.868593207395856
VI,97.92842188166506,31.78973753421916,158.47046499601885,7.678653365707527,11.383403094731655
VI,97.1897060325086,34.81572975544518,160.98736408454636,12.14254461217881,3.5566134794786834
VI,100.5071505629875,37.479480988447314,164.2930742779383,15.918685321880517,11.74453361512757
VI,103.40318131904134,35.59543252644085,167.3966141809955,7.563948272211421,9.574356291769208
VI,103.20945844391112,36.31077696781412,171.4834882637818,5.056121096796449,54.90277804210272
VI,103.03463100550762,35.00616348527565,170.63423868618747,5.341378551744707,5.135334102172842
VI,100.1175485206298,34.832535167802234,171.3102859538438,5.486018261181996,7.170414044720482
VI,97.94064936048947,33.3842293961327,165.88861857532095,3.437639114698608,38.0227392182053
VI,93.39583187463784,32.10303312035067,162.61570081537326,5.005566692158386,30.600266983712014
VI,90.92046362246744,32.89064599673968,159.59807110924137,9.142737618141314,121.38438927600392
VI,92.57348879850036,33.604142441517524,160.0612723456161,14.644853029783457,16.98200912326106
VI,96.59167961939376,31.89067608963753,166.81057477328378,11.298421469435784,5.787754486644709
VI,95.4913561319454,32.7879542673436,166.41783098802082,15.708860987394186,13.34671878424005
VI,98.81902921875368,33.112866324270854,167.2416142399549,12.244589496402643,9.730949054751973
VI,101.28176145768818,32.525511687300664,166.0190048504603,10.536265673592261,14.271665075840366
VI,104.50799085529034,34.22977917799986,168.44528313870774,11.274007213448352,17.346942741599133
VI,104.57298804832142,31.97846224047716,162.5683267147451,7.070628785024804,96.15385097206281
VI,100.99898960839654,32.79817797395353,164.78063883112978,3.0073048553379156,9.573442876717616
VI,99.34736660368968,31.77304867917421,157.10343081183095,8.988677095356522,14.550634782734452
VI,97.52437590643694,33.36874522416418,160.46163616501133,14.517650022072132,11.540186001063597
VI,96.43741205953496,34.03634894521156,159.6172913198029,15.862021748510779,25.920862113430854
VI,96.1992974925306,35.04386351462417,161.34901489773003,20.478593484221392,30.513033659084833
VI,95.56288352770852,36.69124311369814,158.9842493735495,21.070091115515787,26.790091105969175
VI,95.02570353021132,35.82449144294377,163.692379617391,15.75186456969724,18.034731821449732
VI,94.7910829090004,35.73665221562298,163.3194162290626,12.838663374715473,8.843348328524048
VI,94.29799622353788,35.73009961979316,161.7192516901997,15.294672262426047,6.99198445395169
VI,89.31290867404662,36.88654115822295,155.8748849563512,20.21797407668144,1.486082037609225
VI,86.21785342581761,41.38981964441148,152.53678450705215,22.26832795049174,19.92680635699568
VI,89.04400070703772,46.05939283780354,148.29655570597268,26.085374009096974,9.737250318948389
VI,95.27386444208284,47.89856003409541,149.76187260814606,24.818173453031523,4.98128143737005
VI,92.80101427061834,48.56268502947136,151.15587172895334,25.034029976568192,18.772286626062492
VI,92.998721006829,48.43536464731535,151.0133799255709,26.511520902112615,8.337800571437155
VI,95.29124908876692,45.71704227697348,151.74668367145873,22.212809008385662,14.405046937022083
VI,95.14285561994076,41.53449071232723,151.54450886533465,19.781927422741582,45.59323602114286
VI,95.1079708555842,37.8195734689288,152.19072477109796,19.6835058950395,12.933812346616941
VI,92.36827553190504,39.07963818536913,145.96184380252936,21.602143829359083,13.897371986204831
VI,88.89229146223609,44.02775391497898,148.62842449949056,22.330513891154713,11.930848724339866
VI,92.8222005967142,46.50192153114126,152.49386858146596,25.744169573377942,3.692806409502004
VI,93.90009059150556,42.470397932530446,154.37361009078245,25.5940957705508,17.245503595108755
VI,92.16821994333915,41.42925592170186,153.77617190540025,24.609870600749694,11.066952099634435
VI,94.53056940113326,41.32872812149711,151.28200442434377,22.35065400751499,16.120459785228935
VI,91.20522283944216,39.84770703615799,147.95770289060417,22.46437214009341,3.664362111052419
VI,87.95158579240453,39.894107796293056,147.11889701096644,22.63008256354388,10.495102424638802
VI,86.18708887960857,39.4195822778208,144.5459681444662,22.054528723482164,77.35057495215764
VI,86.79653990817245,41.57240085677383,147.70511926967995,21.563487740290885,7.747080240585217
VI,87.56131441047886,41.933546252411816,149.99136423094413,23.852175799967153,126.50308150760748
VI,89.08614360627494,43.28214183653178,150.10668239935933,25.38563921743822,2.2150622224533616
VI,89.58838024614325,43.88800901507811,153.37806005159976,27.590580501454834,7.979443509813409
VI,89.55978984436005,43.12671791299711,152.03419295815567,22.32636435900229,10.659543182284523
VI,93.79960789148402,41.86472182111244,152.19323805707023,22.220441973510262,40.03489822420517
VI,90.70954061833918,39.62053844240689,150.60278382008158,21.27872497940027,4.85318252212078
VI,92.95021831102812,35.763204620874895,150.34474554592904,17.55214988373998,5.0521248104211915
VI,90.5948436398828,35.732513943148895,149.05923969167233,21.06776686386846,53.542703432426826
VI,89.24215478529256,41.88850446780516,148.48856474734362,24.695765757291365,5.426750189609792
VI,92.08777317844245,46.12452643175232,147.7908930509543,27.719093794642163,5.133295923147905
VI,94.88914149572372,45.84782439623272,149.55389659858568,26.907409455546734,17.436148581105602
VI,94.329535667661,44.292283096791145,152.25073760840462,24.661921129285176,35.60520406440373
VI,96.51962338032222,40.62067588475057,156.01602524103157,18.639108570244538,20.283073041781087
VI,96.75456753073075,37.99056818034699,154.40768611492916,14.835987441087356,9.08348498951977
VI,94.51562507213626,35.989587086322054,154.33090391110224,12.457587490361625,20.834122464741025
VI,91.09668890256329,37.93277654490144,149.33574290112588,17.189857024501165,17.2210731739173
VI,94.396698564546,37.13060139534265,152.8123806832361,18.581246926985195,2.9983304887487106
VI,93.79415347041304,37.55619840023727,158.02687717992734,19.05982290927109,8.443734359759622
VI,92.80552076224735,38.98469939422514,156.09047677272687,22.3865167382555,30.529377259788145
VI,94.25506942287768,40.80643573212752,155.116342975229,20.4420908938907,4.731393036551249
VI,93.6267584180801,38.96661768764221,153.25684569186717,16.602839380177365,2.8218591808718885
VI,94.12530146327272,38.23696224664158,150.4186749388778,18.389011649942805,22.47708597429543
VI,3251.1623219113653,53.2607346869038,192.19734858019328,7.658074064498345,33.49963083319332
VI,88.42234644573647,40.81534600781768,147.1528448429838,23.6030202362676,31.383464843325697
VI,91.45089445948764,41.76278148632032,151.1634322773003,24.3794054509243,9.800074625181475
VI,91.12873040196142,40.93771118099913,151.9579039070939,25.025982155982994,15.958668974678533
VI,91.44829154618752,41.56039933557724,154.41723047099387,25.26817722811365,4.47193775449631
VI,93.8505628973799,38.59158686983817,157.630462759726,21.469855766207964,20.33324961597856
VI,93.33048257698763,38.84431422470541,155.5321801257188,17.236433161292062,8.993549710805153
VI,91.24612845471404,37.561133326829335,152.93797862567027,18.944359038545254,12.896895471835116
VI,87.44993722495435,36.98732182138567,149.45292951539764,20.5325245789399,13.965731595543838
VI,85.52177320565642,42.95306164208958,145.08881904291752,23.661139239013362,2.0129989645952673
VI,88.44756672888444,47.69165507447871,146.4823309670713,25.785994738035207,12.948816430714972
VI,91.13252948357,49.21497265177305,146.48653630998825,26.221333594613522,9.36616129709765
VI,2267.163815979497,49.49637002777684,172.34104793923038,18.333555156135418,33.15078906135918
VI,92.63375146722647,48.185466821854575,150.4942992918685,25.57353198952683,23.099265039860455
VI,93.51062092916824,45.350786359292094,152.65429388816386,21.488072048170217,23.643298297622735
VI,96.820501074802,40.31460471982793,156.31158012692268,18.558342224987673,26.359731260799304
VI,94.85506049188864,38.36268625739497,155.9983146350554,16.856045328579352,7.082199090869967
VI,93.98027239602548,37.57690587982432,150.78185114145845,19.93206013004821,7.004017339667819
VI,92.29448423478074,42.40411607716701,155.47497847227908,21.999192049745897,21.393222968577252
VI,95.44090001363958,45.090183925473,158.85189399847462,25.507964523447434,19.554615608304722
VI,95.53567435158696,42.1335684947651,163.66963793154125,23.141303794184815,74.58231128418899
VI,96.2577324095956,40.74812778275327,161.8967098410207,21.528986968829315,17.42321853414986
VI,97.52137686956075,41.35044194252812,159.27083929792474,19.87777660373286,16.856617464876233
VI,95.24954312849924,41.336593276538856,158.01201864051944,19.136911870543393,11.40716033226722
VI,90.09289269491956,40.28900708402195,156.2457750609023,18.760361795972837,36.59722609585017
VI,91.21972407726658,40.759033047763424,150.93935476566324,22.4309982790794,6.240778020044772
VI,91.04895707111446,43.22858990074732,156.04705017163317,20.079012142972516,26.11316144489718
VI,93.95046026112404,44.93297647004773,157.79103943944355,23.586118704719052,14.819804169447462
VI,95.35846651074532,46.06409676395117,159.36000022009333,24.90649752113119,5.8760463803897025
VI,98.10705113664478,46.6704309446368,162.2849130641518,23.376635385380222,9.724322200728091
VI,99.5129794694347,46.26825399102387,163.50685752222506,20.24804105190941,93.58670531438747
VI,100.99385708395924,43.05821953932486,163.7571900887607,17.936404676883594,13.07132065146442
VI,98.89162821166995,40.23742007823935,163.03552504275268,17.015737216062266,98.54362583948016
VI,94.6233008927928,37.64468710663784,160.28291114218197,16.4407630926074,19.193780371000553
VI,97.01851020200506,43.6380590632518,158.38519675306642,23.682370713144724,112.65792117573702
VI,98.41066832535294,49.97105048355444,157.10042863126333,27.971033812688585,73.61410616985377
VI,99.7529261412148,48.64667389733461,159.71379852934558,25.23249627397109,5.667666229152685
VI,103.1715929211438,47.85446153868281,164.41283346979083,22.70443442278222,44.72412257375911
VI,106.95089739797228,45.66767489011922,168.47792352185516,17.532208590857252,12.004511678650905
VI,105.80329346473962,44.04111084676925,168.540370667617,15.428864696520865,9.857354906314034
VI,102.503114834711,42.358943157538704,165.18652273482476,12.88993383570761,7.961964162879537
VI,100.49016371060252,42.06133008677747,164.85193150082614,13.174385545332552,9.184023259795271
VI,105.75281606816084,43.383472900275954,171.10746601169603,15.977133610609418,7.918809220745293
VI,103.43909312656916,46.629091416300426,166.53033184232336,19.943340333211214,24.26358089119185
VI,103.163625504662,48.038484431241855,165.63737457253956,22.58935545569097,36.95725657641549
VI,105.71896846853213,47.1155884217878,165.24091147041318,20.559673889705707,39.90650691932237
VI,101.6918622549403,45.99238931366805,163.58721742226982,17.87634391262004,14.869658879411205
VI,3217.551371389289,60.33921666045823,203.5249748131855,9.538802586269048,19.80640931887328
VI,99.2058028831193,44.64147675373443,158.04843675767742,23.862882748524832,20.282892574813584
VI,98.99315737014538,49.33620468250325,159.91745587638613,24.917794602374443,18.56724555559533
VI,103.25253874578918,48.37376975572911,164.09311544498522,24.89441081097846,28.787137813801024
VI,103.33796324855308,49.48369094156458,165.21642108741028,24.75048705902645,3.9857024914041794
VI,106.49676065479711,46.31150597138128,167.34798664846667,22.1583405413014,10.034921870319128
VI,105.62389423562604,46.273324285965295,166.52782353570214,18.4396783514392,5.671399860499174
VI,101.13626157044514,45.93564228204145,163.63394875232078,19.555449434614285,3.6448272413779153
VI,97.57275567376368,43.93702784743965,162.33302582102706,20.800282072107088,15.562450027264534
VI,96.45118763941647,49.44964954085851,160.2814450115434,24.284719250428232,11.946441125113555
VI,98.01704758287435,56.30250908285249,157.88911818080743,26.213204411375635,17.200953521117203
VI,102.99442977828237,56.36374188595062,159.4669451912292,27.582944005396495,16.54541102414055
VI,157.05684171293794,56.203387957776464,160.7025961983861,27.012586943105138,3.0628344183949285
VI,108.13503733543034,53.99499500957116,162.76283258347044,26.116424968849373,11.79265271269938
VI,212.11332200026305,50.10051583494705,164.8485698434802,23.399225827231525,10.410534967332257
VI,105.59095172244156,42.57538247474849,163.25450961827596,19.33102620670226,9.644051477653926
VI,101.28334915946064,41.569879076641385,159.6935494394601,19.021961862781687,50.31008060484074
VI,97.77664669865374,43.056880582971246,159.83648528594318,22.053739828424145,110.3180352530036
VI,102.13552065491844,49.806483172514525,161.61785519189502,25.960763182052244,42.25239425007624
VI,101.74645734274844,51.903320467927394,165.45131217094985,25.083024884005123,21.301422240190504
VI,105.07940365341592,49.08584073921675,167.48140703936653,25.55945289972017,12.190392170715727
VI,105.57736438398392,48.00920922965294,167.20424121106038,24.598034479632567,18.973888148711232
IV,101.56294918080128,41.13583540612468,151.82313383876743,18.89978208842316,18.084410891147034
IV,98.4208845958386,38.36724010991432,149.18595811048806,9.409561824693185,34.25930804610305
IV,98.75651098376257,40.197865360729786,152.7240644690381,5.857796018217184,20.96287415294186
IV,99.66646370472426,39.61115153139019,152.71717725631638,1.7802301364710924,19.983481741015147
IV,99.03307295190658,38.886631814734656,155.95077749773168,4.45742248782922,13.381206823184058
IV,96.01963572667904,36.2497235797214,154.9017922189977,5.635501291107188,8.147833198026873
IV,97.54229451220222,35.46835815173433,160.2643453726934,9.439361631912998,10.877079862906555
IV,99.94887993010296,39.765169525387215,162.8628104135094,24.339454642999076,16.370577903059704
IV,98.28546522807976,43.25483409789431,159.03881631150398,32.562907769511334,12.472920962477218
IV,99.05222786793178,41.83622752047015,158.60477657374184,27.067502540557896,16.168209687855168
IV,102.65721609646005,43.787352175914194,162.46829164473792,23.833244590789352,15.7749785013911
IV,103.43079334810224,40.03952553548823,159.5423393040693,17.067292793109555,27.862724224481425
IV,104.79704874382082,40.691005761541945,162.80637612117957,16.98875315820606,15.502239199659744
IV,105.6514526254982,41.01822686812445,166.35253527014132,20.039348267980547,13.885197587426044
IV,109.8782105479031,43.29928444053403,170.7697645989634,21.112509267284274,16.733328251748247
IV,102.05943052364115,38.43004578316801,160.86543857081787,14.806412461026785,8.192403758933894
IV,105.29640628696734,38.09765218811195,162.90952943673628,16.086236090331493,107.49328410213498
IV,102.491558182587,37.21503096508792,160.05607492914513,10.532129319504584,23.52863355021544
IV,99.01740772383788,35.84239946217883,153.0449506395717,6.8455391383886,14.251026927547844
IV,94.97939138011375,35.535917697896785,150.37645454270032,0.7193971691617719,45.9523854315016
IV,95.93066258345712,36.85803908354727,153.905933477437,2.1474510415917045,13.780551540150185
IV,91.36200796145914,35.55000719407122,151.54487789847485,5.662459164937817,34.85481273393221
IV,91.40114387289547,35.572914077537135,150.4188130612374,9.71550907662176,27.739314190442037
IV,95.7971584972259,36.84099162062611,158.27931175053462,14.16845379628988,11.063394769894666
IV,98.08649832597844,37.03551135124195,157.45234319423597,15.612991306846816,11.648727053367644
IV,100.87049034095396,40.22615027200313,156.615620209969,18.945747081482384,11.51571755440985
IV,100.16169139984515,40.34588486271654,157.1406469358961,14.247130078291887,18.79918684339698
IV,99.8274530440466,37.07170318050342,156.84785558604753,8.716719240041813,9.465501423115109
IV,100.00065115353377,38.97670257234479,158.35840555715887,11.485271665290615,42.32169331527436
IV,101.23619294659952,38.98513429024767,159.06069732698114,8.758586892725074,22.45259168905591
IV,103.41552898145338,41.36361654157243,162.3959854567285,11.9955158781765,25.27852050020186
IV,102.0839602979511,38.65996678334536,161.77322885629528,2.623193459931811,13.737253364005769
IV,98.39750243666788,39.40638623596151,161.69103787335442,3.306089433296487,8.310076702893285
IV,101.76780949082884,39.540449707924566,161.09443908038824,6.074363041518424,6.1496653932021275
IV,102.23430697792443,40.92228413967434,161.96619127570213,6.806858756382499,15.663028234506816
IV,103.6384094629736,40.15943069837599,164.6274201303138,12.543819414188931,22.54646093337566
IV,102.20437854181512,39.06634254758057,160.5187540394335,20.99294047823102,38.655059539921055
IV,99.79018507458404,39.06172684391882,154.6893582663377,24.478610340162046,119.9356074092908
IV,96.43347339090026,37.64828750876026,149.39551336752396,23.57091102338652,9.330882094523137
IV,97.50287867977327,39.89864838848675,156.1901838624026,20.802292889844956,8.712021598004323
IV,100.49265572864822,38.44556209736314,157.88136962376473,12.13545402327217,10.365553451530955
IV,101.61572345591031,40.21685695955696,161.35500690201957,6.480117578147472,8.818974783376506
IV,103.32117298840546,40.498718359263634,164.2874832572399,8.715534614146804,14.254595761164488
IV,101.02266941014032,38.60152571331373,162.10266045219785,4.831154742452469,8.680462547821282
IV,103.23596972254222,40.437053125031625,159.90559629960458,8.339549903899751,14.701115853814976
IV,101.40363694409876,38.04197450952092,158.8008618858541,8.947659398450307,12.169321869375004
IV,101.79587341216954,37.99749200092517,156.49552213874506,7.530368605733343,9.104328400945713
IV,93.96786553875044,34.9049995545582,147.02552558629327,6.796111877595316,11.381027983594997
IV,93.52330632080374,34.83425268445769,144.8188872797364,4.893828499728225,9.892178917400239
IV,94.38975621362329,35.57557781375834,148.18628457678756,2.2482489648209762,5.73905148040869
IV,93.16451713522356,35.26770329716893,151.6903194747758,5.4683564195991785,6.565715705370902
IV,96.30916678420456,36.22254375544093,154.55275063689012,10.645085629508324,20.09886879558443
IV,94.50177044944958,34.2473484577988,154.79667452444164,15.596354026200546,9.033249492808562
IV,89.67766401565774,32.370277375900926,151.52334018974446,16.275336674523103,5.377885092921334
IV,98.79547137042216,37.49790824130776,152.24686261076585,14.116831163194917,7.9560964815513
IV,97.32814002550172,37.324458498552666,151.21715324423988,13.835801245795727,8.064076186573455
IV,95.9381731334476,36.14247788464221,149.23296725145786,18.964884354741088,19.009300696241397
IV,98.44825898081636,35.766999486420275,144.93021376938967,14.777289990464809,12.432668821239844
IV,94.26415547101064,35.42472138613576,142.8594592360492,14.351636109002017,9.704456696126305
IV,99.04156938749983,38.77474255512741,147.44921342862077,12.490591200581369,9.550627124178108
IV,99.62362015382897,39.63010127215571,151.19070612723402,7.359353296679168,8.784544439800024
IV,97.14832936045224,39.72341714247423,149.86691298443145,7.355927648356761,14.32926413310764
IV,96.46039811028145,37.805018351794345,151.73863549058,10.903683650297571,60.82941226623054
IV,90.62620834278746,33.79197754341993,151.14536270868473,8.702900589821782,9.826887637505429
IV,90.07931557731088,31.09714771603702,150.13896573803424,12.15565455498126,9.557116885772611
IV,89.3282100068428,32.22824847839306,153.77484197055767,23.08021982020645,65.70934228401575
IV,93.01783064360248,33.382783850616704,156.31058724069635,27.50066007246357,12.389617959404683
IV,93.4393675641348,37.19230085586683,151.7389372787358,28.304124444672066,17.599018377161972
IV,103.52985363361746,43.59528581714289,158.37951959911467,28.839637516448146,19.106734877388952
IV,108.07210279305065,43.78080087168088,160.4330983544513,21.421639436036546,17.30730862516219
IV,100.72991078585513,36.78577275625904,161.5937105876942,15.787721877967655,23.834288226521824
IV,97.58022699125937,34.615241946532805,162.45581455584863,16.516063242289505,12.508420117867342
IV,95.73742969347484,32.055780866197146,160.98332175825587,19.877019936201705,8.618331409917525
IV,98.65499675878908,30.560427715014814,160.88529221760228,22.043903315225723,17.825746770197167
IV,95.83347748954267,31.32780107091239,162.6423634727564,25.60331542900422,15.335078770586675
IV,94.56854494957412,31.007989786415635,160.79269101701834,26.02827118687818,43.819752763953815
IV,92.22788076929947,30.58940248785689,157.69211386415031,26.2666922430821,5.89824323442323
IV,90.93547928493967,31.57717639931188,156.12036243481816,26.442541677918594,18.726647193134088
IV,92.50409640873266,35.7259301024534,157.93556588576672,27.833540229383097,12.04022022213224
IV,187.96961116354208,37.99673369447567,157.36430560797749,24.101269452926875,17.115801051543368
IV,146.03276469878415,39.41696089079896,159.21272350711587,24.760489963267343,14.645080976388625
IV,93.40803555830752,38.024627761420135,164.33415343955002,23.7509676081797,20.824291949014643
IV,88.60795505590688,35.81654764607706,160.58271716910744,19.27001537662387,9.90348417767068
IV,92.28048323709824,34.844099521293224,162.2875781486121,20.516275145379527,12.64635294042347
IV,95.18465332896966,39.0695561986745,158.1190019822152,21.55119277564972,8.819137669573713
IV,87.59330985649049,32.16700521754002,153.83340735444028,20.215496456727713,13.13700218105554
IV,87.56799127266726,31.61639094153454,152.09543957030755,21.790611994154695,6.8172510065878615
IV,92.66172957156977,33.89713320860706,154.82783119974567,25.737414949558108,24.55888375820252
IV,93.90725779331385,35.677255246902675,155.98095835654948,24.425803900543873,10.265806934202335
IV,94.85120544104616,37.32669006863656,155.41141150210967,20.11653017478105,17.381622368087367
IV,151.45643785905392,42.041609320060296,164.7671493519585,21.25247943789735,14.562878369520874
IV,100.86313293789642,44.41792488615,163.12677734692898,19.468264338269204,16.303559190086993
IV,192.51054307712832,51.14198558318504,165.80702818596578,18.38622985310234,8.429795425904688
IV,159.6821781088347,53.29295893278344,173.21071801057258,19.92418585903303,20.937094007645825
IV,196.36954042671937,55.24396597647437,175.23946892828943,21.676017095417553,7.906002697270542
IV,114.69924677041824,51.79662541275758,175.082069575078,25.6126543621657,45.889301764597604
IV,206.798263073252,50.97775099020661,174.597436259545,22.749413536520716,18.89841026854192
IV,105.51458011001344,45.73992294616304,169.16035621536528,27.165832617680262,13.6486652251945
IV,107.54956842030688,44.97902730908651,166.71427554033727,26.14827428270625,20.212379796495423
IV,99.8238091731458,40.66377634338162,163.1144637713951,24.396237880550846,13.496325041729229
IV,99.70310004688686,39.43847205015432,160.70744610000835,22.52283504470118,9.067752348000296
IV,198.59883040624467,42.96243842550801,164.87409944202378,14.40927102833634,15.08442085431574
IV,338.8745942057574,47.96004120776074,153.57154911349164,14.877349608815827,23.689775452426787
IV,259.8496442097961,42.40411503258385,156.82025185000143,18.42001297093957,16.56072656518581
IV,155.58391764291346,41.214612024950895,163.66519845203817,19.888044429397347,28.675001189886636
IV,101.01605303455956,44.71968745692817,165.81021873945537,18.90441737118853,24.696726665824265
IV,161.30100191141133,47.70829369761209,171.05057787114728,20.812265144704597,11.347594405457174
IV,163.62079953863122,45.08112618591997,172.74932136757138,20.285821893422405,10.449993350370145
IV,197.77193295266505,43.91200968531723,173.58126554906192,20.194061247183036,16.789006783591066
IV,158.2254021432604,45.777442344650126,169.47300675208757,20.44327655038157,11.07501650054699
IV,156.66583494407809,43.57415192826158,166.8114536434232,18.1145171277934,82.28938470743404
IV,97.93670365481584,41.293307633825535,160.39608123466493,19.775878068394142,32.765931115744436
IV,96.9053433317671,42.13943348952683,159.58750868493524,18.765326363672845,24.264359632034566
IV,98.93451924644448,46.04897906210032,161.87781788866232,21.394442535163886,9.091515096237083
IV,97.86353615824714,44.68162213172511,161.3805922574268,22.313869490889083,8.163746429021884
IV,99.40214052500812,41.20061018658292,169.63926482454167,19.82430800288118,124.65460832235416
IV,97.94021673072376,42.067233497447845,163.6977543724454,20.055447966850345,6.565647233855356
IV,99.4718816040995,43.359853601214034,159.90052981360793,24.65423869624856,8.614415268876812
IV,94.0467780715103,42.88797696237749,155.62532471133275,23.351742560492593,4.517007642045737
IV,96.2108811174026,42.52005539342596,159.93456725237846,25.616517981938106,14.62816790282685
IV,97.42740719620367,43.83705211443095,158.95970786064672,20.387773516763,13.756503023636638
IV,97.91854586453664,41.10769403715633,160.4146258012247,22.751633332799354,10.81829782106132
IV,94.12388585878612,40.2882238220961,156.4458808033566,20.914366552532275,10.866718508180387
IV,94.9147699503088,41.32664816178463,158.02215466635,21.866300675937683,10.935132962356713
IV,98.52398182191226,44.801390080757415,161.10605141328983,21.26786678673233,20.56746641221897
IV,97.36566852404658,41.94426540716558,167.87917333622457,18.95643666711974,40.532209808483906
IV,97.58472608384234,41.79291455544752,171.17690794591888,18.915810544469206,18.757264682625607
IV,97.0557262332262,43.01590165567909,171.06640013945798,19.707774097276975,10.554394183686084
IV,103.73991880905376,47.71116765024733,179.58024304216673,18.74893781832048,6.005259341704277
IV,108.96740023683364,54.02110481702292,178.7796660175374,21.510814306913456,1.8082843543666138
IV,103.03442425010324,49.51794633617893,173.13938299475086,19.189905639713057,5.710687837415326
IV,99.92928257155457,44.73090722865685,160.36649863973847,20.09492119003565,1.537945270808759
IV,101.96137462020694,46.36763924719772,161.35976684598847,19.529068010106464,18.615162155106702
IV,97.83338176535156,51.2569967986584,155.97005564349848,15.04661906204218,7.100544786787365
IV,97.83282996197164,50.00235555188912,162.3666536485529,13.288434918627518,1.8972474216544577
IV,96.1557229897838,49.30029968093636,158.50809787805906,13.404278258661172,12.743976642930413
IV,101.8703183436493,52.17083631889933,169.60348308582928,16.29436787724216,5.3336421983237265
IV,101.70557564336087,53.92916510268827,171.08086080326711,18.420196093440275,6.84324470672345
IV,107.18114560293876,56.31594690500479,176.0324735752445,20.51306705260504,1.4124228959659497
IV,106.47514410054605,58.47840499612434,176.48823760533668,22.076400689112994,5.7354502569064
IV,108.05924744348212,60.02560046244152,173.18333853540534,23.248074196392658,4.129378384224219
IV,106.6754199289657,60.18588991547681,168.04992642552588,23.53396251263223,4.746935549191912
