trajectory,frame_id,scan_id,method,max_iterations,actual_iterations,termination_reason,hit_iteration_cap,hit_translation_boundary,hit_rotation_boundary,final_objective,objective_change_last_step,pose_change_last_step_translation_mm,pose_change_last_step_rotation_deg,translation_error_mm,rotation_error_deg,correspondence_switch_count,correspondence_switch_rate,posthoc,shipped_et_mm,shipped_iters
VI,64,64,Raw,80,25,tol,0,0,0,0.005140625044487101,8.41913855732096e-09,0.012494649896842047,0.005506733590384114,148.0058691357103,4.233671377329607,2081.4166666666665,0.2219467548162366,0,148.0058691357103,25
VI,64,64,Raw,160,25,tol,0,0,0,0.005140625044487101,8.41913855732096e-09,0.012494649896842047,0.005506733590384114,148.0058691357103,4.233671377329607,2081.4166666666665,0.2219467548162366,0,148.0058691357103,25
VI,64,64,Patch,40,24,tol,0,0,0,0.00454945495239191,5.117675451818404e-09,0.015676835465244128,0.003896471295499389,100.01614500593956,3.859980100608464,1670.8260869565217,0.1781644366556325,0,100.01614500593956,24
VI,64,64,Patch,80,24,tol,0,0,0,0.00454945495239191,5.117675451818404e-09,0.015676835465244128,0.003896471295499389,100.01614500593956,3.859980100608464,1670.8260869565217,0.1781644366556325,0,100.01614500593956,24
VI,64,64,Patch,160,24,tol,0,0,0,0.00454945495239191,5.117675451818404e-09,0.015676835465244128,0.003896471295499389,100.01614500593956,3.859980100608464,1670.8260869565217,0.1781644366556325,0,100.01614500593956,24
VI,77,77,Raw,40,24,tol,0,0,0,0.004475257502256685,9.883192125803575e-09,0.017754430134263425,0.00618548699927306,145.17656821009552,4.97226731995777,2408.0,0.24186420249096022,0,145.17656821009552,24
VI,77,77,Raw,80,24,tol,0,0,0,0.004475257502256685,9.883192125803575e-09,0.017754430134263425,0.00618548699927306,145.17656821009552,4.97226731995777,2408.0,0.24186420249096022,0,145.17656821009552,24
VI,77,77,Raw,160,24,tol,0,0,0,0.004475257502256685,9.883192125803575e-09,0.017754430134263425,0.00618548699927306,145.17656821009552,4.97226731995777,2408.0,0.24186420249096022,0,145.17656821009552,24
VI,77,77,Patch,40,40,cap,1,0,0,0.004307138786776756,2.154133351469495e-08,0.02527259517415033,0.008040530546089265,102.46708104007348,5.659514267448774,1195.7435897435898,0.12010281134427374,0,102.46708104007348,40
VI,77,77,Patch,80,42,tol,0,0,0,0.004307115035994786,9.83399711315669e-09,0.03431346541060901,0.00517385794272158,102.44633720824767,5.668135001054688,1140.219512195122,0.11452586502562494,0,102.46708104007348,40
VI,77,77,Patch,160,42,tol,0,0,0,0.004307115035994786,9.83399711315669e-09,0.03431346541060901,0.00517385794272158,102.44633720824767,5.668135001054688,1140.219512195122,0.11452586502562494,0,102.46708104007348,40
VI,90,90,Raw,40,30,tol,0,0,0,0.00545642661831412,9.554024870718492e-09,0.01891629739334909,0.007215946234563513,160.4164466702503,4.951046315956811,1632.3103448275863,0.1876218787158145,0,160.4164466702503,30
VI,90,90,Raw,80,30,tol,0,0,0,0.00545642661831412,9.554024870718492e-09,0.01891629739334909,0.007215946234563513,160.4164466702503,4.951046315956811,1632.3103448275863,0.1876218787158145,0,160.4164466702503,30
VI,90,90,Raw,160,30,tol,0,0,0,0.00545642661831412,9.554024870718492e-09,0.01891629739334909,0.007215946234563513,160.4164466702503,4.951046315956811,1632.3103448275863,0.1876218787158145,0,160.4164466702503,30
VI,90,90,Patch,40,38,tol,0,0,0,0.0052644906950794984,9.270117025568514e-09,0.014731336424980401,0.0060076290976144,123.46662455144771,5.416350017709273,1230.4864864864865,0.14143522833178004,0,123.46662455144772,38
VI,90,90,Patch,80,38,tol,0,0,0,0.0052644906950794984,9.270117025568514e-09,0.014731336424980401,0.0060076290976144,123.46662455144771,5.416350017709273,1230.4864864864865,0.14143522833178004,0,123.46662455144772,38
VI,90,90,Patch,160,38,tol,0,0,0,0.0052644906950794984,9.270117025568514e-09,0.014731336424980401,0.0060076290976144,123.46662455144771,5.416350017709273,1230.4864864864865,0.14143522833178004,0,123.46662455144772,38
VI,103,103,Raw,40,40,cap,1,0,0,0.005024481835633132,5.580890179157638e-08,0.06068417179259145,0.013682211279633203,149.1336892035042,4.595909456617899,1609.4871794871794,0.15612447177099423,0,149.1336892035042,40
VI,103,103,Raw,80,47,tol,0,0,0,0.005024277906171398,8.334334455212256e-09,0.027817756117747464,0.003989069824792366,149.12876639541003,4.651951471776644,1377.891304347826,0.13365906531650268,0,149.1336892035042,40
VI,103,103,Raw,160,47,tol,0,0,0,0.005024277906171398,8.334334455212256e-09,0.027817756117747464,0.003989069824792366,149.12876639541003,4.651951471776644,1377.891304347826,0.13365906531650268,0,149.1336892035042,40
VI,103,103,Patch,40,35,tol,0,0,0,0.0044342770359743966,7.75135819853362e-09,0.03434398189336909,0.003268294434381949,100.7927389408494,4.445188573632289,1312.0,0.12726743622077796,0,100.7927389408494,35
VI,103,103,Patch,80,35,tol,0,0,0,0.0044342770359743966,7.75135819853362e-09,0.03434398189336909,0.003268294434381949,100.7927389408494,4.445188573632289,1312.0,0.12726743622077796,0,100.7927389408494,35
VI,103,103,Patch,160,35,tol,0,0,0,0.0044342770359743966,7.75135819853362e-09,0.03434398189336909,0.003268294434381949,100.7927389408494,4.445188573632289,1312.0,0.12726743622077796,0,100.7927389408494,35
VI,115,115,Raw,40,38,tol,0,0,0,0.004205637912982086,9.718460826022013e-09,0.04523960155627465,0.0041607606287939825,144.91023061336486,5.377881077119972,1494.5405405405406,0.16124075310611077,0,144.91023061336486,38
VI,115,115,Raw,80,38,tol,0,0,0,0.004205637912982086,9.718460826022013e-09,0.04523960155627465,0.0041607606287939825,144.91023061336486,5.377881077119972,1494.5405405405406,0.16124075310611077,0,144.91023061336486,38
VI,115,115,Raw,160,38,tol,0,0,0,0.004205637912982086,9.718460826022013e-09,0.04523960155627465,0.0041607606287939825,144.91023061336486,5.377881077119972,1494.5405405405406,0.16124075310611077,0,144.91023061336486,38
VI,115,115,Patch,40,40,cap,1,0,0,0.00405844532583632,1.9319658323656286e-08,0.04951696456317134,0.006654665089904353,101.11779588700354,6.260478040121594,1166.5384615384614,0.12585375569516255,0,101.11779588700354,40
VI,115,115,Patch,80,46,tol,0,0,0,0.00405837148314343,5.699960472366206e-09,0.022169910778425464,0.003814163167258927,101.0657152112467,6.29284332163627,1018.0222222222222,0.10983085793744977,0,101.11779588700354,40
VI,115,115,Patch,160,46,tol,0,0,0,0.00405837148314343,5.699960472366206e-09,0.022169910778425464,0.003814163167258927,101.0657152112467,6.29284332163627,1018.0222222222222,0.10983085793744977,0,101.11779588700354,40
VI,128,128,Raw,40,22,tol,0,0,0,0.005563756049566787,3.2421552664807507e-09,0.026801436711293897,0.0018844235243851977,177.00262098992465,5.224223521507612,2402.4761904761904,0.26505694952296893,0,177.00262098992465,22
VI,128,128,Raw,80,22,tol,0,0,0,0.005563756049566787,3.2421552664807507e-09,0.026801436711293897,0.0018844235243851977,177.00262098992465,5.224223521507612,2402.4761904761904,0.26505694952296893,0,177.00262098992465,22
VI,128,128,Raw,160,22,tol,0,0,0,0.005563756049566787,3.2421552664807507e-09,0.026801436711293897,0.0018844235243851977,177.00262098992465,5.224223521507612,2402.4761904761904,0.26505694952296893,0,177.00262098992465,22
VI,128,128,Patch,40,26,tol,0,0,0,0.0053331960335560565,7.59164999093731e-09,0.038757770231288145,0.00679455822426047,140.19255799519556,5.208789144748071,1932.96,0.2132568402471315,0,140.19255799519556,26
VI,128,128,Patch,80,26,tol,0,0,0,0.0053331960335560565,7.59164999093731e-09,0.038757770231288145,0.00679455822426047,140.19255799519556,5.208789144748071,1932.96,0.2132568402471315,0,140.19255799519556,26
VI,128,128,Patch,160,26,tol,0,0,0,0.0053331960335560565,7.59164999093731e-09,0.038757770231288145,0.00679455822426047,140.19255799519556,5.208789144748071,1932.96,0.2132568402471315,0,140.19255799519556,26
VI,141,141,Raw,40,26,tol,0,0,0,0.005315507224985031,7.782519508177377e-09,0.014826235345371575,0.00504394033654477,167.325263815381,4.59590813706215,2212.08,0.23750053682628303,0,167.325263815381,26
VI,141,141,Raw,80,26,tol,0,0,0,0.005315507224985031,7.782519508177377e-09,0.014826235345371575,0.00504394033654477,167.325263815381,4.59590813706215,2212.08,0.23750053682628303,0,167.325263815381,26
VI,141,141,Raw,160,26,tol,0,0,0,0.005315507224985031,7.782519508177377e-09,0.014826235345371575,0.00504394033654477,167.325263815381,4.59590813706215,2212.08,0.23750053682628303,0,167.325263815381,26
VI,141,141,Patch,40,38,tol,0,0,0,0.004711019962359904,9.134716427716683e-09,0.01569994362255144,0.006713574468566201,117.04614001728262,4.120231548352234,1249.1081081081081,0.13411081255186905,0,117.04614001728262,38
VI,141,141,Patch,80,38,tol,0,0,0,0.004711019962359904,9.134716427716683e-09,0.01569994362255144,0.006713574468566201,117.04614001728262,4.120231548352234,1249.1081081081081,0.13411081255186905,0,117.04614001728262,38
VI,141,141,Patch,160,38,tol,0,0,0,0.004711019962359904,9.134716427716683e-09,0.01569994362255144,0.006713574468566201,117.04614001728262,4.120231548352234,1249.1081081081081,0.13411081255186905,0,117.04614001728262,38
VI,154,154,Raw,40,40,cap,1,0,0,0.0041142983594708825,4.2935397849032386e-08,0.05815792143524617,0.00967718740771668,157.00417428069878,3.9927711954391243,1751.3589743589744,0.16649481646154335,0,157.00417428069878,40
VI,154,154,Raw,80,52,tol,0,0,0,0.004114005960062264,7.789597382922009e-09,0.028613201572777774,0.0035130217798301005,157.29210916293664,3.929451282243213,1358.6078431372548,0.1291575095671884,0,157.00417428069878,40
VI,154,154,Raw,160,52,tol,0,0,0,0.004114005960062264,7.789597382922009e-09,0.028613201572777774,0.0035130217798301005,157.29210916293664,3.929451282243213,1358.6078431372548,0.1291575095671884,0,157.00417428069878,40
VI,154,154,Patch,40,32,tol,0,0,0,0.0039043648603610884,8.909738594044952e-09,0.03688216124012929,0.004410016247774066,114.30076588034355,4.9134075577370195,1740.9354838709678,0.16550389617558392,0,114.30076588034356,32
VI,154,154,Patch,80,32,tol,0,0,0,0.0039043648603610884,8.909738594044952e-09,0.03688216124012929,0.004410016247774066,114.30076588034355,4.9134075577370195,1740.9354838709678,0.16550389617558392,0,114.30076588034356,32
VI,154,154,Patch,160,32,tol,0,0,0,0.0039043648603610884,8.909738594044952e-09,0.03688216124012929,0.004410016247774066,114.30076588034355,4.9134075577370195,1740.9354838709678,0.16550389617558392,0,114.30076588034356,32
VI,167,167,Raw,40,40,cap,1,0,0,0.005068018827821533,5.032252860335401e-08,0.053840270145383715,0.012978208666148416,170.50493138468735,4.551717837505902,1490.7692307692307,0.15830617296052146,0,170.50493138468735,40
VI,167,167,Raw,80,52,tol,0,0,0,0.005067580438268441,7.673789870904502e-09,0.031497389779298994,0.0049928199156749065,170.7119993383846,4.482579049856226,1162.3529411764705,0.12343134131639275,0,170.50493138468735,40
VI,167,167,Raw,160,52,tol,0,0,0,0.005067580438268441,7.673789870904502e-09,0.031497389779298994,0.0049928199156749065,170.7119993383846,4.482579049856226,1162.3529411764705,0.12343134131639275,0,170.50493138468735,40
VI,167,167,Patch,40,34,tol,0,0,0,0.004988262062067872,9.958705531228074e-09,0.01725434463574926,0.00640267401451904,130.4623744706648,4.364340047419373,1571.6969696969697,0.1668999649248136,0,130.4623744706648,34
VI,167,167,Patch,80,34,tol,0,0,0,0.004988262062067872,9.958705531228074e-09,0.01725434463574926,0.00640267401451904,130.4623744706648,4.364340047419373,1571.6969696969697,0.1668999649248136,0,130.4623744706648,34
VI,167,167,Patch,160,34,tol,0,0,0,0.004988262062067872,9.958705531228074e-09,0.01725434463574926,0.00640267401451904,130.4623744706648,4.364340047419373,1571.6969696969697,0.1668999649248136,0,130.4623744706648,34
VI,179,179,Raw,40,40,cap,1,0,0,0.004577860284900214,2.042991121588289e-08,0.05492840255433604,0.006133920907918336,154.74439026767334,3.338475496205311,1719.025641025641,0.171662236970805,0,154.74439026767334,40
VI,179,179,Raw,80,49,tol,0,0,0,0.004577711685102333,8.639204134193446e-09,0.0191012821544392,0.004664872309365515,154.8731123342047,3.2937658086670907,1409.4583333333333,0.14074878503428534,0,154.74439026767334,40
VI,179,179,Raw,160,49,tol,0,0,0,0.004577711685102333,8.639204134193446e-09,0.0191012821544392,0.004664872309365515,154.8731123342047,3.2937658086670907,1409.4583333333333,0.14074878503428534,0,154.74439026767334,40
VI,179,179,Patch,40,34,tol,0,0,0,0.004266006585779675,5.89425438839164e-09,0.028330206601396204,0.0029115079550301516,102.92261488245887,3.5521527723099213,1453.7272727272727,0.14516948998674584,0,102.92261488245887,34
VI,179,179,Patch,80,34,tol,0,0,0,0.004266006585779675,5.89425438839164e-09,0.028330206601396204,0.0029115079550301516,102.92261488245887,3.5521527723099213,1453.7272727272727,0.14516948998674584,0,102.92261488245887,34
VI,179,179,Patch,160,34,tol,0,0,0,0.004266006585779675,5.89425438839164e-09,0.028330206601396204,0.0029115079550301516,102.92261488245887,3.5521527723099213,1453.7272727272727,0.14516948998674584,0,102.92261488245887,34
VI,192,192,Raw,40,28,tol,0,0,0,0.006000759837588247,8.416445758212265e-09,0.029194746068511208,0.004993280438563206,169.67118740209332,4.706773440745694,2287.037037037037,0.22731706957927017,0,169.67118740209332,28
VI,192,192,Raw,80,28,tol,0,0,0,0.006000759837588247,8.416445758212265e-09,0.029194746068511208,0.004993280438563206,169.67118740209332,4.706773440745694,2287.037037037037,0.22731706957927017,0,169.67118740209332,28
VI,192,192,Raw,160,28,tol,0,0,0,0.006000759837588247,8.416445758212265e-09,0.029194746068511208,0.004993280438563206,169.67118740209332,4.706773440745694,2287.037037037037,0.22731706957927017,0,169.67118740209332,28
VI,192,192,Patch,40,26,tol,0,0,0,0.005327883408620492,6.655037785609219e-09,0.02051046209727443,0.004523991462723947,121.50419386046838,4.225220801520001,2106.04,0.20932710466156446,0,121.50419386046838,26
VI,192,192,Patch,80,26,tol,0,0,0,0.005327883408620492,6.655037785609219e-09,0.02051046209727443,0.004523991462723947,121.50419386046838,4.225220801520001,2106.04,0.20932710466156446,0,121.50419386046838,26
VI,192,192,Patch,160,26,tol,0,0,0,0.005327883408620492,6.655037785609219e-09,0.02051046209727443,0.004523991462723947,121.50419386046838,4.225220801520001,2106.04,0.20932710466156446,0,121.50419386046838,26
VI,205,205,Raw,40,40,cap,1,0,0,0.0049921611276251675,2.7809607786727364e-08,0.042877158542585045,0.009597638470613326,165.48160584038177,4.719948937583516,1463.6153846153845,0.15244405630823712,0,165.48160584038175,40
VI,205,205,Raw,80,52,tol,0,0,0,0.004991938323918808,8.166716312756062e-09,0.04019307781590688,0.004436487105308348,165.66395188630128,4.665164082491795,1135.6666666666667,0.11828628962260877,0,165.48160584038175,40
VI,205,205,Raw,160,52,tol,0,0,0,0.004991938323918808,8.166716312756062e-09,0.04019307781590688,0.004436487105308348,165.66395188630128,4.665164082491795,1135.6666666666667,0.11828628962260877,0,165.48160584038175,40
VI,205,205,Patch,40,28,tol,0,0,0,0.0045718122963223275,6.44584980443591e-09,0.025368542790709606,0.004713202901904466,125.10841881039333,5.488917944098683,1817.148148148148,0.18926655016645647,0,125.10841881039332,28
VI,205,205,Patch,80,28,tol,0,0,0,0.0045718122963223275,6.44584980443591e-09,0.025368542790709606,0.004713202901904466,125.10841881039333,5.488917944098683,1817.148148148148,0.18926655016645647,0,125.10841881039332,28
VI,205,205,Patch,160,28,tol,0,0,0,0.0045718122963223275,6.44584980443591e-09,0.025368542790709606,0.004713202901904466,125.10841881039333,5.488917944098683,1817.148148148148,0.18926655016645647,0,125.10841881039332,28
VI,218,218,Raw,40,40,cap,1,0,0,0.005909546582665779,4.183367224245421e-08,0.049346334119349355,0.010911689871753063,163.46178910785733,3.939961023135018,1632.6153846153845,0.16156510486050318,0,163.46178910785733,40
VI,218,218,Raw,80,58,tol,0,0,0,0.005909014037149912,7.093346198611128e-09,0.021642829687026483,0.004786391304752261,163.78023846682436,3.8236122267544532,1145.3684210526317,0.11334670173702441,0,163.46178910785733,40
VI,218,218,Raw,160,58,tol,0,0,0,0.005909014037149912,7.093346198611128e-09,0.021642829687026483,0.004786391304752261,163.78023846682436,3.8236122267544532,1145.3684210526317,0.11334670173702441,0,163.46178910785733,40
VI,218,218,Patch,40,40,cap,1,0,0,0.005311080962378393,4.5592838601726804e-08,0.07306758610901878,0.012182832387346368,128.673487504516,4.5444910054746686,1522.4871794871794,0.1506667174158515,0,128.673487504516,40
VI,218,218,Patch,80,46,tol,0,0,0,0.005310961152042016,9.414061990023481e-09,0.04013123019470828,0.0038922500842768115,128.69549561248616,4.5276066320793955,1328.3111111111111,0.1314508769036231,0,128.673487504516,40
VI,218,218,Patch,160,46,tol,0,0,0,0.005310961152042016,9.414061990023481e-09,0.04013123019470828,0.0038922500842768115,128.69549561248616,4.5276066320793955,1328.3111111111111,0.1314508769036231,0,128.673487504516,40
VI,231,231,Raw,40,40,cap,1,0,0,0.005207413825483303,7.637441459904665e-08,0.0992392843523088,0.01572132884545892,167.6752937522565,3.0204062377407617,1933.3333333333333,0.18097288526943123,0,167.6752937522565,40
VI,231,231,Raw,80,54,tol,0,0,0,0.005206990612094172,9.499568574475314e-09,0.02921624896019232,0.005563379897055406,167.6899784808306,2.9206723072542626,1447.245283018868,0.13547180408301676,0,167.6752937522565,40
VI,231,231,Raw,160,54,tol,0,0,0,0.005206990612094172,9.499568574475314e-09,0.02921624896019232,0.005563379897055406,167.6899784808306,2.9206723072542626,1447.245283018868,0.13547180408301676,0,167.6752937522565,40
VI,231,231,Patch,40,40,cap,1,0,0,0.0045995776609553535,1.4090533882998163e-07,0.0846495081342263,0.021999171517833503,116.58618155228942,2.646056120954987,1534.2051282051282,0.1436118251619516,0,116.58618155228942,40
VI,231,231,Patch,80,59,tol,0,0,0,0.004598546094730837,8.169502497233638e-09,0.047207632215246736,0.002718590120165537,117.00048232579555,2.4858374424958427,1068.5862068965516,0.10002679087302742,0,116.58618155228942,40
VI,231,231,Patch,160,59,tol,0,0,0,0.004598546094730837,8.169502497233638e-09,0.047207632215246736,0.002718590120165537,117.00048232579555,2.4858374424958427,1068.5862068965516,0.10002679087302742,0,116.58618155228942,40
VI,244,244,Raw,40,40,cap,1,0,0,0.00456615514455584,6.620486624371591e-08,0.06324457909064987,0.016075451867635343,162.45757205659092,3.8440554898942714,1804.6666666666667,0.1805388822195545,0,162.45757205659092,40
VI,244,244,Raw,80,68,tol,0,0,0,0.004564389875272676,8.175717428580975e-09,0.02193740008306609,0.0056811033065195665,162.87831701434098,3.575676487307938,1105.5820895522388,0.11060244993519798,0,162.45757205659092,40
VI,244,244,Raw,160,68,tol,0,0,0,0.004564389875272676,8.175717428580975e-09,0.02193740008306609,0.0056811033065195665,162.87831701434098,3.575676487307938,1105.5820895522388,0.11060244993519798,0,162.45757205659092,40
VI,244,244,Patch,40,40,cap,1,0,0,0.004353516649241245,1.981637026259725e-08,0.06732531933947124,0.007602723281011774,115.41386300084876,4.149559749312294,1413.8974358974358,0.14144632211859104,0,115.41386300084876,40
VI,244,244,Patch,80,48,tol,0,0,0,0.004353370118203818,9.006975409432683e-09,0.04378185837816212,0.004872092297132794,115.4391405428949,4.106512194283439,1184.3617021276596,0.11848356363822124,0,115.41386300084876,40
VI,244,244,Patch,160,48,tol,0,0,0,0.004353370118203818,9.006975409432683e-09,0.04378185837816212,0.004872092297132794,115.4391405428949,4.106512194283439,1184.3617021276596,0.11848356363822124,0,115.41386300084876,40
VI,256,256,Raw,40,35,tol,0,0,0,0.005347643677692255,7.670034761833588e-09,0.027514668861777017,0.004452202895794599,173.05557220487063,4.279388071604437,2013.5294117647059,0.19044068965900937,0,173.05557220487063,35
VI,256,256,Raw,80,35,tol,0,0,0,0.005347643677692255,7.670034761833588e-09,0.027514668861777017,0.004452202895794599,173.05557220487063,4.279388071604437,2013.5294117647059,0.19044068965900937,0,173.05557220487063,35
VI,256,256,Raw,160,35,tol,0,0,0,0.005347643677692255,7.670034761833588e-09,0.027514668861777017,0.004452202895794599,173.05557220487063,4.279388071604437,2013.5294117647059,0.19044068965900937,0,173.05557220487063,35
VI,256,256,Patch,40,33,tol,0,0,0,0.005145706430240337,7.557834707898337e-09,0.04038502011230345,0.005092903975845887,127.05489318258589,4.90229330174597,1792.125,0.169500141870803,0,127.05489318258589,33
VI,256,256,Patch,80,33,tol,0,0,0,0.005145706430240337,7.557834707898337e-09,0.04038502011230345,0.005092903975845887,127.05489318258589,4.90229330174597,1792.125,0.169500141870803,0,127.05489318258589,33
VI,256,256,Patch,160,33,tol,0,0,0,0.005145706430240337,7.557834707898337e-09,0.04038502011230345,0.005092903975845887,127.05489318258589,4.90229330174597,1792.125,0.169500141870803,0,127.05489318258589,33
