kind,form,real,g_gt,et_mm,eR_deg,J_gt,J_star,dJ,iters,on_bound,wmean,keep,traj,order,scan,ndist,in_support,block,n
p2p,ls,1,0.06009663368708711,103.84156122883269,0.7434654866069345,0.004443962017275002,0.0022236929104847303,0.0022202691067902715,40,0,1.0,,iv,9,9,1.1315436044469338,False,0,9478
p2p,ls,0,1.5735724001551624e-05,6.800912535878896e-14,6.142310018055123e-15,,7.570713898225416e-32,,2,0,1.0,,iv,9,9,1.1315436044469338,False,0,9478
p2p,huber,1,0.02500945757593202,79.42389372045473,0.7063631048995024,0.0012260267363187673,0.0005247274059506156,0.0007012993303681517,40,0,0.7570224651697827,,iv,9,9,1.1315436044469338,False,0,9478
p2p,huber,0,7.8678620007758e-06,6.800912535878896e-14,6.142310018055123e-15,,7.570713898225416e-32,,2,0,1.0,,iv,9,9,1.1315436044469338,False,0,9478
p2p,trim,1,0.04921413721239118,61.5340075998269,0.5252927840708006,0.001605060125981635,0.0002955623550543163,0.0013094977709273187,40,0,0.7999577970035873,0.7999577970035873,iv,9,9,1.1315436044469338,False,0,9478
p2p,trim,0,1.972152040607975e-05,3.062266035118924e-13,1.5265043487147663e-13,,2.732134011772281e-30,,2,0,0.7999577970035873,0.7999577970035873,iv,9,9,1.1315436044469338,False,0,9478
p2l,ls,1,0.055514007039990675,103.1900723367012,0.14182161429917908,0.004055481977705342,0.002097659779924273,0.0019578221977810686,40,0,1.0,,iv,9,9,1.1315436044469338,False,0,9478
p2l,ls,0,5.502745565209196e-06,0.0,0.0,,0.0,,2,0,1.0,,iv,9,9,1.1315436044469338,False,0,9478
p2l,huber,1,0.022487502576270958,105.09928846471227,0.6166711984979314,0.0011143528608353744,0.000425195379920536,0.0006891574809148385,40,0,0.810143073639088,,iv,9,9,1.1315436044469338,False,0,9478
p2l,huber,0,2.751372782604718e-06,0.0,0.0,,0.0,,2,0,1.0,,iv,9,9,1.1315436044469338,False,0,9478
p2l,trim,1,0.04601125991817576,110.36759285112666,1.6806958685413727,0.0013944085360741586,0.00014085446446896623,0.0012535540716051923,34,0,0.7999577970035873,0.7999577970035873,iv,9,9,1.1315436044469338,False,0,9478
p2l,trim,0,4.328477806307556e-06,0.0,0.0,,0.0,,2,0,0.7999577970035873,0.7999577970035873,iv,9,9,1.1315436044469338,False,0,9478
p2p,ls,1,0.06186295844533303,108.47257489080616,1.3221113007496517,0.0045337625465734655,0.002173548136339632,0.0023602144102338337,40,0,1.0,,iv,10,10,1.131841970992021,False,0,9491
p2p,ls,0,2.3234024843535257e-05,1.0517990508865612e-13,1.1222627442887615e-14,,9.745622610374264e-32,,2,0,1.0,,iv,10,10,1.131841970992021,False,0,9491
p2p,huber,1,0.02520158557227367,81.36673149574412,0.9378754326942784,0.001228922028812285,0.0005140186108942899,0.000714903417917995,40,0,0.7566373161652159,,iv,10,10,1.131841970992021,False,0,9491
p2p,huber,0,1.1617012421767724e-05,1.0517990508865612e-13,1.1222627442887615e-14,,9.745622610374264e-32,,2,0,1.0,,iv,10,10,1.131841970992021,False,0,9491
p2p,trim,1,0.04973279224030892,61.66578563320999,0.6555883635718879,0.0016179023718610652,0.00029675261282209554,0.0013211497590389697,40,0,0.80002107259509,0.80002107259509,iv,10,10,1.131841970992021,False,0,9491
p2p,trim,0,2.8666493287870285e-05,5.586913888185023e-14,1.0573689840857437e-14,,7.252627855310707e-32,,2,0,0.80002107259509,0.80002107259509,iv,10,10,1.131841970992021,False,0,9491
p2l,ls,1,0.056735268594738354,106.90642354463306,0.9087617315680142,0.004113732012066105,0.0020448459028652188,0.0020688861092008864,40,0,1.0,,iv,10,10,1.131841970992021,False,0,9491
p2l,ls,0,1.0396441994335658e-05,0.0,0.0,,0.0,,2,0,1.0,,iv,10,10,1.131841970992021,False,0,9491
p2l,huber,1,0.023562322217427586,106.95998486261767,1.1782213499073468,0.0011064967758833849,0.0004080531772519124,0.0006984435986314725,40,0,0.8114853796781107,,iv,10,10,1.131841970992021,False,0,9491
p2l,huber,0,5.19822099716792e-06,0.0,0.0,,0.0,,2,0,1.0,,iv,10,10,1.131841970992021,False,0,9491
p2l,trim,1,0.04577596212665569,108.97111029126432,1.8913179046076782,0.0013959993512674626,0.00013841035451080688,0.0012575889967566558,40,0,0.80002107259509,0.80002107259509,iv,10,10,1.131841970992021,False,0,9491
p2l,trim,0,8.915196082276872e-06,0.0,0.0,,0.0,,2,0,0.80002107259509,0.80002107259509,iv,10,10,1.131841970992021,False,0,9491
p2p,ls,1,0.06137241025636742,109.3757220541898,2.4114430516494685,0.004680199926858154,0.0022990010989783166,0.0023811988278798373,40,0,1.0,,iv,11,11,1.132239110984611,False,0,9450
p2p,ls,0,5.87041624509865e-06,6.70034311032203e-14,2.4053571006481224e-13,,8.316872885943298e-30,,2,0,1.0,,iv,11,11,1.132239110984611,False,0,9450
p2p,huber,1,0.02570860704050689,82.00436585941411,1.4781414547634613,0.0012764071878513196,0.000526914541555495,0.0007494926462958246,40,0,0.7542723949537131,,iv,11,11,1.132239110984611,False,0,9450
p2p,huber,0,2.935208122549503e-06,6.70034311032203e-14,2.4053571006481224e-13,,8.316872885943298e-30,,2,0,1.0,,iv,11,11,1.132239110984611,False,0,9450
p2p,trim,1,0.049389299511780144,62.86532095493831,0.8383284469001921,0.0016327043698057646,0.0003001815919841893,0.0013325227778215752,40,0,0.8,0.8,iv,11,11,1.132239110984611,False,0,9450
p2p,trim,0,7.314681433910557e-06,8.857767524894944e-14,4.643084715239971e-15,,8.258752864452538e-32,,2,0,0.8,0.8,iv,11,11,1.132239110984611,False,0,9450
p2l,ls,1,0.056915817471068886,106.84166531610221,2.765195979390979,0.004282648766925243,0.0021620174102644687,0.0021206313566607743,40,0,1.0,,iv,11,11,1.132239110984611,False,0,9450
