kind,form,real,g_gt,et_mm,eR_deg,J_gt,J_star,dJ,iters,on_bound,wmean,keep,traj,order,scan,ndist,in_support,block,n
p2l,huber,1,0.02748512900195872,78.32122547582165,1.4369825315090645,0.0016062696480983706,0.001207213975367595,0.00039905567273077554,40,0,0.7977294182943421,,ii,8,8,2.4071094308209013,False,0,10338
p2l,huber,0,1.666004367338374e-06,0.0,0.0,,0.0,,2,0,1.0,,ii,8,8,2.4071094308209013,False,0,10338
p2l,trim,1,0.030542596412790467,68.0958136423026,1.6168012902592863,0.0010831050694644158,0.0004252143937554329,0.0006578906757089829,18,0,0.799961307796479,0.799961307796479,ii,8,8,2.4071094308209013,False,0,10338
p2l,trim,0,3.250065878005332e-06,0.0,0.0,,0.0,,2,0,0.799961307796479,0.799961307796479,ii,8,8,2.4071094308209013,False,0,10338
p2p,ls,1,0.05535524799359577,103.08306655085957,1.5513181729773313,0.006720471932653066,0.00440552769564085,0.0023149442370122165,35,0,1.0,,ii,9,9,2.393337806063171,False,0,10521
p2p,ls,0,1.7561162080323084e-05,2.020901663354476e-13,8.377999957135427e-15,,3.8686441407696216e-31,,2,0,1.0,,ii,9,9,2.393337806063171,False,0,10521
p2p,huber,1,0.026179185518029616,72.74954647343932,1.3400188985720192,0.0015197070359464636,0.001205344763945183,0.00031436227200128055,40,0,0.7754162014158449,,ii,9,9,2.393337806063171,False,0,10521
p2p,huber,0,8.780581040161647e-06,2.020901663354476e-13,8.377999957135427e-15,,3.8686441407696216e-31,,2,0,1.0,,ii,9,9,2.393337806063171,False,0,10521
p2p,trim,1,0.0283626278839073,64.11852452173733,1.253364393305931,0.0011281428183171028,0.0005077032334894756,0.0006204395848276273,40,0,0.800019009599848,0.800019009599848,ii,9,9,2.393337806063171,False,0,10521
p2p,trim,0,2.2201435783462447e-05,1.5425404250641446e-13,1.7524748481431244e-14,,2.5758423096782554e-31,,2,0,0.800019009599848,0.800019009599848,ii,9,9,2.393337806063171,False,0,10521
p2l,ls,1,0.05715979470454477,101.73295172394035,1.5597052398832423,0.00643872679304114,0.004225181227896766,0.002213545565144374,40,0,1.0,,ii,9,9,2.393337806063171,False,0,10521
p2l,ls,0,6.857868949102269e-06,0.0,0.0,,0.0,,2,0,1.0,,ii,9,9,2.393337806063171,False,0,10521
p2l,huber,1,0.025511965844210595,75.74962619582891,1.4286578069730203,0.001437538106543992,0.0011325055925742874,0.0003050325139697047,40,0,0.7990611590759232,,ii,9,9,2.393337806063171,False,0,10521
p2l,huber,0,3.428934474551084e-06,0.0,0.0,,0.0,,2,0,1.0,,ii,9,9,2.393337806063171,False,0,10521
p2l,trim,1,0.027607398841711223,67.8571823665177,1.4256095202355379,0.0009643098425253279,0.0004072816117086018,0.0005570282308167262,40,0,0.800019009599848,0.800019009599848,ii,9,9,2.393337806063171,False,0,10521
p2l,trim,0,7.292549494262291e-06,0.0,0.0,,0.0,,2,0,0.800019009599848,0.800019009599848,ii,9,9,2.393337806063171,False,0,10521
p2p,ls,1,0.0519348969742515,97.15912286475627,1.5515593449774576,0.006406724016426135,0.004323357474857415,0.00208336654156872,31,0,1.0,,ii,10,10,2.379828667168852,False,0,10640
p2p,ls,0,1.698884019713127e-05,5.776915683787074e-14,3.148672497337457e-15,,2.370956632179509e-31,,2,0,1.0,,ii,10,10,2.379828667168852,False,0,10640
p2p,huber,1,0.027861082978333545,70.62396139741082,1.4139874465863846,0.0014027452317236222,0.0011346291883307974,0.0002681160433928248,40,0,0.7712270355661469,,ii,10,10,2.379828667168852,False,0,10640
p2p,huber,0,8.494420098565432e-06,5.776915683787074e-14,3.148672497337457e-15,,2.370956632179509e-31,,2,0,1.0,,ii,10,10,2.379828667168852,False,0,10640
p2p,trim,1,0.02700535949041422,62.77033766175055,1.3214526403378837,0.0010401015126895736,0.0004896838660687122,0.0005504176466208614,40,0,0.8,0.8,ii,10,10,2.379828667168852,False,0,10640
p2p,trim,0,2.0977115171654067e-05,1.602603384219442e-14,8.229980787985747e-15,,6.248932005284884e-32,,2,0,0.8,0.8,ii,10,10,2.379828667168852,False,0,10640
p2l,ls,1,0.0507284207527501,97.00267506626058,1.6688379584501876,0.006166351997289939,0.0041386360205814335,0.002027715976708505,37,0,1.0,,ii,10,10,2.379828667168852,False,0,10640
p2l,ls,0,5.516504305127282e-06,0.0,0.0,,0.0,,2,0,1.0,,ii,10,10,2.379828667168852,False,0,10640
p2l,huber,1,0.024212820170490326,75.49859745616662,1.6808334568862098,0.0013549221784150496,0.0010781395786311379,0.0002767825997839117,28,0,0.8007276697479586,,ii,10,10,2.379828667168852,False,0,10640
p2l,huber,0,2.7582521525636437e-06,0.0,0.0,,0.0,,2,0,1.0,,ii,10,10,2.379828667168852,False,0,10640
p2l,trim,1,0.026194943963853422,69.62753447909085,1.5924942906739783,0.0009019365365027552,0.00038720542422895633,0.0005147311122737988,40,0,0.8,0.8,ii,10,10,2.379828667168852,False,0,10640
p2l,trim,0,6.591104939575362e-06,0.0,0.0,,0.0,,2,0,0.8,0.8,ii,10,10,2.379828667168852,False,0,10640
p2p,ls,1,0.04618438406888606,85.36920019303737,1.7111772004454484,0.00595728989035798,0.004362716135317193,0.001594573755040787,40,0,1.0,,ii,11,11,2.3667081479567007,False,0,10782
p2p,ls,0,1.8975334206329112e-05,5.754080646202386e-14,6.5031951183060574e-15,,8.973365500370448e-32,,2,0,1.0,,ii,11,11,2.3667081479567007,False,0,10782
p2p,huber,1,0.025883642236932347,65.18804478110175,1.3817479616177069,0.0012640851529440392,0.0010999040524200575,0.00016418110052398172,40,0,0.7685908020741524,,ii,11,11,2.3667081479567007,False,0,10782
p2p,huber,0,9.487667103164873e-06,5.754080646202386e-14,6.5031951183060574e-15,,8.973365500370448e-32,,2,0,1.0,,ii,11,11,2.3667081479567007,False,0,10782
p2p,trim,1,0.025139005440607102,59.0137321079908,1.2620917034869552,0.000951697601238461,0.00048116254634873555,0.0004705350548897254,40,0,0.8000370988684845,0.8000370988684845,ii,11,11,2.3667081479567007,False,0,10782
p2p,trim,0,2.3249105962802837e-05,8.940560153363743e-15,5.831374557088125e-15,,2.3771638487378531e-32,,2,0,0.8000370988684845,0.8000370988684845,ii,11,11,2.3667081479567007,False,0,10782
p2l,ls,1,0.04527143755674762,85.7741751045204,2.03736538552212,0.005761735895713178,0.004220126147512432,0.0015416097482007455,40,0,1.0,,ii,11,11,2.3667081479567007,False,0,10782
p2l,ls,0,9.068578772807524e-06,0.0,0.0,,0.0,,2,0,1.0,,ii,11,11,2.3667081479567007,False,0,10782
p2l,huber,1,0.022802173754027703,71.70560341361376,1.7685311416421965,0.0012229454825916518,0.0010692719810351076,0.00015367350155654413,40,0,0.7999405819986206,,ii,11,11,2.3667081479567007,False,0,10782
p2l,huber,0,4.5342893864038045e-06,0.0,0.0,,0.0,,2,0,1.0,,ii,11,11,2.3667081479567007,False,0,10782
