kind,form,real,g_gt,et_mm,eR_deg,J_gt,J_star,dJ,iters,on_bound,wmean,keep,traj,order,scan,ndist,in_support,block,n
p2l,huber,0,4.315303994195128e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,8,8,0.0,True,0,9250
p2l,trim,1,0.0407558209275625,130.34083834179884,4.610868126014426,0.0034209541479541,0.0003767128750072,0.0030442412729468,20,0,0.8,0.8,vi,8,8,0.0,True,0,9250
p2l,trim,0,6.9180482635484334e-06,0.0,0.0,,0.0,,2,0,0.8,0.8,vi,8,8,0.0,True,0,9250
p2p,ls,1,0.0902353797549777,162.76387570565672,5.695298360469941,0.012670242678806,0.0052566742470751,0.0074135684317308,35,0,1.0,,vi,9,9,0.0,True,0,9503
p2p,ls,0,1.149099567667993e-05,8.425918181880449e-14,1.2689856055769444e-14,,1.3113327116693284e-31,,2,0,1.0,,vi,9,9,0.0,True,0,9503
p2p,huber,1,0.0376389699877647,145.90834163879467,5.52016764184728,0.0045050742386786,0.0020888839642306,0.0024161902744479,40,0,0.8132351144760099,,vi,9,9,0.0,True,0,9503
p2p,huber,0,5.745497838339796e-06,8.425918181880449e-14,1.2689856055769444e-14,,1.3113327116693284e-31,,2,0,1.0,,vi,9,9,0.0,True,0,9503
p2p,trim,1,0.0521677656718966,131.40773744358725,4.984769758953495,0.0047842158358403,0.0007009137891456,0.0040833020466946,40,0,0.7999579080290434,0.7999579080290434,vi,9,9,0.0,True,0,9503
p2p,trim,0,1.320049577300766e-05,5.813912207521286e-14,1.0933307153083051e-14,,7.481742632268412e-32,,2,0,0.7999579080290434,0.7999579080290434,vi,9,9,0.0,True,0,9503
p2l,ls,1,0.0811574550422973,164.4144578948268,5.544879212839273,0.0115205996552394,0.0043788185336839,0.0071417811215555,40,0,1.0,,vi,9,9,0.0,True,0,9503
p2l,ls,0,3.766042137748277e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,9,9,0.0,True,0,9503
p2l,huber,1,0.0358470315419111,149.53560633355744,5.506408890745636,0.004091816816276,0.0018489463600277,0.0022428704562483,40,0,0.829034610137084,,vi,9,9,0.0,True,0,9503
p2l,huber,0,1.883021068874162e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,9,9,0.0,True,0,9503
p2l,trim,1,0.0442206604147769,130.663422463791,5.1875449833292615,0.0041191186332432,0.0005760224099831,0.00354309622326,40,0,0.7999579080290434,0.7999579080290434,vi,9,9,0.0,True,0,9503
p2l,trim,0,3.881599384396202e-06,0.0,0.0,,0.0,,2,0,0.7999579080290434,0.7999579080290434,vi,9,9,0.0,True,0,9503
