geometry,dtypeA,familyA,orgA,magA,dtypeB,familyB,orgB,magB,rmsA,rmsB,rms_diff,reldiff,gradA,gradB,grad_diff,gtA,gtB,d_gt,pjwA,pjwB,d_pjw,eta_tA,eta_tB,alphaA,alphaB,etA,etB,eRA,eRB,bias_diff,bias_ratio,rot_bias_diff,threshold
GA,CTRL_random_noise,CTRL,unstructured_noise,2.0,D1_appendage_disp,D1,coherent_extensive,5.0,4.784814750916917,5.003310911558172,0.218496160641255,0.043670314418499556,4.547196406059952e-05,0.0051290710488182,0.0050835990847576005,4.7342993185503696e-05,0.005169053963642306,0.005121710970456802,0.034170271537763725,2.602700106140045,2.5685298346022813,0.005336093098656998,0.568109768067237,0.0,0.3551669316375199,0.0247878623739246,2.7706031610308224,0.00230066279637515,0.01381829954052945,2.7458152986568978,111.77257317457664,0.0115176367441543,sensitivity_10pct
GA,CTRL_random_noise,CTRL,unstructured_noise,5.0,D3_local_surface_off,D3,localized_gross_small,50.0,7.488966879919857,7.699460031403682,0.2104931514838242,0.027338690067262986,9.48589388558336e-05,0.0018318857241737,0.0017370267853178665,0.0001011989504949507,0.0017835415054760868,0.001682342554981136,0.05558001870952745,0.9942383894644964,0.9386583707549689,0.007251998373653002,0.21770783204195196,0.0,0.03847376788553259,0.074336600528717,0.901318928291024,0.00394415655581015,0.0176022720562111,0.826982327762307,12.12483382183767,0.01365811550040095,sensitivity_10pct
GA,CTRL_random_noise,CTRL,unstructured_noise,10.0,D4_appendage_scale,D4,low_projection_nuisance,0.1,11.515553746877504,10.408763350722435,1.1067903961550698,0.0961126508097955,0.00018808937582565001,0.0026574109458403997,0.00246932157001475,0.00020327720439359146,0.002659453582342701,0.0024561763779491095,0.112681590754368,1.3496930307943766,1.2370114400400087,0.00992921034283029,0.2816425692816471,0.0,0.17647058823529413,0.1717146521013212,1.8908795142658779,0.005145899903575,0.02886459675434825,1.7191648621645568,11.011754041525553,0.023718696850773248,sensitivity_10pct
GA,CTRL_random_noise,CTRL,unstructured_noise,100.0,D2_missing_component,D2,localized_gross,0.5,100.29027759642067,98.65434432000234,1.6359332764183279,0.016311982732778018,0.0098449109796308,0.0002055925644648,0.009639318415166,0.009956877864022983,0.00014360776862638945,0.009813270095396594,4.988842218679351,0.11410007543009336,4.874742143249258,0.06201990179366125,0.001931375925526813,0.0,0.08627450980392157,22.55151272376019,0.06270682893824905,0.14129324573925983,0.00432000035749765,22.48880589482194,359.634079821959,0.13697324538176217,sensitivity_10pct
GA,D1_appendage_disp,D1,coherent_extensive,2.0,D4_appendage_scale,D4,low_projection_nuisance,0.005,3.7532989971191384,3.717175756126769,0.03612324099236952,0.009624397368847,0.002069812020604,0.00031134904318475,0.0017584629774192503,0.002099714289204459,0.0009558322665224716,0.0011438820226819873,1.057114530305661,0.48553494310280754,0.5715795872028535,0.3041188495174571,0.1405095321933142,0.3551669316375199,0.17647058823529413,1.0762385216507087,0.5774229995002036,0.00597523070855615,0.00884304471833115,0.49881552215050506,1.8638650046538876,0.002867814009774999,sensitivity_10pct
GA,D1_appendage_disp,D1,coherent_extensive,5.0,D5_appendage_tilt,D5,coherent_extensive_rot,0.25,5.003310911558172,5.071529152480024,0.06821824092185214,0.013451217349010563,0.0051290710488182,0.00170934151145025,0.0034197295373679503,0.005169053963642306,3.280957068600658e-05,0.0051362443929563,2.602700106140045,1.4967171698477655,1.1059829362922797,0.568109768067237,0.0035288955113996047,0.3551669316375199,0.3551669316375199,2.7706031610308224,0.42173407111689987,0.01381829954052945,0.22457154458875372,2.3488690899139226,6.569550223185176,0.21075324504822426,sensitivity_10pct
GA,D1_appendage_disp,D1,coherent_extensive,10.0,D3_local_surface_off,D3,localized_gross_small,50.0,7.946134527519176,7.699460031403682,0.24667449611549408,0.031043332485903324,0.010187724894873101,0.0018318857241737,0.008355839170699401,0.01012728650819734,0.0017835415054760868,0.008343745002721253,5.094449052598623,0.9942383894644964,4.100210663134127,0.7359627401776243,0.21770783204195196,0.3551669316375199,0.03847376788553259,8.928474981074032,0.901318928291024,0.0152613547820683,0.0176022720562111,8.027156052783008,9.906010736957635,0.0023409172741428,sensitivity_10pct
GA,D1_appendage_disp,D1,coherent_extensive,50.0,D2_missing_component,D2,localized_gross,0.25,35.89463558077538,36.73688198519235,0.8422464044169686,0.022926453169228013,0.051043674673671394,3.2606297496639776e-05,0.05101106837617475,0.050994867091114136,2.999638760796048e-05,0.05096487070350618,25.665183304805453,0.02687498728754885,25.638308317517904,0.9394818447883067,0.0012799815219531184,0.3551669316375199,0.043137254901960784,39.16299536763985,0.0166850166241031,0.008051180126289949,0.0015324435866688,39.14631035101575,2347.1954658447967,0.006518736539621149,sensitivity_10pct
GA,D2_missing_component,D2,localized_gross,0.25,D1_appendage_disp,D1,coherent_extensive,50.0,36.73688198519235,35.89463558077538,0.8422464044169686,0.022926453169228013,3.2606297496639776e-05,0.051043674673671394,0.05101106837617475,2.999638760796048e-05,0.050994867091114136,0.05096487070350618,0.02687498728754885,25.665183304805453,25.638308317517904,0.0012799815219531184,0.9394818447883067,0.043137254901960784,0.3551669316375199,0.0166850166241031,39.16299536763985,0.0015324435866688,0.008051180126289949,39.14631035101575,2347.1954658447967,0.006518736539621149,sensitivity_10pct
GA,D2_missing_component,D2,localized_gross,0.5,CTRL_random_noise,CTRL,unstructured_noise,100.0,98.65434432000234,100.29027759642067,1.6359332764183279,0.016311982732778018,0.0002055925644648,0.0098449109796308,0.009639318415166,0.00014360776862638945,0.009956877864022983,0.009813270095396594,0.11410007543009336,4.988842218679351,4.874742143249258,0.001931375925526813,0.06201990179366125,0.08627450980392157,0.0,0.06270682893824905,22.55151272376019,0.00432000035749765,0.14129324573925983,22.48880589482194,359.634079821959,0.13697324538176217,sensitivity_10pct
