traj,scan,ptype,magnitude,axis,et_mm,eR_deg,dir_cos
ii,149,combined,50.0,"[1.0, 0.0, 0.0]",59.15184713977494,2.237431603141864,0.9999996772271331
ii,149,combined,100.0,"[1.0, 0.0, 0.0]",59.15699881442091,2.232364517138797,0.9999991378046241
ii,149,translation,10.0,"[0.0, 1.0, 0.0]",59.0869716265551,2.2386703809030233,0.9999991047587791
ii,149,translation,25.0,"[0.0, 1.0, 0.0]",59.12887432468526,2.2344423358859804,0.9999998827912152
ii,149,translation,50.0,"[0.0, 1.0, 0.0]",59.089066516813276,2.2346474654995614,0.9999997599343589
ii,149,translation,100.0,"[0.0, 1.0, 0.0]",56.69830826052627,2.2087293972102597,0.9988103633822235
ii,149,rotation,0.25,"[0.0, 1.0, 0.0]",59.122550746194804,2.2414104905998595,0.9999999999997139
ii,149,rotation,0.5,"[0.0, 1.0, 0.0]",59.12255074619425,2.2414104905998706,0.9999999999997138
ii,149,rotation,1.0,"[0.0, 1.0, 0.0]",59.12255074619358,2.2414104905998506,0.9999999999997139
ii,149,rotation,2.0,"[0.0, 1.0, 0.0]",59.12255074619379,2.2414104905998586,0.9999999999997138
ii,149,combined,25.0,"[0.0, 1.0, 0.0]",59.128874324685384,2.234442335885972,0.9999998827912152
ii,149,combined,50.0,"[0.0, 1.0, 0.0]",59.0890665168127,2.2346474654995556,0.999999759934359
ii,149,combined,100.0,"[0.0, 1.0, 0.0]",56.69830826052698,2.208729397210272,0.9988103633822242
ii,149,translation,10.0,"[0.0, 0.0, 1.0]",59.15121067194614,2.2355240252044597,0.9999998486330841
ii,149,translation,25.0,"[0.0, 0.0, 1.0]",59.148047952288024,2.2350636024551225,0.999999862066082
ii,149,translation,50.0,"[0.0, 0.0, 1.0]",59.069263876947396,2.235614721205693,0.9999991341534806
ii,149,translation,100.0,"[0.0, 0.0, 1.0]",59.13571772863316,2.233944034712775,0.9999998571321214
ii,149,rotation,0.25,"[0.0, 0.0, 1.0]",59.12255074619425,2.241410490599871,0.9999999999997138
ii,149,rotation,0.5,"[0.0, 0.0, 1.0]",59.1225507461942,2.241410490599871,0.9999999999997139
ii,149,rotation,1.0,"[0.0, 0.0, 1.0]",59.12255074619379,2.2414104905998586,0.9999999999997138
ii,149,rotation,2.0,"[0.0, 0.0, 1.0]",59.12255074619497,2.2414104905998804,0.9999999999997139
ii,149,combined,25.0,"[0.0, 0.0, 1.0]",59.14804795228755,2.235063602455125,0.9999998620660822
ii,149,combined,50.0,"[0.0, 0.0, 1.0]",59.069263876947325,2.235614721205689,0.9999991341534806
ii,149,combined,100.0,"[0.0, 0.0, 1.0]",59.135717728633885,2.2339440347127875,0.9999998571321211
ii,151,oracle,0.0,all,59.412392836302125,2.4555183743404077,1.0
ii,151,translation,10.0,"[1.0, 0.0, 0.0]",59.41714782646067,2.4555913189641303,0.999999994550528
ii,151,translation,25.0,"[1.0, 0.0, 0.0]",59.41573182200114,2.455541719944479,0.9999999957924506
ii,151,translation,50.0,"[1.0, 0.0, 0.0]",59.41225485948895,2.455112841168128,0.9999999987337075
ii,151,translation,100.0,"[1.0, 0.0, 0.0]",59.41200279515578,2.4565814699909785,0.9999999541268192
ii,151,rotation,0.25,"[1.0, 0.0, 0.0]",59.412392836302615,2.45551837434042,0.9999999999997166
ii,151,rotation,0.5,"[1.0, 0.0, 0.0]",59.412392836302175,2.4555183743404148,0.9999999999997168
ii,151,rotation,1.0,"[1.0, 0.0, 0.0]",59.41239283630208,2.455518374340405,0.9999999999997167
ii,151,rotation,2.0,"[1.0, 0.0, 0.0]",59.41239283630208,2.455518374340405,0.9999999999997167
ii,151,combined,25.0,"[1.0, 0.0, 0.0]",59.41573182200092,2.4555417199444602,0.9999999957924506
ii,151,combined,50.0,"[1.0, 0.0, 0.0]",59.41225485948917,2.4551128411681256,0.9999999987337076
ii,151,combined,100.0,"[1.0, 0.0, 0.0]",59.41200279515638,2.456581469990983,0.9999999541268191
ii,151,translation,10.0,"[0.0, 1.0, 0.0]",59.41367273081569,2.4557569429402926,0.9999999859086354
ii,151,translation,25.0,"[0.0, 1.0, 0.0]",59.40029571915677,2.4544392860632773,0.9999998716660634
ii,151,translation,50.0,"[0.0, 1.0, 0.0]",59.38399588529519,2.4551781625826927,0.9999996408915033
ii,151,translation,100.0,"[0.0, 1.0, 0.0]",59.36268424448916,2.4543884909098317,0.9999983475572459
ii,151,rotation,0.25,"[0.0, 1.0, 0.0]",59.412392836302175,2.4555183743404148,0.9999999999997168
ii,151,rotation,0.5,"[0.0, 1.0, 0.0]",59.412392836302324,2.4555183743404143,0.9999999999997166
ii,151,rotation,1.0,"[0.0, 1.0, 0.0]",59.412392836302175,2.4555183743404148,0.9999999999997168
ii,151,rotation,2.0,"[0.0, 1.0, 0.0]",59.412392836302125,2.4555183743404077,0.9999999999997166
ii,151,combined,25.0,"[0.0, 1.0, 0.0]",59.400295719157086,2.4544392860632938,0.9999998716660632
ii,151,combined,50.0,"[0.0, 1.0, 0.0]",59.383995885294695,2.4551781625826927,0.9999996408915033
ii,151,combined,100.0,"[0.0, 1.0, 0.0]",59.36268424448916,2.4543884909098317,0.9999983475572459
ii,151,translation,10.0,"[0.0, 0.0, 1.0]",59.41128125025051,2.4555099492880417,0.9999999997899518
ii,151,translation,25.0,"[0.0, 0.0, 1.0]",59.414228428576244,2.4553624044048643,0.9999999980916606
ii,151,translation,50.0,"[0.0, 0.0, 1.0]",59.40891119460921,2.4556616387100374,0.9999999962443006
ii,151,translation,100.0,"[0.0, 0.0, 1.0]",59.406923970084954,2.4553766897586193,0.9999999777919082
ii,151,rotation,0.25,"[0.0, 0.0, 1.0]",59.412392836302125,2.4555183743404077,0.9999999999997166
ii,151,rotation,0.5,"[0.0, 0.0, 1.0]",59.4123928363022,2.4555183743404045,0.9999999999997166
ii,151,rotation,1.0,"[0.0, 0.0, 1.0]",59.41239283630241,2.455518374340414,0.9999999999997164
ii,151,rotation,2.0,"[0.0, 0.0, 1.0]",59.412392836302736,2.455518374340421,0.9999999999997167
ii,151,combined,25.0,"[0.0, 0.0, 1.0]",59.41422842857542,2.4553624044048465,0.9999999980916606
ii,151,combined,50.0,"[0.0, 0.0, 1.0]",59.40891119460964,2.4556616387100525,0.9999999962443005
