traj,scan,ptype,magnitude,axis,et_mm,eR_deg,dir_cos
iv,219,translation,50.0,"[1.0, 0.0, 0.0]",71.93412094418312,1.8645038862344065,0.9999999301202194
iv,219,translation,100.0,"[1.0, 0.0, 0.0]",71.94225990587529,1.8645057848858149,0.9999999402945902
iv,219,rotation,0.25,"[1.0, 0.0, 0.0]",71.90988906792833,1.8653512966275274,0.9999999999998065
iv,219,rotation,0.5,"[1.0, 0.0, 0.0]",71.90988906792764,1.8653512966275154,0.9999999999998066
iv,219,rotation,1.0,"[1.0, 0.0, 0.0]",71.90988906792833,1.8653512966275274,0.9999999999998065
iv,219,rotation,2.0,"[1.0, 0.0, 0.0]",71.90988906792744,1.8653512966275632,0.9999999999998065
iv,219,combined,25.0,"[1.0, 0.0, 0.0]",71.92507753213052,1.8651642131713573,0.9999999687051796
iv,219,combined,50.0,"[1.0, 0.0, 0.0]",71.93412094418312,1.8645038862344065,0.9999999301202194
iv,219,combined,100.0,"[1.0, 0.0, 0.0]",71.9422599058744,1.8645057848858089,0.9999999402945905
iv,219,translation,10.0,"[0.0, 1.0, 0.0]",71.91893223992624,1.8646614619107986,0.999999937641973
iv,219,translation,25.0,"[0.0, 1.0, 0.0]",71.92389625937749,1.8644467479405236,0.9999999615747741
iv,219,translation,50.0,"[0.0, 1.0, 0.0]",72.26786889875737,1.907663648083242,0.9989515574616332
iv,219,translation,100.0,"[0.0, 1.0, 0.0]",72.26897718247326,1.909169380161774,0.9989271360885363
iv,219,rotation,0.25,"[0.0, 1.0, 0.0]",71.90988906792833,1.8653512966275274,0.9999999999998065
iv,219,rotation,0.5,"[0.0, 1.0, 0.0]",71.90988906792833,1.8653512966275274,0.9999999999998065
iv,219,rotation,1.0,"[0.0, 1.0, 0.0]",71.90988906792764,1.8653512966275154,0.9999999999998066
iv,219,rotation,2.0,"[0.0, 1.0, 0.0]",71.90988906792646,1.8653512966275414,0.9999999999998065
iv,219,combined,25.0,"[0.0, 1.0, 0.0]",71.92389625937749,1.8644467479405236,0.9999999615747741
iv,219,combined,50.0,"[0.0, 1.0, 0.0]",72.26786889875646,1.9076636480831866,0.9989515574616336
iv,219,combined,100.0,"[0.0, 1.0, 0.0]",72.26897718247348,1.9091693801617653,0.9989271360885366
iv,219,translation,10.0,"[0.0, 0.0, 1.0]",71.91056631237599,1.8653225714189585,0.9999999990010912
iv,219,translation,25.0,"[0.0, 0.0, 1.0]",71.91042956979655,1.8653201070896335,0.9999999990713075
iv,219,translation,50.0,"[0.0, 0.0, 1.0]",71.90986920516121,1.8652869227435875,0.999999989989062
iv,219,translation,100.0,"[0.0, 0.0, 1.0]",71.90196405012998,1.8652807629699655,0.9999999983341075
iv,219,rotation,0.25,"[0.0, 0.0, 1.0]",71.90988906792833,1.8653512966275274,0.9999999999998065
iv,219,rotation,0.5,"[0.0, 0.0, 1.0]",71.90988906792833,1.8653512966275274,0.9999999999998065
iv,219,rotation,1.0,"[0.0, 0.0, 1.0]",71.90988906792775,1.8653512966275305,0.9999999999998065
iv,219,rotation,2.0,"[0.0, 0.0, 1.0]",71.90988906792833,1.8653512966275274,0.9999999999998065
iv,219,combined,25.0,"[0.0, 0.0, 1.0]",71.91042956979729,1.865320107089633,0.9999999990713075
iv,219,combined,50.0,"[0.0, 0.0, 1.0]",71.90986920516217,1.8652869227436082,0.9999999899890624
iv,219,combined,100.0,"[0.0, 0.0, 1.0]",71.90196405012998,1.8652807629699655,0.9999999983341075
iv,220,oracle,0.0,all,70.26482744761138,2.1074763674026853,1.0
iv,220,translation,10.0,"[1.0, 0.0, 0.0]",70.26825477513478,2.1075243799232295,0.9999999996763194
iv,220,translation,25.0,"[1.0, 0.0, 0.0]",70.27506651994037,2.1079173370205257,0.9999999974246003
iv,220,translation,50.0,"[1.0, 0.0, 0.0]",70.30116460334162,2.108474943688866,0.9999999536402493
iv,220,translation,100.0,"[1.0, 0.0, 0.0]",70.31475502382307,2.1093063799402954,0.9999999956968496
iv,220,rotation,0.25,"[1.0, 0.0, 0.0]",70.26482744761124,2.107476367402695,0.9999999999997976
iv,220,rotation,0.5,"[1.0, 0.0, 0.0]",70.26482744761097,2.1074763674026857,0.9999999999997975
iv,220,rotation,1.0,"[1.0, 0.0, 0.0]",70.26482744761138,2.1074763674026853,0.9999999999997973
iv,220,rotation,2.0,"[1.0, 0.0, 0.0]",70.26482744761124,2.107476367402695,0.9999999999997976
iv,220,combined,25.0,"[1.0, 0.0, 0.0]",70.27506651993978,2.107917337020467,0.9999999974246002
