name,method,flag,crc,csize,usize,lho
epos_dataset_ii/0118.pose,8,8,3414769886,64,88,8119877
epos_dataset_ii/0119.3d,8,8,2173719676,74466,266402,8120044
epos_dataset_ii/0119.pose,8,8,1907384983,63,88,8194611
epos_dataset_ii/0120.3d,8,8,641915881,67891,242883,8194777
epos_dataset_ii/0120.pose,8,8,1406514319,63,88,8262769
epos_dataset_ii/0121.3d,8,8,1175922376,67947,243387,8262935
epos_dataset_ii/0121.pose,8,8,893283552,63,88,8330983
epos_dataset_ii/0122.3d,8,8,683401926,68833,246345,8331149
epos_dataset_ii/0122.pose,8,8,4152802035,64,88,8400083
epos_dataset_ii/0123.3d,8,8,1954661328,68800,246468,8400250
epos_dataset_ii/0123.pose,8,8,2517280320,65,88,8469151
epos_dataset_ii/0124.3d,8,8,1384758293,69017,247168,8469319
epos_dataset_ii/0124.pose,8,8,2815191720,63,88,8538437
epos_dataset_ii/0125.3d,8,8,3763910033,69695,249823,8538603
epos_dataset_ii/0125.pose,8,8,3327338067,63,88,8608399
epos_dataset_ii/0126.3d,8,8,30186451,69418,248718,8608565
epos_dataset_ii/0126.pose,8,8,4020363018,64,88,8678084
epos_dataset_ii/0127.3d,8,8,3581976918,69696,249614,8678251
epos_dataset_ii/0127.pose,8,8,1909758132,63,88,8748048
epos_dataset_ii/0128.3d,8,8,2186342932,69846,250655,8748214
epos_dataset_ii/0128.pose,8,8,1147606643,65,88,8818161
epos_dataset_ii/0129.3d,8,8,638716251,69418,248905,8818329
epos_dataset_ii/0129.pose,8,8,2946380732,63,88,8887848
epos_dataset_ii/0130.3d,8,8,2830790055,69399,249084,8888014
epos_dataset_ii/0130.pose,8,8,3507057885,65,88,8957514
epos_dataset_ii/0131.3d,8,8,2127123968,69821,250272,8957682
epos_dataset_ii/0131.pose,8,8,2238069196,64,88,9027604
epos_dataset_ii/0132.3d,8,8,85324505,70029,251001,9027771
epos_dataset_ii/0132.pose,8,8,1915831752,63,88,9097901
epos_dataset_ii/0133.3d,8,8,3740090719,69591,249437,9098067
epos_dataset_ii/0133.pose,8,8,346473838,64,88,9167759
epos_dataset_ii/0134.3d,8,8,1969573202,69805,250193,9167926
epos_dataset_ii/0134.pose,8,8,1095426879,65,88,9237832
epos_dataset_ii/0135.3d,8,8,2415119322,69501,249113,9238000
epos_dataset_ii/0135.pose,8,8,2765480037,64,88,9307602
epos_dataset_ii/0136.3d,8,8,3790139826,69717,250236,9307769
epos_dataset_ii/0136.pose,8,8,3582915520,64,88,9377587
epos_dataset_ii/0137.3d,8,8,1672752516,69949,250851,9377754
epos_dataset_ii/0137.pose,8,8,1631804662,64,88,9447804
epos_dataset_ii/0138.3d,8,8,3477508940,70107,251539,9447971
epos_dataset_ii/0138.pose,8,8,2652234804,64,88,9518179
epos_dataset_ii/0139.3d,8,8,1604605330,69803,250218,9518346
epos_dataset_ii/0139.pose,8,8,3551993276,65,88,9588250
epos_dataset_ii/0140.3d,8,8,1715790774,69594,249143,9588418
epos_dataset_ii/0140.pose,8,8,2443744675,63,88,9658113
epos_dataset_ii/0141.3d,8,8,3292807230,68906,246509,9658279
epos_dataset_ii/0141.pose,8,8,2619230093,63,88,9727286
epos_dataset_ii/0142.3d,8,8,387718708,68411,244562,9727452
epos_dataset_ii/0142.pose,8,8,2021027017,64,88,9795964
epos_dataset_ii/0143.3d,8,8,3330148881,67585,241123,9796131
epos_dataset_ii/0143.pose,8,8,320158015,63,88,9863817
epos_dataset_ii/0144.3d,8,8,3377130281,66947,238616,9863983
epos_dataset_ii/0144.pose,8,8,1078452180,63,88,9931031
epos_dataset_ii/0145.3d,8,8,306762920,66726,238249,9931197
epos_dataset_ii/0145.pose,8,8,2157995656,65,88,9998024
epos_dataset_ii/0146.3d,8,8,2866729027,66880,238214,9998192
epos_dataset_ii/0146.pose,8,8,4130365781,64,88,10065173
epos_dataset_ii/0147.3d,8,8,1962927552,66466,236774,10065340
epos_dataset_ii/0147.pose,8,8,3250067204,63,88,10131907
epos_dataset_ii/0148.3d,8,8,2590244843,66620,237274,10132073
epos_dataset_ii/0148.pose,8,8,3743022971,65,88,10198794
epos_dataset_ii/0149.3d,8,8,2853659179,66826,237919,10198962
epos_dataset_ii/0149.pose,8,8,3831438402,63,88,10265889
epos_dataset_ii/0150.3d,8,8,4141871400,67266,239084,10266055
epos_dataset_ii/0150.pose,8,8,544737978,65,88,10333422
epos_dataset_ii/0151.3d,8,8,2494586003,67757,241271,10333590
epos_dataset_ii/0151.pose,8,8,3754424517,65,88,10401448
epos_dataset_ii/0152.3d,8,8,1863392790,67716,241121,10401616
epos_dataset_ii/0152.pose,8,8,892191992,65,88,10469433
epos_dataset_ii/0153.3d,8,8,3902468889,68719,244932,10469601
epos_dataset_ii/0153.pose,8,8,3985695975,64,88,10538421
epos_dataset_ii/0154.3d,8,8,2471691334,69375,246956,10538588
epos_dataset_ii/0154.pose,8,8,3572191220,64,88,10608064
epos_dataset_ii/0155.3d,8,8,435039915,70149,249697,10608231
epos_dataset_ii/0155.pose,8,8,700315495,63,88,10678481
epos_dataset_ii/0156.3d,8,8,1668808548,71069,253481,10678647
epos_dataset_ii/0156.pose,8,8,141758460,64,88,10749817
epos_dataset_ii/0157.3d,8,8,4187426352,71615,255293,10749984
epos_dataset_ii/0157.pose,8,8,3994648814,66,88,10821700
epos_dataset_ii/0158.3d,8,8,1076424828,72642,259213,10821869
epos_dataset_ii/0158.pose,8,8,2310904730,63,88,10894612
epos_dataset_ii/0159.3d,8,8,2926998484,73314,261220,10894778
epos_dataset_ii/0159.pose,8,8,1761428139,66,88,10968193
epos_dataset_ii/0160.3d,8,8,4106184224,73005,260399,10968362
epos_dataset_ii/0160.pose,8,8,1454395974,63,88,11041468
epos_dataset_ii/0161.3d,8,8,3357666310,73680,262848,11041634
epos_dataset_ii/0161.pose,8,8,1916759289,65,88,11115415
epos_dataset_ii/0162.3d,8,8,4037233520,74789,266707,11115583
epos_dataset_ii/0162.pose,8,8,1171127912,63,88,11190473
epos_dataset_ii/0163.3d,8,8,2116436832,67042,238833,11190639
epos_dataset_ii/0163.pose,8,8,1509259530,65,88,11257782
epos_dataset_ii/0164.3d,8,8,2360043630,67176,239330,11257950
epos_dataset_ii/0164.pose,8,8,2995820029,63,88,11325227
epos_dataset_ii/0165.3d,8,8,668061230,67601,240487,11325393
epos_dataset_ii/0165.pose,8,8,1812394865,63,88,11393095
epos_dataset_ii/0166.3d,8,8,1458535059,67154,239254,11393261
epos_dataset_ii/0166.pose,8,8,1496503171,63,88,11460516
epos_dataset_ii/0167.3d,8,8,3943082842,67053,238096,11460682
epos_dataset_ii/0167.pose,8,8,3161580350,63,88,11527836
epos_dataset_ii/0168.3d,8,8,2421153670,66910,237762,11528002
epos_dataset_ii/0168.pose,8,8,4263840055,63,88,11595013
epos_dataset_ii/0169.3d,8,8,59471334,66377,235473,11595179
epos_dataset_ii/0169.pose,8,8,3495190235,64,88,11661657
epos_dataset_ii/0170.3d,8,8,1246693523,66232,235065,11661824
epos_dataset_ii/0170.pose,8,8,3089392601,64,88,11728157
epos_dataset_ii/0171.3d,8,8,2127279694,66092,234480,11728324
epos_dataset_ii/0171.pose,8,8,1318237627,64,88,11794517
epos_dataset_ii/0172.3d,8,8,1651170984,66344,235422,11794684
epos_dataset_ii/0172.pose,8,8,1255706750,62,88,11861129
epos_dataset_ii/0173.3d,8,8,2618787264,66306,234979,11861294
epos_dataset_ii/0173.pose,8,8,2754633379,63,88,11927701
epos_dataset_ii/0174.3d,8,8,2173244509,65959,234244,11927867
epos_dataset_ii/0174.pose,8,8,858762781,63,88,11993927
epos_dataset_ii/0175.3d,8,8,1468036024,65667,233224,11994093
epos_dataset_ii/0175.pose,8,8,2905825019,64,88,12059861
epos_dataset_ii/0176.3d,8,8,4019779203,65643,233018,12060028
epos_dataset_ii/0176.pose,8,8,2654196644,63,88,12125772
epos_dataset_ii/0177.3d,8,8,931187995,65685,232987,12125938
epos_dataset_ii/0177.pose,8,8,3736635809,63,88,12191724
epos_dataset_ii/0178.3d,8,8,129357796,64940,230640,12191890
epos_dataset_ii/0178.pose,8,8,2567172850,64,88,12256931
epos_dataset_ii/0179.3d,8,8,3427647708,64556,229269,12257098
epos_dataset_ii/0179.pose,8,8,767215118,63,88,12321755
epos_dataset_ii/0180.3d,8,8,3290714171,64537,228725,12321921
epos_dataset_ii/0180.pose,8,8,644042393,63,88,12386559
epos_dataset_ii/0181.3d,8,8,3359255304,63737,226453,12386725
epos_dataset_ii/0181.pose,8,8,2989269180,62,88,12450563
epos_dataset_ii/0182.3d,8,8,355835453,63923,226942,12450728
epos_dataset_ii/0182.pose,8,8,221319569,62,88,12514752
epos_dataset_ii/0183.3d,8,8,96845127,63312,225479,12514917
epos_dataset_ii/0183.pose,8,8,4209476895,64,88,12578330
epos_dataset_ii/0184.3d,8,8,2501219952,63463,225583,12578497
epos_dataset_ii/0184.pose,8,8,1117799107,63,88,12642061
epos_dataset_ii/0185.3d,8,8,4213586001,64005,227470,12642227
epos_dataset_ii/0185.pose,8,8,3853248356,64,88,12706333
epos_dataset_ii/0186.3d,8,8,1015511676,64065,227540,12706500
epos_dataset_ii/0186.pose,8,8,3852901956,64,88,12770666
epos_dataset_ii/0187.3d,8,8,1232896167,64397,229030,12770833
epos_dataset_ii/0187.pose,8,8,3443529345,63,88,12835331
epos_dataset_ii/0188.3d,8,8,155088506,64236,228590,12835497
epos_dataset_ii/0188.pose,8,8,3432361582,64,88,12899834
epos_dataset_ii/0189.3d,8,8,374424148,64054,227976,12900001
epos_dataset_ii/0189.pose,8,8,2632564573,62,88,12964156
epos_dataset_ii/0190.3d,8,8,554856171,64563,229748,12964321
epos_dataset_ii/0190.pose,8,8,3609210069,63,88,13028985
epos_dataset_ii/0191.3d,8,8,253120588,64748,230565,13029151
epos_dataset_ii/0191.pose,8,8,3860513459,62,88,13094000
epos_dataset_ii/0192.3d,8,8,3980927532,65609,233604,13094165
epos_dataset_ii/0192.pose,8,8,1520190090,63,88,13159875
epos_dataset_ii/0193.3d,8,8,566251091,65731,234102,13160041
epos_dataset_ii/0193.pose,8,8,1656702257,64,88,13225873
epos_dataset_ii/0194.3d,8,8,2625232426,66233,236434,13226040
epos_dataset_ii/0194.pose,8,8,2139813385,63,88,13292374
epos_dataset_ii/0195.3d,8,8,3653488679,66990,239131,13292540
epos_dataset_ii/0195.pose,8,8,4156102723,63,88,13359631
epos_dataset_ii/0196.3d,8,8,2206429220,67088,239246,13359797
epos_dataset_ii/0196.pose,8,8,3177924730,64,88,13426986
epos_dataset_ii/0197.3d,8,8,247548418,67644,241698,13427153
epos_dataset_ii/0197.pose,8,8,2295489656,64,88,13494898
epos_dataset_ii/0198.3d,8,8,3401608199,67972,242901,13495065
epos_dataset_ii/0198.pose,8,8,556576885,62,88,13563138
epos_dataset_ii/0199.3d,8,8,4112872971,68783,246587,13563303
epos_dataset_ii/0199.pose,8,8,3032384146,64,88,13632187
epos_dataset_ii/0200.3d,8,8,3934032110,70156,251573,13632354
epos_dataset_ii/0200.pose,8,8,602279036,64,88,13702611
epos_dataset_ii/0201.3d,8,8,3633739016,71810,258061,13702778
epos_dataset_ii/0201.pose,8,8,1597913243,65,88,13774689
epos_dataset_ii/0202.3d,8,8,3380916415,74239,268048,13774857
epos_dataset_ii/0202.pose,8,8,2095271936,65,88,13849197
epos_dataset_ii/0203.3d,8,8,256062892,69231,250525,13849365
epos_dataset_ii/0203.pose,8,8,3589746242,63,88,13918697
epos_dataset_ii/0204.3d,8,8,41737545,71352,259276,13918863
epos_dataset_ii/0204.pose,8,8,879579840,64,88,13990316
epos_dataset_ii/0205.3d,8,8,1438979484,73637,268426,13990483
epos_dataset_ii/0205.pose,8,8,2506163767,64,88,14064221
epos_dataset_ii/0206.3d,8,8,607416519,67247,245157,14064388
epos_dataset_ii/0206.pose,8,8,1143172792,63,88,14131736
epos_dataset_ii/0207.3d,8,8,364459094,68192,249474,14131902
epos_dataset_ii/0207.pose,8,8,2213703634,65,88,14200195
epos_dataset_ii/0208.3d,8,8,1743200879,68645,251312,14200363
epos_dataset_ii/0208.pose,8,8,2607709686,64,88,14269109
epos_dataset_ii/0209.3d,8,8,975195616,69017,253736,14269276
epos_dataset_ii/0209.pose,8,8,4294686058,64,88,14338394
epos_dataset_ii/0210.3d,8,8,784760019,68595,253409,14338561
epos_dataset_ii/0210.pose,8,8,3456141398,63,88,14407257
epos_dataset_ii/0211.3d,8,8,951137441,68969,255417,14407423
epos_dataset_ii/0211.pose,8,8,2756506241,63,88,14476493
epos_dataset_ii/0212.3d,8,8,3261666899,68761,255008,14476659
epos_dataset_ii/0212.pose,8,8,4087196488,64,88,14545521
epos_dataset_ii/0213.3d,8,8,3647899613,69312,256792,14545688
epos_dataset_ii/0213.pose,8,8,1884212777,64,88,14615101
epos_dataset_ii/0214.3d,8,8,3004713697,69130,256750,14615268
epos_dataset_ii/0214.pose,8,8,3896952199,63,88,14684499
epos_dataset_ii/0215.3d,8,8,3730520025,69752,258876,14684665
epos_dataset_ii/0215.pose,8,8,1820633187,64,88,14754518
epos_dataset_ii/0216.3d,8,8,2618273537,69409,257684,14754685
epos_dataset_ii/0216.pose,8,8,2600304811,63,88,14824195
epos_dataset_ii/0217.3d,8,8,1704315456,69853,259526,14824361
epos_dataset_ii/0217.pose,8,8,2726109306,62,88,14894315
epos_dataset_ii/0218.3d,8,8,370469601,69540,258653,14894480
epos_dataset_ii/0218.pose,8,8,997865495,64,88,14964121
epos_dataset_ii/0219.3d,8,8,1342627397,70363,260772,14964288
epos_dataset_ii/0219.pose,8,8,4065126813,63,88,15034752
epos_dataset_ii/0220.3d,8,8,4193389515,69981,259350,15034918
epos_dataset_ii/0220.pose,8,8,1252262387,63,88,15105000
epos_dataset_ii/0221.3d,8,8,4092160376,70588,261123,15105166
epos_dataset_ii/0221.pose,8,8,590289921,64,88,15175855
epos_dataset_ii/0222.3d,8,8,3680691146,70480,260714,15176022
epos_dataset_ii/0222.pose,8,8,3873630458,64,88,15246603
epos_dataset_ii/0223.3d,8,8,4020317596,71025,262154,15246770
epos_dataset_ii/0223.pose,8,8,3523984577,65,89,15317896
epos_dataset_ii/0224.3d,8,8,1472503979,70986,261441,15318064
epos_dataset_ii/0224.pose,8,8,1829934196,65,89,15389151
epos_dataset_ii/0225.3d,8,8,63252172,71455,262614,15389319
epos_dataset_ii/0225.pose,8,8,2578646802,64,89,15460875
epos_dataset_ii/0226.3d,8,8,1546484970,71267,262033,15461042
epos_dataset_ii/0226.pose,8,8,1399559037,65,89,15532410
epos_dataset_ii/0227.3d,8,8,3868503503,71252,261702,15532578
epos_dataset_ii/0227.pose,8,8,3418102899,64,89,15603931
epos_dataset_ii/0228.3d,8,8,1413992444,70883,260676,15604098
epos_dataset_ii/0228.pose,8,8,1038532831,64,89,15675082
epos_dataset_ii/0229.3d,8,8,424978664,70643,259298,15675249
epos_dataset_ii/0229.pose,8,8,895411128,66,89,15745993
epos_dataset_ii/0230.3d,8,8,2713112957,70593,258837,15746162
epos_dataset_ii/0230.pose,8,8,1101086988,65,89,15816856
epos_dataset_ii/0231.3d,8,8,3100747320,70061,256849,15817024
epos_dataset_ii/0231.pose,8,8,732852013,64,89,15887186
epos_dataset_ii/0232.3d,8,8,15928902,70545,258174,15887353
epos_dataset_ii/0232.pose,8,8,479966890,65,89,15957999
epos_dataset_ii/0233.3d,8,8,324404530,70426,257013,15958167
epos_dataset_ii/0233.pose,8,8,1970414839,65,89,16028694
epos_dataset_ii/0234.3d,8,8,598722476,70804,258115,16028862
epos_dataset_ii/0234.pose,8,8,467035823,65,89,16099767
epos_dataset_ii/0235.3d,8,8,96686152,70574,256944,16099935
epos_dataset_ii/0235.pose,8,8,531602630,65,89,16170610
epos_dataset_ii/0236.3d,8,8,4061064982,71055,258355,16170778
epos_dataset_ii/0236.pose,8,8,2608167641,63,89,16241934
epos_dataset_ii/0237.3d,8,8,2756529724,70853,257253,16242100
epos_dataset_ii/0237.pose,8,8,3033014983,64,89,16313054
epos_dataset_ii/0238.3d,8,8,1677343298,70992,258107,16313221
epos_dataset_ii/0238.pose,8,8,252302608,63,89,16384314
epos_dataset_ii/0239.3d,8,8,1799579855,70569,256715,16384480
epos_dataset_ii/0239.pose,8,8,3974600337,65,89,16455150
epos_dataset_ii/0240.3d,8,8,633063998,71039,258096,16455318
epos_dataset_ii/0240.pose,8,8,2966872392,64,89,16526458
epos_dataset_ii/0241.3d,8,8,3401052648,70753,256835,16526625
epos_dataset_ii/0241.pose,8,8,3353155011,64,89,16597479
epos_dataset_ii/0242.3d,8,8,1331662612,71227,258470,16597646
epos_dataset_ii/0242.pose,8,8,1243088553,65,89,16668974
epos_dataset_ii/0243.3d,8,8,83628253,71209,258321,16669142
epos_dataset_ii/0243.pose,8,8,4125070940,63,89,16740452
epos_dataset_ii/0244.3d,8,8,3856381731,71628,259548,16740618
epos_dataset_ii/0244.pose,8,8,697337718,65,89,16812347
epos_dataset_ii/0245.3d,8,8,1028206830,71138,258022,16812515
epos_dataset_ii/0245.pose,8,8,3530277302,65,89,16883754
epos_dataset_ii/0246.3d,8,8,604215530,71716,260096,16883922
epos_dataset_ii/0246.pose,8,8,393165633,65,89,16955739
epos_dataset_ii/0247.3d,8,8,2925462890,71464,259282,16955907
epos_dataset_ii/0247.pose,8,8,777170566,64,89,17027472
epos_dataset_ii/0248.3d,8,8,797802492,71975,261092,17027639
epos_dataset_ii/0248.pose,8,8,3886389083,64,89,17099715
epos_dataset_ii/0249.3d,8,8,2207937607,71641,259871,17099882
epos_dataset_ii/0249.pose,8,8,2555733648,65,89,17171624
epos_dataset_ii/0250.3d,8,8,1260249854,71949,261152,17171792
epos_dataset_ii/0250.pose,8,8,1188145798,65,89,17243842
epos_dataset_ii/0251.3d,8,8,4110153702,71993,260861,17244010
epos_dataset_ii/0251.pose,8,8,1520153896,65,89,17316104
epos_dataset_ii/0252.3d,8,8,3624214517,71966,261475,17316272
epos_dataset_ii/0252.pose,8,8,3758080540,64,89,17388339
epos_dataset_ii/0253.3d,8,8,2209204255,72050,261726,17388506
epos_dataset_ii/0253.pose,8,8,3951815730,65,89,17460657
epos_dataset_ii/0254.3d,8,8,1064201621,72203,261838,17460825
epos_dataset_ii/0254.pose,8,8,2459650966,63,89,17533129
epos_dataset_ii/0255.3d,8,8,3472249851,72404,263034,17533295
epos_dataset_ii/0255.pose,8,8,710216453,64,89,17605800
epos_dataset_ii/0256.3d,8,8,4265704522,72354,262175,17605967
epos_dataset_ii/0256.pose,8,8,445829309,64,89,17678422
epos_dataset_ii/0257.3d,8,8,774036272,72746,264305,17678589
epos_dataset_ii/0257.pose,8,8,614364165,64,89,17751436
epos_dataset_ii/0258.3d,8,8,1496300059,72566,263083,17751603
epos_dataset_ii/0258.pose,8,8,3671279127,65,89,17824270
epos_dataset_ii/0259.3d,8,8,33346939,72857,264416,17824438
epos_dataset_ii/0259.pose,8,8,1384954081,64,89,17897396
epos_dataset_ii/0260.3d,8,8,2696130664,72662,263237,17897563
epos_dataset_ii/0260.pose,8,8,3459969007,64,89,17970326
epos_dataset_ii/0261.3d,8,8,4024907654,72951,264745,17970493
epos_dataset_ii/0261.pose,8,8,2544225482,63,89,18043545
epos_dataset_ii/0262.3d,8,8,3428757207,72594,262767,18043711
epos_dataset_ii/0262.pose,8,8,1143256271,64,89,18116406
epos_dataset_ii/0263.3d,8,8,766581017,73354,265189,18116573
epos_dataset_ii/0263.pose,8,8,2459376576,64,89,18190028
epos_dataset_ii/0264.3d,8,8,485496140,66785,241372,18190195
epos_dataset_ii/0264.pose,8,8,2756710157,63,89,18257081
epos_dataset_ii/0265.3d,8,8,334042449,67205,243017,18257247
epos_dataset_ii/0265.pose,8,8,768988135,65,89,18324553
epos_dataset_ii/0266.3d,8,8,1013940741,66629,240749,18324721
epos_dataset_ii/0266.pose,8,8,1618360139,65,89,18391451
epos_dataset_ii/0267.3d,8,8,1477319459,67402,243337,18391619
epos_dataset_ii/0267.pose,8,8,1208957842,65,89,18459122
epos_dataset_ii/0268.3d,8,8,3769999850,67338,242951,18459290
epos_dataset_ii/0268.pose,8,8,2026815347,65,89,18526729
epos_dataset_ii/0269.3d,8,8,3241741926,67293,242986,18526897
epos_dataset_ii/0269.pose,8,8,2324967226,64,89,18594291
epos_dataset_ii/0270.3d,8,8,1126293143,67354,243240,18594458
epos_dataset_ii/0270.pose,8,8,3612084899,65,89,18661913
epos_dataset_ii/0271.3d,8,8,2659938815,67177,242218,18662081
epos_dataset_ii/0271.pose,8,8,1485586310,66,89,18729359
epos_dataset_ii/0272.3d,8,8,4199236690,67550,243433,18729528
epos_dataset_ii/0272.pose,8,8,2770067273,64,89,18797179
epos_dataset_ii/0273.3d,8,8,3811950102,66690,240359,18797346
epos_dataset_ii/0273.pose,8,8,4260318688,64,89,18864137
epos_dataset_ii/0274.3d,8,8,2016662688,67439,242419,18864304
epos_dataset_ii/0274.pose,8,8,1209093827,65,89,18931844
epos_dataset_ii/0275.3d,8,8,918162030,67208,241413,18932012
epos_dataset_ii/0275.pose,8,8,2452478903,64,89,18999321
epos_dataset_ii/0276.3d,8,8,2793543519,66652,239482,18999488
epos_dataset_ii/0276.pose,8,8,4180775984,64,89,19066241
epos_dataset_ii/0277.3d,8,8,1484175040,67146,241495,19066408
epos_dataset_ii/0277.pose,8,8,1494943341,65,89,19133655
epos_dataset_ii/0278.3d,8,8,12718748,67353,242384,19133823
epos_dataset_ii/0278.pose,8,8,530658310,64,89,19201277
epos_dataset_ii/0279.3d,8,8,3017217756,67520,242747,19201444
epos_dataset_ii/0279.pose,8,8,3681688897,64,89,19269065
epos_dataset_ii/0280.3d,8,8,3848626997,67378,242226,19269232
epos_dataset_ii/0280.pose,8,8,3137571421,64,89,19336711
epos_dataset_ii/0281.3d,8,8,1831417039,67252,241968,19336878
epos_dataset_ii/0281.pose,8,8,3235596108,63,89,19404231
epos_dataset_ii/0282.3d,8,8,321781472,67240,241703,19404397
epos_dataset_ii/0282.pose,8,8,2219598544,64,89,19471738
epos_dataset_ii/0283.3d,8,8,1496030682,67431,242484,19471905
epos_dataset_ii/0283.pose,8,8,2859799869,64,89,19539437
epos_dataset_ii/0284.3d,8,8,1284829368,67106,241419,19539604
epos_dataset_ii/0284.pose,8,8,2244837986,64,89,19606811
epos_dataset_ii/0285.3d,8,8,589775646,66677,239675,19606978
epos_dataset_ii/0285.pose,8,8,1178748419,65,89,19673756
epos_dataset_ii/0286.3d,8,8,99230602,66890,240176,19673924
epos_dataset_ii/0286.pose,8,8,2481174031,64,89,19740915
epos_dataset_ii/0287.3d,8,8,2690047041,66267,238157,19741082
epos_dataset_ii/0287.pose,8,8,3064795703,64,89,19807450
epos_dataset_ii/0288.3d,8,8,893879576,67351,241712,19807617
epos_dataset_ii/0288.pose,8,8,3826381673,64,89,19875069
epos_dataset_ii/0289.3d,8,8,1240999715,66995,240431,19875236
epos_dataset_ii/0289.pose,8,8,1435811272,65,89,19942332
epos_dataset_ii/0290.3d,8,8,2143661787,67653,242682,19942500
epos_dataset_ii/0290.pose,8,8,1389049853,65,89,20010254
epos_dataset_ii/0291.3d,8,8,2022993698,67603,242644,20010422
epos_dataset_ii/0291.pose,8,8,2837732900,64,89,20078126
epos_dataset_ii/0292.3d,8,8,3192525868,68059,244753,20078293
epos_dataset_ii/0292.pose,8,8,1065375822,65,89,20146453
epos_dataset_ii/0293.3d,8,8,438345343,68064,244530,20146621
epos_dataset_ii/0293.pose,8,8,901807886,65,89,20214786
epos_dataset_ii/0294.3d,8,8,980239415,67322,241707,20214954
epos_dataset_ii/0294.pose,8,8,4005573889,65,89,20282377
epos_dataset_ii/0295.3d,8,8,74435045,67595,242606,20282545
epos_dataset_ii/0295.pose,8,8,3876468697,65,89,20350241
epos_dataset_ii/0296.3d,8,8,879488498,67181,241081,20350409
epos_dataset_ii/0296.pose,8,8,225345530,66,89,20417691
epos_dataset_ii/0297.3d,8,8,3361855013,67187,241069,20417860
epos_dataset_ii/0297.pose,8,8,1723873023,65,89,20485148
epos_dataset_ii/0298.3d,8,8,635178178,67512,242194,20485316
epos_dataset_ii/0298.pose,8,8,3779499514,64,89,20552929
epos_dataset_ii/0299.3d,8,8,2688546661,67765,243063,20553096
epos_dataset_ii/0299.pose,8,8,3533791344,65,89,20620962
epos_dataset_ii/0300.3d,8,8,1112859442,68258,244804,20621130
epos_dataset_ii/0300.pose,8,8,2219593702,65,89,20689489
epos_dataset_ii/0301.3d,8,8,3462902626,67831,242797,20689657
epos_dataset_ii/0301.pose,8,8,3992556846,65,89,20757589
epos_dataset_ii/0302.3d,8,8,1950864739,68384,245357,20757757
epos_dataset_ii/0302.pose,8,8,1627680786,65,89,20826242
epos_dataset_ii/0303.3d,8,8,880485132,67686,242435,20826410
epos_dataset_ii/0303.pose,8,8,1004269788,65,89,20894197
epos_dataset_ii/0304.3d,8,8,644133128,68029,243882,20894365
epos_dataset_ii/0304.pose,8,8,1672122635,65,89,20962495
epos_dataset_ii/0305.3d,8,8,110228815,67843,243101,20962663
epos_dataset_ii/0305.pose,8,8,387859860,65,89,21030607
epos_dataset_ii/0306.3d,8,8,396153567,68278,244555,21030775
epos_dataset_ii/0306.pose,8,8,4246592681,65,89,21099154
epos_dataset_ii/0307.3d,8,8,3393220691,68060,243867,21099322
epos_dataset_ii/0307.pose,8,8,3704457244,65,89,21167483
epos_dataset_ii/0308.3d,8,8,521414682,68243,244484,21167651
epos_dataset_ii/0308.pose,8,8,3336275383,62,89,21235995
epos_dataset_ii/0309.3d,8,8,3944377941,68397,245312,21236160
epos_dataset_ii/0309.pose,8,8,2365617027,65,89,21304658
epos_dataset_ii/0310.3d,8,8,2618099290,68856,246541,21304826
epos_dataset_ii/0310.pose,8,8,1266846620,65,89,21373783
epos_dataset_ii/0311.3d,8,8,1443810875,68933,247291,21373951
epos_dataset_ii/0311.pose,8,8,2442687746,65,89,21442985
epos_dataset_ii/0312.3d,8,8,2989935704,69244,248104,21443153
epos_dataset_ii/0312.pose,8,8,1342400365,64,89,21512498
epos_dataset_ii/0313.3d,8,8,2775286699,70330,251671,21512665
epos_dataset_ii/0313.pose,8,8,867093073,64,89,21583096
epos_dataset_ii/0314.3d,8,8,3911252774,69809,249778,21583263
epos_dataset_ii/0314.pose,8,8,710330594,64,89,21653173
epos_dataset_ii/0315.3d,8,8,1524600467,70881,253929,21653340
epos_dataset_ii/0315.pose,8,8,4033361683,65,89,21724322
epos_dataset_ii/0316.3d,8,8,1195301346,70788,253493,21724490
epos_dataset_ii/0316.pose,8,8,108085102,65,89,21795379
epos_dataset_ii/0317.3d,8,8,2324593869,70539,252893,21795547
epos_dataset_ii/0317.pose,8,8,978422323,65,89,21866187
epos_dataset_ii/0318.3d,8,8,704759938,71091,254438,21866355
epos_dataset_ii/0318.pose,8,8,2487313015,63,89,21937547
epos_dataset_ii/0319.3d,8,8,2433421578,70748,253358,21937713
epos_dataset_ii/0319.pose,8,8,3308601565,64,89,22008562
epos_dataset_ii/0320.3d,8,8,3069642314,71263,255407,22008729
epos_dataset_ii/0320.pose,8,8,2392764087,65,89,22080093
epos_dataset_ii/0321.3d,8,8,1964861263,71244,254956,22080261
epos_dataset_ii/0321.pose,8,8,1009045338,64,89,22151606
epos_dataset_ii/0322.3d,8,8,198802264,72095,257578,22151773
epos_dataset_ii/0322.pose,8,8,4125330663,64,89,22223969
epos_dataset_ii/0323.3d,8,8,2938946986,71679,256366,22224136
epos_dataset_ii/0323.pose,8,8,1826806718,64,89,22295916
epos_dataset_ii/0324.3d,8,8,3312805843,72458,258830,22296083
epos_dataset_ii/0324.pose,8,8,2876328890,64,89,22368642
epos_dataset_ii/0325.3d,8,8,2713648537,72389,258334,22368809
