trajectory,frame_id,method,n_repeat,model_build_ms,query_ms,kdtree_ms,registration1_ms,registration2_ms,total_ms,et_mm,eR_deg,iters
IV,1618,EstimatedFull,5,0.8328999974764884,0.07729999197181314,10.987100002239458,507.62649999524,391.7490000021644,897.7350000059232,168.2380452127543,1.7158033042090237,40
IV,1742,Raw,5,0.0,0.0,0.0,584.6978999907151,0.0,584.7063999972306,153.4800937234772,1.4490201575259993,40
IV,1742,Huber,5,0.0,0.0,0.0,643.6878999957116,0.0,643.6949000053573,99.2772445907717,1.2556142580301486,40
IV,1742,Patch,5,0.0,0.0,0.0,493.57039999449626,0.0,493.5776999918744,145.49933171847948,1.3101833266430256,40
IV,1742,PatchHuber,5,0.0,0.0,0.0,529.9950000044191,0.0,530.0016999972286,100.49933739725792,1.7497733662672603,40
IV,1742,Full,5,0.8284000068670139,0.08290000550914556,11.030299996491522,434.46219999168534,0.0,446.76950000575744,138.63355069724835,2.06438869025297,40
IV,1742,EstimatedFull,5,0.8343000081367791,0.07850000110920519,10.882600006880239,585.6229000055464,416.10629999195226,1013.8904999912484,155.40715739652148,1.7384236200415681,40
IV,1867,Raw,5,0.0,0.0,0.0,659.1860000044107,0.0,659.1934000025503,151.275776853267,1.432344701228722,40
IV,1867,Huber,5,0.0,0.0,0.0,715.788400004385,0.0,715.7959000032861,105.36171134338927,1.8733024850483981,40
IV,1867,Patch,5,0.0,0.0,0.0,579.8089000018081,0.0,579.8168000037549,143.50094695820553,0.8942318017172765,40
IV,1867,PatchHuber,5,0.0,0.0,0.0,606.7774999974063,0.0,606.7849999963073,113.95475317453386,2.1528238775028448,40
IV,1867,Full,5,0.8202000026358292,0.08749999688006938,10.943600005703047,495.2012999856379,0.0,507.6649999973597,167.90040155734363,0.4647789913760924,40
IV,1867,EstimatedFull,5,0.8419000077992678,0.079699995694682,10.852600011276081,654.2157999938354,477.3351000039838,1143.8226000027498,182.56711124114443,0.7474726765002764,40
IV,1991,Raw,5,0.0,0.0,0.0,805.7861999986926,0.0,805.7935999968322,152.31539330822227,2.0712373763418435,40
IV,1991,Huber,5,0.0,0.0,0.0,877.5349000061397,0.0,877.5438999873586,113.17214908039017,1.662738087240618,40
IV,1991,Patch,5,0.0,0.0,0.0,684.4615000009071,0.0,684.4751999888103,153.96787245279793,1.7369016818071883,40
IV,1991,PatchHuber,5,0.0,0.0,0.0,734.273200010648,0.0,734.2815000010887,126.60486433541232,2.3700728075840733,40
IV,1991,Full,5,0.8675999997649342,0.10429999383632094,10.884699993766844,636.5900000091642,0.0,648.6912000109442,55.184300379794024,7.06477985488647,40
IV,1991,EstimatedFull,5,0.8390000002691522,0.08060000254772604,10.93129999935627,808.8055999978678,615.0798999879044,1435.440400004154,61.89014550812382,6.011880758241392,40
IV,2116,Raw,5,0.0,0.0,0.0,761.644799989881,0.0,761.652299988782,180.8566662439379,3.307021813752105,40
IV,2116,Huber,5,0.0,0.0,0.0,858.5818999999901,0.0,858.5899000026984,135.89974912706987,2.3599901474936957,40
IV,2116,Patch,5,0.0,0.0,0.0,688.1283999973675,0.0,688.1362999993144,175.8100672034383,2.2072703271714995,40
IV,2116,PatchHuber,5,0.0,0.0,0.0,733.1889000051888,0.0,733.1960999872535,141.35296959588396,1.8658784069280356,40
IV,2116,Full,5,0.8396999910473824,0.1002000062726438,11.161200003698468,523.0569999985164,0.0,535.1434000040172,301.06981011537306,6.557434724467306,28
IV,2116,EstimatedFull,5,0.8425999985774979,0.08510000770911574,11.167000004206784,763.5964000073727,692.3925000010058,1468.268500000704,339.15052248370756,6.702529672912153,40
IV,2240,Raw,5,0.0,0.0,0.0,1155.000900005689,0.0,1155.0085000053514,184.60974433666473,14.938505171876796,34
IV,2240,Huber,5,0.0,0.0,0.0,1048.709399998188,0.0,1048.716900011641,101.10161629201266,1.7026358111227398,40
IV,2240,Patch,5,0.0,0.0,0.0,1228.4166000026744,0.0,1228.4248000069056,184.4491264289266,14.992035273437985,40
IV,2240,PatchHuber,5,0.0,0.0,0.0,897.106000003987,0.0,897.1149999997579,122.57161576577174,3.027759476003887,40
IV,2240,Full,5,0.8702000050107017,0.11100000119768083,11.012500006472692,55.368899993482046,0.0,67.42029999441002,247.19993150728595,10.652700920987158,2
IV,2240,EstimatedFull,5,0.8277999877464026,0.09590000263415277,11.156300010043196,1156.0516000026837,1368.141300001298,2536.3233999960357,326.4952488527953,22.64095849459344,40
IV,2365,Raw,5,0.0,0.0,0.0,306.37510000087786,0.0,306.3829999882728,176.62388892579636,14.614195071086833,8
IV,2365,Huber,5,0.0,0.0,0.0,986.4216000132728,0.0,986.4329999982147,84.17765513197384,2.8227840115988863,40
IV,2365,Patch,5,0.0,0.0,0.0,278.0789999960689,0.0,278.0870999995386,183.77133595436186,14.874515500319406,8
IV,2365,PatchHuber,5,0.0,0.0,0.0,847.9960999975447,0.0,848.0043000017758,110.39470424063565,5.116152547366321,40
IV,2365,Full,5,0.8374999888474122,0.09810000483412296,11.28469999821391,64.02109999908134,0.0,75.9490999917034,297.51961804354505,13.776962014669893,2
IV,2365,EstimatedFull,5,0.829399999929592,0.24839999969117343,11.033500006305985,306.08809999830555,1735.9755000070436,2055.3049000009196,272.7250322843164,51.51250786749129,40
II,0,Raw,5,0.0,0.0,0.0,570.4666999954497,0.0,570.4740000073798,94.82041782140772,1.7000680609879304,37
II,0,Huber,5,0.0,0.0,0.0,669.5028999965871,0.0,669.514799999888,70.33838892652533,0.8466975860126833,40
II,0,Patch,5,0.0,0.0,0.0,511.88449999608565,0.0,511.89190000877716,61.406203151057156,2.2341495524295687,40
II,0,PatchHuber,5,0.0,0.0,0.0,230.15760000271257,0.0,230.16439999628346,37.80880471464121,1.853544909398494,17
II,0,Full,5,0.8304000075440854,0.08469999011140317,10.735900010331534,414.36260000045877,0.0,425.9738999971887,32.573954571345325,1.4579818010515844,33
II,0,EstimatedFull,5,0.8442999969702214,0.08040000102482736,11.142200004542246,569.5354000054067,507.8106000000844,1096.5182999934768,33.03889044486221,1.426135704201703,40
II,64,Raw,5,0.0,0.0,0.0,482.515700001386,0.0,482.5220999919111,91.84447571398918,2.23525024947955,40
II,64,Huber,5,0.0,0.0,0.0,516.319400005159,0.0,516.3260999979684,74.73541751864349,1.2859552484118615,40
II,64,Patch,5,0.0,0.0,0.0,413.3871999947587,0.0,413.39469999365974,81.11531606949687,2.5487472268854665,40
II,64,PatchHuber,5,0.0,0.0,0.0,420.4057000024477,0.0,420.4126999975415,79.4217740406542,1.859635587691391,40
II,64,Full,5,0.8324000082211569,0.0875000114319846,10.676100006094202,431.59550000564195,0.0,442.96879999455996,110.87390310092567,3.3776197277948588,40
II,64,EstimatedFull,5,0.8417000062763691,0.08319999324157834,10.771100001875311,484.314400004223,430.14760001096874,925.1569999905769,113.20352080539881,3.3818107832713906,40
II,128,Raw,5,0.0,0.0,0.0,444.55509999534115,0.0,444.5621999911964,80.6574213570022,1.1211835132759105,40
II,128,Huber,5,0.0,0.0,0.0,484.7519999893848,0.0,484.75909999979194,72.10036244051474,0.5618642050751415,39
II,128,Patch,5,0.0,0.0,0.0,367.9097999993246,0.0,367.91729999822564,59.91344582558712,2.0115873346370345,40
II,128,PatchHuber,5,0.0,0.0,0.0,387.4065999989398,0.0,387.4138999963179,44.64314760946992,2.8413649025686616,40
II,128,Full,5,0.90230000205338,0.2162999880965799,10.83880000805948,402.2709999990184,0.0,414.1181000013603,84.63886377075532,2.9693425893021215,40
II,128,EstimatedFull,5,0.8409000001847744,0.12029999925289303,10.672899996279739,448.08539999939967,398.17449999100063,860.0017999997362,85.02396597688713,2.7418508172672738,40
II,193,Raw,5,0.0,0.0,0.0,681.1976000026334,0.0,681.2049000000115,120.74227014457374,2.6749468540685357,38
II,193,Huber,5,0.0,0.0,0.0,791.7056000005687,0.0,791.7130999994697,66.11108826204784,1.1450168067179378,40
II,193,Patch,5,0.0,0.0,0.0,581.6935000038939,0.0,581.7013000050792,78.79140770489572,1.6624702221623513,40
II,193,PatchHuber,5,0.0,0.0,0.0,621.0715000052005,0.0,621.079299991834,20.63095346130114,0.8323958612400683,40
II,193,Full,5,0.9052000095834956,0.08579999848734587,10.981799990986474,585.142600000836,0.0,597.0387999986997,48.150329177997364,2.13479428542906,40
II,193,EstimatedFull,5,0.829399999929592,0.0805000017862767,10.675100013031624,684.455299997353,576.4628000033554,1270.8287999994354,50.63969798900278,2.1604176724105377,40
II,257,Raw,5,0.0,0.0,0.0,542.5833000044804,0.0,542.5904000003356,48.71571230439984,1.105900879847944,40
II,257,Huber,5,0.0,0.0,0.0,568.857799997204,0.0,568.8693999982206,44.55545620551595,0.8136472287315554,40
II,257,Patch,5,0.0,0.0,0.0,332.7057999995304,0.0,332.71409998997115,35.03860393380146,0.9076165543826255,28
II,257,PatchHuber,5,0.0,0.0,0.0,488.07599999418017,0.0,488.08340000687167,38.28375101611673,0.7022648266164727,40
II,257,Full,5,0.8193999965442345,0.08430000161752105,10.884200004511513,474.7549000021536,0.0,486.6069000127027,40.17469576195199,1.1155280658969853,39
II,257,EstimatedFull,5,0.8415000047534704,0.08040000102482736,10.897399988607503,540.8656000072369,305.81940000411123,858.8610000006156,40.059223864796934,1.1594315699086415,26
II,321,Raw,5,0.0,0.0,0.0,693.5997999971732,0.0,693.606799992267,110.41085242345909,4.453268468137246,40
II,321,Huber,5,0.0,0.0,0.0,745.6773000012618,0.0,745.6842999963555,62.4010191646098,1.0645988586988187,40
II,321,Patch,5,0.0,0.0,0.0,523.341399995843,0.0,523.3484999916982,84.7608593632579,1.6848128680602887,40
II,321,PatchHuber,5,0.0,0.0,0.0,512.5956999982009,0.0,512.6027999940561,51.66572554950665,1.695883024590396,40
II,321,Full,5,0.8425999985774979,0.10620000830385834,10.871099992073141,609.19119999744,0.0,621.31619999127,75.65304540754988,8.343696388255124,40
II,321,EstimatedFull,5,0.8412000024691224,0.07860000187065452,10.97880001179874,708.3031999936793,614.1023000091081,1333.434500003932,76.00157039770745,8.660513329134126,40
II,385,Raw,5,0.0,0.0,0.0,538.3369999908609,0.0,538.3436999982223,64.05762403515455,1.9621361409422178,40
II,385,Huber,5,0.0,0.0,0.0,599.8926000029314,0.0,599.8997999995481,51.95990545626039,0.9673787857154145,40
II,385,Patch,5,0.0,0.0,0.0,461.13760001026094,0.0,461.14489999308717,35.219763759498925,0.5100105118871502,40
II,385,PatchHuber,5,0.0,0.0,0.0,476.16449999623,0.0,476.1716999928467,40.75735799361935,1.8901360671636376,40
II,385,Full,5,0.8282999915536493,0.08650000381749123,11.004400003002957,512.2117999999318,0.0,524.1835999913746,61.9485190005374,2.1282897734720314,40
II,385,EstimatedFull,5,0.8317000028910115,0.0805999879958108,11.050899993279018,542.5341999944067,508.5216000006767,1061.729600012768,63.05067615433312,2.075474354471113,40
II,449,Raw,5,0.0,0.0,0.0,413.61000000324566,0.0,413.6159000045154,57.120428131246406,1.214969511379727,40
II,449,Huber,5,0.0,0.0,0.0,451.1299000005238,0.0,451.13689999561757,45.314768626194706,1.200402560940757,40
II,449,Patch,5,0.0,0.0,0.0,360.7219000114128,0.0,360.7289999927161,34.68505453028224,1.5350742707180869,40
II,449,PatchHuber,5,0.0,0.0,0.0,243.8345999980811,0.0,243.8415999931749,38.124214434095606,2.4878224105259577,26
II,449,Full,5,0.8500999974785373,0.08589999924879521,10.409700000309385,437.7800000074785,0.0,449.4276000041282,73.65478517577134,2.2778781877639416,40
II,449,EstimatedFull,5,0.8448000007774681,0.07879998884163797,10.78090000373777,414.32419999910053,403.8831000070786,831.660700001521,73.54024666304342,2.16425938976658,37
II,514,Raw,5,0.0,0.0,0.0,683.5978000017349,0.0,683.6047999968287,68.34637067761675,2.248295171880511,40
II,514,Huber,5,0.0,0.0,0.0,727.2999999986496,0.0,727.3070000082953,31.55799847707192,0.9207234998277501,40
II,514,Patch,5,0.0,0.0,0.0,519.840099994326,0.0,519.8470000032103,79.20481100543658,4.048159261670001,40
II,514,PatchHuber,5,0.0,0.0,0.0,550.7253999967361,0.0,550.7324000063818,25.65895018050462,0.9454283213304707,40
II,514,Full,5,0.8258000016212463,0.0855999969644472,10.622500005410984,574.3925999995554,0.0,586.0441000113497,39.72643148890361,4.049138776613779,40
II,514,EstimatedFull,5,0.8410000009462237,0.0785999873187393,11.244699999224395,678.4308999922359,579.3051000073319,1269.6702999965055,38.8816710313837,4.306005258715162,40
II,578,Raw,5,0.0,0.0,0.0,443.3712000027299,0.0,443.3779999963008,66.83871450415529,1.2380865050936034,40
II,578,Huber,5,0.0,0.0,0.0,403.8972999987891,0.0,403.90809999371413,17.068912454945927,0.6030631379055869,36
II,578,Patch,5,0.0,0.0,0.0,468.3825000101933,0.0,468.3896999922581,59.07253778052748,1.1588792433655484,40
II,578,PatchHuber,5,0.0,0.0,0.0,457.1060000016587,0.0,457.1129999967525,9.23679428296392,0.8471812999813827,40
II,578,Full,5,0.9240999934263527,0.09860000864136964,10.580099988146685,411.0777000023518,0.0,422.55950000253506,31.01960689417722,0.9520209340971537,40
II,578,EstimatedFull,5,0.8326000097440556,0.07829999958630651,10.68019999365788,444.0933000005316,416.85539999161847,872.902700008126,32.0566946876868,0.9558180180389647,40
II,642,Raw,5,0.0,0.0,0.0,425.0948000117205,0.0,425.10170000605285,44.77155506104719,2.9355989887958893,40
II,642,Huber,5,0.0,0.0,0.0,443.4354999975767,0.0,443.4422999911476,24.010197758582212,1.2213193157941875,40
II,642,Patch,5,0.0,0.0,0.0,363.26610000105575,0.0,363.273199996911,41.55872159406443,2.0600386830691737,38
II,642,PatchHuber,5,0.0,0.0,0.0,386.5571999922395,0.0,386.56470000569243,45.25743713053781,1.1523468329050037,40
II,642,Full,5,0.8556999964639544,0.1277999981539324,10.848299993085675,428.62760000571143,0.0,440.55959999968763,73.86361478921819,0.9574269408969575,40
II,642,EstimatedFull,5,0.832199992146343,0.11639999866019934,11.11950000631623,427.85759999242146,422.07450000569224,860.0188000127673,76.14856465511433,1.5501676831285887,40
II,706,Raw,5,0.0,0.0,0.0,432.49439999635797,0.0,432.50199999602046,55.90500080549075,0.4668460162711086,40
II,706,Huber,5,0.0,0.0,0.0,500.51909999456257,0.0,500.52669999422505,32.103340874368584,0.9251369079491535,40
II,706,Patch,5,0.0,0.0,0.0,349.16130000783596,0.0,349.16870000597555,52.73661605130309,2.2876847627280377,40
II,706,PatchHuber,5,0.0,0.0,0.0,186.1608999897726,0.0,186.168500003987,32.240101357323304,1.6637534232817786,20
II,706,Full,5,0.8568999910494313,0.09359999967273325,10.855200001969934,420.92390000470914,0.0,432.6890999946045,85.79165615896035,2.7139887270206886,40
II,706,EstimatedFull,5,0.8281000045826659,0.08099999104160815,11.010699992766604,432.04149999655783,417.4573999916902,860.3685999987647,85.75965777525938,2.690760022539554,40
II,770,Raw,5,0.0,0.0,0.0,132.66240000666585,0.0,132.68770001013763,32.77053728897034,0.13778966721827296,14
II,770,Huber,5,0.0,0.0,0.0,403.42620000592433,0.0,403.4327000117628,34.04133262367698,1.3600046519844806,40
II,770,Patch,5,0.0,0.0,0.0,338.66589999524876,0.0,338.6734000087017,38.22293206355445,2.7797313825422987,40
II,770,PatchHuber,5,0.0,0.0,0.0,356.03110000374727,0.0,356.03809999884106,23.558351083865112,2.1131373289128677,40
II,770,Full,5,0.8242000039899722,0.08120000711642206,10.682499996619299,346.59869999450166,0.0,358.0621000000974,57.5327159328738,2.394308375724914,40
II,770,EstimatedFull,5,0.870300005772151,0.07690000347793102,10.8326999907149,132.91689999459777,346.93100000731647,492.54500000097323,57.54425757835809,2.394956824204892,40
II,835,Raw,5,0.0,0.0,0.0,449.9791000125697,0.0,449.9863999953959,77.88382035029399,6.289189385214807,40
II,835,Huber,5,0.0,0.0,0.0,294.56280000158586,0.0,294.5698999974411,20.807141767791702,0.750712762909137,27
II,835,Patch,5,0.0,0.0,0.0,397.60159999423195,0.0,397.6088999916101,69.36744857928115,6.670992247612691,40
II,835,PatchHuber,5,0.0,0.0,0.0,381.9586000026902,0.0,381.9657999993069,25.336127146829135,1.9921569684693616,40
II,835,Full,5,0.8301000052597374,0.08539999544154853,10.947399990982376,369.84189999930095,0.0,381.96899999456946,63.692315686463175,1.7537475721724263,40
II,835,EstimatedFull,5,0.8340000058524311,0.07730000652372837,10.898799999267794,451.11750000796746,217.17450000869576,682.0141000061994,64.87173941076146,1.7816793370195056,23
II,899,Raw,5,0.0,0.0,0.0,807.3194000025978,0.0,807.3269000014989,97.47138368484644,8.291167065249901,40
II,899,Huber,5,0.0,0.0,0.0,819.6572000015294,0.0,819.6639999951003,30.529756038530017,0.5511033348527358,40
II,899,Patch,5,0.0,0.0,0.0,607.6265000010608,0.0,607.6674999931129,92.37138672740659,9.360935592112448,40
II,899,PatchHuber,5,0.0,0.0,0.0,605.7606999966083,0.0,605.7674000039697,12.006851660608714,1.2609027663402708,40
II,899,Full,5,0.8336999890161678,0.10279999696649611,10.626300005242229,97.84150001360103,0.0,109.39820000203326,180.06319220200223,14.31628279638567,6
II,899,EstimatedFull,5,0.830000004498288,0.07720000576227903,10.796100003062747,807.007799987332,676.4438999962294,1496.2210999947274,183.3360836632748,37.543507194086054,40
II,963,Raw,5,0.0,0.0,0.0,420.7449999958044,0.0,420.75210000621155,35.90731760186902,1.5592752582331497,40
II,963,Huber,5,0.0,0.0,0.0,229.18369999388233,0.0,229.19100000581238,14.115501490188297,0.8612621502818829,21
II,963,Patch,5,0.0,0.0,0.0,411.6096999932779,0.0,411.61760000977665,40.859289798869874,0.8367525701025403,40
II,963,PatchHuber,5,0.0,0.0,0.0,230.43090000282973,0.0,230.43830000096932,16.836344389396412,1.1022614683251948,22
II,963,Full,5,0.8478999952785671,0.08040000102482736,10.946499998681247,368.7520000094082,0.0,381.14079998922534,78.98790086664187,1.3069420180917384,40
II,963,EstimatedFull,5,0.8341999928234145,0.07930000720079988,10.720399994170293,422.96640000131447,365.54130000877194,801.6426999965915,82.35415603827822,1.192080374574965,40
II,1027,Raw,5,0.0,0.0,0.0,358.80689999612514,0.0,358.82170000695623,16.28468261744141,0.333128999461871,38
II,1027,Huber,5,0.0,0.0,0.0,232.71050000039395,0.0,232.7177999977721,18.916252732016382,0.4297738703031993,24
II,1027,Patch,5,0.0,0.0,0.0,348.75190000457224,0.0,348.7594000034733,10.993486960017583,0.6280429574118263,34
II,1027,PatchHuber,5,0.0,0.0,0.0,410.59349999704864,0.0,410.6007999944268,19.45684599834153,0.6457538312612257,40
II,1027,Full,5,0.8409000001847744,0.08169999637175351,10.80530000035651,343.1389999896055,0.0,355.0401999964379,55.28695416781187,1.3513099494930525,40
II,1027,EstimatedFull,5,0.8346000104211271,0.07870000263210386,10.660300002200529,360.27130000002217,344.0125000051921,715.9707000100752,55.84450393551298,1.3800043238479276,40
II,1091,Raw,5,0.0,0.0,0.0,472.43280000111554,0.0,472.4401999992551,30.59914171151463,0.641116769423587,32
II,1091,Huber,5,0.0,0.0,0.0,595.7852999999886,0.0,595.792199994321,15.6650738506477,0.28413896117406784,39
II,1091,Patch,5,0.0,0.0,0.0,410.70599999511614,0.0,410.71280000323895,16.954584225471496,1.18135019559225,33
II,1091,PatchHuber,5,0.0,0.0,0.0,511.7024999926798,0.0,511.70959998853505,24.76586656265132,0.976213434797046,40
II,1091,Full,5,0.8704000065336004,0.08280000474769622,10.677800004486926,430.0072999903932,0.0,441.77450001006946,39.42467935334992,1.3701952395791699,37
II,1091,EstimatedFull,5,0.8347999973921105,0.07709999044891447,10.80760000331793,476.7775999935111,464.3408999982057,952.747699993779,38.93118128247729,1.3515549999239527,40
II,1156,Raw,5,0.0,0.0,0.0,407.5639999937266,0.0,407.57189999567345,33.48577527617181,1.0815449522989498,21
II,1156,Huber,5,0.0,0.0,0.0,806.428900003084,0.0,806.4372000080766,16.763416294022864,0.5594330660054695,40
II,1156,Patch,5,0.0,0.0,0.0,502.6005000108853,0.0,502.607899994473,19.398212347709045,0.47864569905490406,30
II,1156,PatchHuber,5,0.0,0.0,0.0,681.7791999928886,0.0,681.7862000025343,30.83486703472458,1.1508541642831116,40
II,1156,Full,5,0.8484999998472631,0.09440000576432794,10.922000001301058,625.5346999969333,0.0,637.4110000033397,38.939820196703444,0.81202885044366,40
II,1156,EstimatedFull,5,0.8251999970525503,0.07779999577905983,11.016500007826835,409.10649999568705,620.6421999959275,1044.0597999986494,38.8548939749461,0.8152377265101018,40
II,1220,Raw,5,0.0,0.0,0.0,664.800099999411,0.0,664.8071999952663,26.323302115843685,1.7770578863345292,31
II,1220,Huber,5,0.0,0.0,0.0,676.7058999976143,0.0,676.7134999972768,8.45062230261623,0.7753457566080403,30
II,1220,Patch,5,0.0,0.0,0.0,547.497099993052,0.0,547.5047999934759,23.58934314349829,0.8075179800882847,33
II,1220,PatchHuber,5,0.0,0.0,0.0,676.2718000099994,0.0,676.2795000104234,41.92038763784088,1.1332767352758177,40
II,1220,Full,5,0.8295000006910414,0.08299999171867967,10.622699992381968,701.4771999965888,0.0,713.2210999989184,24.588637653843385,1.5088981580406613,37
II,1220,EstimatedFull,5,0.8418000070378184,0.07949999417178333,10.85120000061579,662.3571000091033,637.8975000116043,1315.3183999966132,24.06283711699722,1.5441914719432004,34
III,0,Raw,5,0.0,0.0,0.0,526.9969000073615,0.0,527.0038000016939,95.99954471591228,2.0936156585348384,40
III,0,Huber,5,0.0,0.0,0.0,561.2642999913078,0.0,561.2714000017149,82.41074941765012,1.8625601894657668,40
III,0,Patch,5,0.0,0.0,0.0,454.9793000041973,0.0,454.9869000038598,68.08275633200306,2.64289799074154,40
III,0,PatchHuber,5,0.0,0.0,0.0,467.08159999980126,0.0,467.0884999941336,60.18100656226191,3.6047134797086473,40
III,0,Full,5,0.830000004498288,0.11970000923611224,10.814099994604476,454.0991999965627,0.0,466.34650000487454,39.28144758507521,2.088066296704506,40
III,0,EstimatedFull,5,0.8376000041607767,0.11749999248422682,10.809100000187755,527.559599999222,251.62129999080207,790.8333000086714,39.71485081526579,1.8634531980207985,22
III,67,Raw,5,0.0,0.0,0.0,282.9353999986779,0.0,282.9429999983404,80.53212847799203,1.6958457519521992,32
III,67,Huber,5,0.0,0.0,0.0,357.76280000573024,0.0,357.76959999930114,81.99482632753734,0.9097991700563214,39
III,67,Patch,5,0.0,0.0,0.0,263.6274999968009,0.0,263.635900002555,28.686129972573006,0.9898039796439363,31
III,67,PatchHuber,5,0.0,0.0,0.0,362.67999999108724,0.0,362.68720000225585,29.59883924942318,1.242408381362541,40
III,67,Full,5,0.90079999063164,0.12569999671541154,10.868600002140738,304.53949999355245,0.0,316.92510000721086,40.94192747042639,3.2732231252523754,34
III,67,EstimatedFull,5,0.832499994430691,0.11709998943842947,10.78149999375455,292.411100002937,361.986000003526,670.2851000009105,41.145257122765535,3.20610777603638,40
III,133,Raw,5,0.0,0.0,0.0,326.6397999977926,0.0,326.6459999867948,70.67148975077603,0.9776146117486634,40
III,133,Huber,5,0.0,0.0,0.0,348.172700003488,0.0,348.17959999782033,72.00256625428659,1.2849873466707369,40
III,133,Patch,5,0.0,0.0,0.0,320.4241999919759,0.0,320.4315999901155,28.94418353280589,1.8666205483291263,40
III,133,PatchHuber,5,0.0,0.0,0.0,334.444899999653,0.0,334.45220001158305,29.513229130877466,1.5009052000763072,40
III,133,Full,5,0.8267000084742904,0.08749999688006938,10.792600005515851,307.32849999913014,0.0,319.1400000068825,15.444695127016603,1.5115800232636016,38
III,133,EstimatedFull,5,0.8364000095752999,0.07660000119358301,10.856699998839758,328.61090000369586,303.65609998989385,643.4766000020318,15.552427259658261,1.627907681380547,37
III,200,Raw,5,0.0,0.0,0.0,606.2500999978511,0.0,606.257799998275,89.7162453872194,2.188864959903597,40
III,200,Huber,5,0.0,0.0,0.0,672.5369000050705,0.0,672.5437999994028,71.10873576484323,1.8182946159888527,40
III,200,Patch,5,0.0,0.0,0.0,496.02710000181105,0.0,496.0343999991892,66.00388638139547,2.137770816315265,40
III,200,PatchHuber,5,0.0,0.0,0.0,522.9859000100987,0.0,522.9930999921635,54.060881121091434,2.474836084327902,40
III,200,Full,5,0.8218999864766374,0.12289998994674534,11.187800002517179,482.8735000046436,0.0,495.01499999314547,55.887345441471346,0.9686577696064392,40
III,200,EstimatedFull,5,0.8605000039096922,0.16280000272672623,10.678400009055622,608.0825999961235,490.15190001227893,1108.3687000063946,55.62268799250307,0.9035505268472996,40
III,267,Raw,5,0.0,0.0,0.0,434.761399999843,0.0,434.76959998952225,88.6000150023715,2.619547075775698,26
III,267,Huber,5,0.0,0.0,0.0,710.4182999901241,0.0,710.4257000028156,62.92541844127937,1.3389678490664856,40
III,267,Patch,5,0.0,0.0,0.0,353.9199999941047,0.0,353.92700000375044,54.10085895418029,1.9651395215719765,27
III,267,PatchHuber,5,0.0,0.0,0.0,536.9998999958625,0.0,537.0069000055082,31.431131990928936,1.1892457770696216,40
III,267,Full,5,0.8248999947682023,0.08579999848734587,10.90390000899788,526.0576000000583,0.0,537.4753000069177,38.61338556421065,1.7492381163699466,40
III,267,EstimatedFull,5,0.8348999981535599,0.08070000330917537,11.26309999381192,434.8993000021437,531.9764000014402,975.8512000116752,38.592205586264086,1.7348734640735703,40
III,334,Raw,5,0.0,0.0,0.0,241.11429999175016,0.0,241.12109999987297,63.44489359287524,1.4594197246878315,20
III,334,Huber,5,0.0,0.0,0.0,537.6417999941623,0.0,537.6490000053309,56.89421090742353,0.8537137456140365,40
III,334,Patch,5,0.0,0.0,0.0,276.6068000055384,0.0,276.6135999991093,21.482831093199646,1.622090529377019,28
III,334,PatchHuber,5,0.0,0.0,0.0,414.8107999935746,0.0,414.8180000047432,21.1391903486857,1.731868214040062,40
III,334,Full,5,0.8521999989170581,0.08549999620299786,10.715500000515021,430.44799999915995,0.0,442.9272000124911,41.506618745871044,2.5075942920314835,40
III,334,EstimatedFull,5,0.8333000005222857,0.07999999797903001,10.971800002153032,241.7835000087507,430.23850000463426,685.2408999984618,41.20979547872685,2.5388067609487894,40
III,400,Raw,5,0.0,0.0,0.0,225.91530000499915,0.0,225.92250000161584,46.983373296002085,0.790186930366957,25
III,400,Huber,5,0.0,0.0,0.0,388.09319998836145,0.0,388.09999999648426,42.9970080368982,0.4949495948839364,40
III,400,Patch,5,0.0,0.0,0.0,243.84709999139886,0.0,243.85460000485182,23.586042279352164,1.9233033137898603,29
III,400,PatchHuber,5,0.0,0.0,0.0,345.87449999526143,0.0,345.88069999881554,27.253329964810646,1.4388018678594843,40
III,400,Full,5,0.8449000015389174,0.10679999832063913,11.091599997598678,381.56789999629837,0.0,393.57810000365134,78.98769765396199,3.932270661937991,40
III,400,EstimatedFull,5,0.8315000013681129,0.07940000796224922,11.193500002264045,226.2600999965798,392.36589999927673,628.4032999974443,78.80212211000466,3.8425448040338392,40
III,467,Raw,5,0.0,0.0,0.0,250.24090000079013,0.0,250.24779999512248,51.442455213141926,1.0939136255728168,24
III,467,Huber,5,0.0,0.0,0.0,264.86779999686405,0.0,264.8741000011796,39.237896611271694,0.9478947681576861,24
III,467,Patch,5,0.0,0.0,0.0,302.2309999942081,0.0,302.2389999969164,40.19558531687071,0.9455154612698681,35
III,467,PatchHuber,5,0.0,0.0,0.0,371.7393999977503,0.0,371.74610000511166,40.16614887495996,1.1800054613025357,40
III,467,Full,5,0.9236000041710213,0.15159999020397663,10.601000001770444,388.3600999979535,0.0,399.9292999942554,71.17011173765395,3.4738180090462345,40
III,467,EstimatedFull,5,0.8344999951077625,0.1188000023830682,10.471800007508136,246.15069999708794,397.01980000245385,656.8962000019383,70.25620244880758,3.4100357738012415,40
III,534,Raw,5,0.0,0.0,0.0,999.5939999935217,0.0,999.6057999960613,164.7914299692109,12.495012700950912,40
