scan_id,patch_id,patch_center_x,patch_center_y,patch_center_z,support_count,median_residual,p90_residual,mean_signed_residual,excess_fraction,r4_frac,range_m
88,2,0.35615271700235607,-0.3544169480897804,-0.6488023952981026,278,0.054479511454701424,0.13078521192073822,-0.029325444288516214,0.0,0.7194244604316546,14.797239978312849
88,3,1.4301150766570068,0.009734579329668747,0.005589104246383688,809,0.02867790311574936,0.08632777631282806,0.007535286178163466,0.0,0.5216316440049443,14.797239978312849
88,4,0.3408509681378606,-0.5939190506935119,0.4153212528195112,37,0.05337069556117058,0.10419926047325133,0.036216042588568746,0.0,0.0,14.797239978312849
88,5,0.3456242919647998,0.5839361161646182,-0.3910505696304523,2620,0.08367251232266426,0.12631425708532332,-0.05171987407905272,0.0,0.9477099236641221,14.797239978312849
88,6,-0.1799550172808677,-0.4445310825857512,-0.6192740421695334,205,0.08972816169261932,0.6061741352081299,0.02314892108268218,0.11219512195121951,0.2780487804878049,14.797239978312849
88,7,-0.38119166156136863,0.13420645130469394,0.47270434471322925,47,0.03947259858250618,0.06800159811973572,-0.02104525984899002,0.0,0.0,14.797239978312849
88,8,0.07813724053785266,0.4014593418451804,0.6774061269699773,196,0.024567484855651855,0.06283885426819324,0.021074398887303315,0.0,0.47959183673469385,14.797239978312849
88,9,-0.1411482341517354,0.21856892408081424,-0.7221469847962834,342,0.10803688317537308,0.12674281895160674,-0.09369944844961511,0.0,0.9590643274853801,14.797239978312849
88,10,0.4579420497848959,0.2725952677903034,0.39001585622418306,1189,0.08444992452859879,0.19959388077259071,-0.07556421984690774,0.0,0.8469301934398654,14.797239978312849
88,11,0.8615055521795527,-0.11494871192784278,-0.06847887796729123,63,0.06325254589319229,0.22088116407394415,0.04407302247330783,0.0,0.07936507936507936,14.797239978312849
88,12,-0.18687998689086552,-0.7712650705272924,-0.02794105356693057,0,,,,,,14.797239978312849
88,13,-0.17142259136665317,0.6906796628807453,-0.265274280223238,685,0.0990898534655571,0.11687482446432115,-0.09427532200713432,0.0,0.9824817518248176,14.797239978312849
88,14,-0.20278214277131812,-0.5125199038184893,0.5575403748826491,0,,,,,,14.797239978312849
88,15,0.4044124278136077,0.17895395770229408,-0.6272129326426409,1541,0.07008827477693558,0.14790363609790802,-0.05986755335744749,0.0,0.881894873458793,14.797239978312849
88,16,-0.3815586007951731,-0.4890833247343113,0.08029726553996154,0,,,,,,14.797239978312849
