key,cos6_med,cos6_frac_pos,cos_trans_med,cos_trans_mean,cos_rot_med,mag_spearman_t,mag_spearman_r,rmse_trans_mm,rmse_rot_deg,slope,slope_ci,R2_trans,dhat_t_med,dstar_t_med
raw|p2p,0.7692792267869581,0.9461077844311377,0.958587008720437,0.859334869710705,0.663249847084937,0.1302785981821218,-0.08931650642937235,1609.9895775246985,369.6884449807949,0.019993613253598844,"[0.008708773707083929, 0.08800281108159122]",-0.0736824163772496,344.8432778937502,161.40789163590279
raw|p2l,0.2552749754091891,0.6966067864271457,0.3862942169842302,0.25272353194835007,0.016796427332260874,0.08423703986449413,0.014410956357655083,8454.62079043303,554.2360421036724,0.0008438263874934333,"[0.0007490067745350256, 0.038449700618718725]",-0.15440738106740537,82.21075152754383,159.94612027069866
scale|p2p,0.8102914898004441,0.8902195608782435,0.969786042162721,0.8776728931875479,0.7374822811027075,0.2065450294629864,0.13097473578738938,2432.7922815359257,422.3887333047206,0.006714371408216122,"[0.0016217926639000694, 0.03290393590291162]",-0.04471920629971504,333.8053967385106,141.02988070041934
scale|p2l,0.1857356760276454,0.6347305389221557,0.31997972693931614,0.16541385285341864,-0.008696055675829938,0.005078226018083356,-0.050359715662830644,1550.30003433426,79.32445138941254,-0.0025270067950503134,"[-0.003880116658714264, 0.013940287058991349]",-0.09541568747198226,77.79554558802882,137.87829449721875
combined|p2p,0.9806991893630551,0.9880239520958084,0.9984576911216179,0.9936991023633475,0.9681322964633953,0.5717886299114918,0.5046582532146863,108.57570273838313,78.8060763891293,0.2860700245103153,"[0.14955096521085687, 0.7997195048347071]",0.3461233414930186,72.64574333776663,63.034983411647524
combined|p2l,0.26054197677234925,0.6786427145708582,0.4085237206009903,0.24454537951836525,0.10984833417791834,0.23585018011785197,-0.04577856676561481,1960.3355205367332,182.07537214114166,0.00011596578166233149,"[-0.0008809170412148687, 0.010885281258029546]",-0.020375526078969308,34.28509756142938,57.818699503533765
