trajectory,frame_id,method,perturbation_level,direction_id,translation_init_mm,rotation_init_deg,final_translation_error_mm,final_rotation_error_deg,iterations,termination_reason,hit_iteration_cap,hit_translation_boundary,hit_rotation_boundary,final_objective,ref_translation_error_mm,ref_rotation_error_deg,delta_init_t_mm,delta_init_r_deg,posthoc,safeguard,numerical_failure,solver_valid,capture_A,capture_B
IV,498,PatchHuber,L2,v2,30.0,1.0,101.13928886185673,1.6636972152510274,40,cap,1,0,0,0.0012213699189683,100.2935092241692,1.46651647196198,0.8457796376875137,0.1971807432890475,0,0,0,1,False,False
IV,498,PatchHuber,L2,v3,30.0,1.0,107.18583781744503,1.2522876519443988,40,cap,1,0,0,0.0012153281955399,100.2935092241692,1.46651647196198,6.892328593275849,-0.214228820017581,0,0,0,1,False,False
IV,498,PatchHuber,L2,v4,30.0,1.0,108.43398162435712,1.7456247107542977,40,cap,1,0,0,0.0012103065712552,100.2935092241692,1.46651647196198,8.140472400187917,0.2791082387923178,0,0,0,1,False,False
IV,498,PatchHuber,L3,v1,50.0,2.0,114.39983307221058,1.6085367577900396,40,cap,1,0,0,0.0012000169682426,100.2935092241692,1.46651647196198,14.106323848041384,0.1420202858280597,0,0,0,1,False,False
IV,498,PatchHuber,L3,v2,50.0,2.0,96.2020214773749,1.6427778271764086,40,cap,1,0,0,0.0012297821737247,100.2935092241692,1.46651647196198,-4.0914877467943,0.1762613552144287,0,0,0,1,False,False
IV,498,PatchHuber,L3,v3,50.0,2.0,108.09994017319116,0.8817021200958104,40,cap,1,0,0,0.0012192149917464,100.2935092241692,1.46651647196198,7.8064309490219586,-0.5848143518661695,0,0,0,1,False,False
IV,498,PatchHuber,L3,v4,50.0,2.0,108.7811943276096,1.939010001664858,40,cap,1,0,0,0.0012094330062844,100.2935092241692,1.46651647196198,8.487685103440413,0.472493529702878,0,0,0,1,False,False
IV,622,Raw,L0,none,0.0,0.0,135.38579932664075,1.6410830176663729,40,cap,1,0,0,0.001898231926054,135.38579932664075,1.6410830176663729,0.0,0.0,0,0,0,1,False,False
IV,622,Raw,L1,v1,10.0,0.5,135.3146168709453,1.8253521896263083,40,cap,1,0,0,0.0018991043312708,135.38579932664075,1.6410830176663729,-0.0711824556954638,0.1842691719599354,0,0,0,1,False,False
IV,622,Raw,L1,v2,10.0,0.5,135.53964695420012,1.5675306518839005,40,cap,1,0,0,0.0018981193989987,135.38579932664075,1.6410830176663729,0.1538476275593723,-0.0735523657824723,0,0,0,1,False,False
IV,622,Raw,L1,v3,10.0,0.5,135.97627684387948,1.552966144867314,40,cap,1,0,0,0.0018970135279956,135.38579932664075,1.6410830176663729,0.5904775172387247,-0.0881168727990588,0,0,0,1,False,False
IV,622,Raw,L1,v4,10.0,0.5,135.47908531899222,1.7921245818247475,40,cap,1,0,0,0.0018988932578465,135.38579932664075,1.6410830176663729,0.0932859923514684,0.1510415641583746,0,0,0,1,False,False
IV,622,Raw,L2,v1,30.0,1.0,135.0057430186595,1.9917497273841904,40,cap,1,0,0,0.0018999915275846,135.38579932664075,1.6410830176663729,-0.3800563079812491,0.3506667097178177,0,0,0,1,False,False
IV,622,Raw,L2,v2,30.0,1.0,135.418265807646,1.3613769652439751,40,cap,1,0,0,0.0018992557843078,135.38579932664075,1.6410830176663729,0.0324664810052581,-0.2797060524223977,0,0,0,1,False,False
IV,622,Raw,L2,v3,30.0,1.0,137.16296870021256,1.3870791024449356,40,cap,1,0,0,0.0018951412624062,135.38579932664075,1.6410830176663729,1.7771693735718088,-0.2540039152214373,0,0,0,1,False,False
IV,622,Raw,L2,v4,30.0,1.0,134.85257160662528,1.9330406516721537,40,cap,1,0,0,0.0019006557514298,135.38579932664075,1.6410830176663729,-0.5332277200154749,0.291957634005781,0,0,0,1,False,False
IV,622,Raw,L3,v1,50.0,2.0,134.3189321886847,2.30319911577602,40,cap,1,0,0,0.0019028415054496,135.38579932664075,1.6410830176663729,-1.066867137956052,0.6621160981096468,0,0,0,1,False,False
IV,622,Raw,L3,v2,50.0,2.0,135.90775506706845,1.0951784297548746,40,cap,1,0,0,0.0018999321059486,135.38579932664075,1.6410830176663729,0.5219557404276998,-0.5459045879114983,0,0,0,1,False,False
IV,622,Raw,L3,v3,50.0,2.0,137.81440658074425,1.0256629822383176,40,cap,1,0,0,0.0018938627171258,135.38579932664075,1.6410830176663729,2.428607254103497,-0.6154200354280552,0,0,0,1,False,False
IV,622,Raw,L3,v4,50.0,2.0,134.3996178830756,2.232259252828547,40,cap,1,0,0,0.0019036868000817,135.38579932664075,1.6410830176663729,-0.986181443565158,0.5911762351621741,0,0,0,1,False,False
IV,622,Huber,L0,none,0.0,0.0,103.65629112707566,1.326465043610495,40,cap,1,0,0,0.0007523281023795,103.65629112707566,1.326465043610495,0.0,0.0,0,0,0,1,False,False
IV,622,Huber,L1,v1,10.0,0.5,100.60591716883698,1.5659568342892092,40,cap,1,0,0,0.0007706461823826,103.65629112707566,1.326465043610495,-3.05037395823868,0.2394917906787141,0,0,0,1,False,False
IV,622,Huber,L1,v2,10.0,0.5,104.89532299627078,1.0791294954077504,40,cap,1,0,0,0.0007451878900297,103.65629112707566,1.326465043610495,1.2390318691951163,-0.2473355482027446,0,0,0,1,False,False
IV,622,Huber,L1,v3,10.0,0.5,106.2605653489909,1.1757073693700764,40,cap,1,0,0,0.0007382902097508,103.65629112707566,1.326465043610495,2.604274221915233,-0.1507576742404186,0,0,0,1,False,False
IV,622,Huber,L1,v4,10.0,0.5,102.96977744584537,1.5845116783909252,40,cap,1,0,0,0.0007593863513778,103.65629112707566,1.326465043610495,-0.6865136812303092,0.2580466347804302,0,0,0,1,False,False
IV,622,Huber,L2,v1,30.0,1.0,97.5384590669336,1.8552438459136733,40,cap,1,0,0,0.0007879010280173,103.65629112707566,1.326465043610495,-6.117832060142064,0.5287788023031783,0,0,0,1,False,False
IV,622,Huber,L2,v2,30.0,1.0,107.89496626556654,0.8909653481066999,40,cap,1,0,0,0.0007414363095377,103.65629112707566,1.326465043610495,4.238675138490876,-0.4354996955037951,0,0,0,1,False,False
IV,622,Huber,L2,v3,30.0,1.0,112.8038604438618,0.9651372813500226,40,cap,1,0,0,0.0007094542923814,103.65629112707566,1.326465043610495,9.147569316786146,-0.3613277622604723,0,0,0,1,False,False
IV,622,Huber,L2,v4,30.0,1.0,99.47481044826635,1.7970002907887426,40,cap,1,0,0,0.0007781449060015,103.65629112707566,1.326465043610495,-4.181480678809294,0.4705352471782476,0,0,0,1,False,False
IV,622,Huber,L3,v1,50.0,2.0,93.943506371793,2.4117398973229123,40,cap,1,0,0,0.0008111914004266,103.65629112707566,1.326465043610495,-9.71278475528267,1.0852748537124173,0,0,0,1,False,False
IV,622,Huber,L3,v2,50.0,2.0,112.29061304295716,0.4234956030179989,40,cap,1,0,0,0.0007352337492774,103.65629112707566,1.326465043610495,8.6343219158815,-0.902969440592496,0,0,0,1,False,False
IV,622,Huber,L3,v3,50.0,2.0,117.58556962401306,0.657518593384063,40,cap,1,0,0,0.0006907383662771,103.65629112707566,1.326465043610495,13.9292784969374,-0.668946450226432,0,0,0,1,False,False
IV,622,Huber,L3,v4,50.0,2.0,98.57546682581922,2.2860150272691198,40,cap,1,0,0,0.0007874515041932,103.65629112707566,1.326465043610495,-5.080824301256442,0.9595499836586244,0,0,0,1,False,False
IV,622,Patch,L0,none,0.0,0.0,138.27279895154558,1.2776927419831576,40,cap,1,0,0,0.0025569113682911,138.27279895154558,1.2776927419831576,0.0,0.0,0,0,0,1,False,False
IV,622,Patch,L1,v1,10.0,0.5,137.75575032435628,1.3896876710421122,40,cap,1,0,0,0.002558194392296,138.27279895154558,1.2776927419831576,-0.5170486271892969,0.1119949290589545,0,0,0,1,False,False
IV,622,Patch,L1,v2,10.0,0.5,138.2187146536958,1.1985767367037143,40,cap,1,0,0,0.0025565356151995,138.27279895154558,1.2776927419831576,-0.0540842978497835,-0.0791160052794432,0,0,0,1,False,False
IV,622,Patch,L1,v3,10.0,0.5,138.54474111850584,1.1751272586666952,40,cap,1,0,0,0.0025557387529008,138.27279895154558,1.2776927419831576,0.2719421669602582,-0.1025654833164624,0,0,0,1,False,False
IV,622,Patch,L1,v4,10.0,0.5,138.0614639827326,1.3631350271857794,40,cap,1,0,0,0.0025578379523171,138.27279895154558,1.2776927419831576,-0.2113349688129915,0.0854422852026217,0,0,0,1,False,False
IV,622,Patch,L2,v1,30.0,1.0,136.79149448863205,1.5453119497466257,40,cap,1,0,0,0.0025602948726941,138.27279895154558,1.2776927419831576,-1.481304462913556,0.267619207763468,0,0,0,1,False,False
IV,622,Patch,L2,v2,30.0,1.0,138.42531839072473,1.1702011964271284,40,cap,1,0,0,0.002556305983822,138.27279895154558,1.2776927419831576,0.1525194391791444,-0.1074915455560292,0,0,0,1,False,False
IV,622,Patch,L2,v3,30.0,1.0,139.71502525494648,1.0309495503448345,40,cap,1,0,0,0.002553584214557,138.27279895154558,1.2776927419831576,1.4422263034009006,-0.2467431916383233,0,0,0,1,False,False
IV,622,Patch,L2,v4,30.0,1.0,137.36884672296603,1.484795782255265,40,cap,1,0,0,0.002560182399564,138.27279895154558,1.2776927419831576,-0.9039522285795272,0.2071030402721076,0,0,0,1,False,False
IV,622,Patch,L3,v1,50.0,2.0,135.72288590263724,1.7315427501681828,40,cap,1,0,0,0.0025630160936428,138.27279895154558,1.2776927419831576,-2.549913048908337,0.4538500081850252,0,0,0,1,False,False
IV,622,Patch,L3,v2,50.0,2.0,139.91245361606013,1.0153152657099938,40,cap,1,0,0,0.0025543218513061,138.27279895154558,1.2776927419831576,1.639654664514552,-0.2623774762731639,0,0,0,1,False,False
IV,622,Patch,L3,v3,50.0,2.0,140.13421459857844,0.817240679353525,40,cap,1,0,0,0.0025517268538778,138.27279895154558,1.2776927419831576,1.861415647032857,-0.4604520626296327,0,0,0,1,False,False
IV,622,Patch,L3,v4,50.0,2.0,136.58027028339356,1.613095284933537,40,cap,1,0,0,0.0025622208642762,138.27279895154558,1.2776927419831576,-1.692528668152022,0.3354025429503793,0,0,0,1,False,False
IV,622,PatchHuber,L0,none,0.0,0.0,115.33120641603256,1.2917532530079896,40,cap,1,0,0,0.0013113472583091,115.33120641603256,1.2917532530079896,0.0,0.0,0,0,0,1,False,False
IV,622,PatchHuber,L1,v1,10.0,0.5,112.27506517508286,1.4937875337707085,40,cap,1,0,0,0.0013156729655146,115.33120641603256,1.2917532530079896,-3.0561412409496995,0.2020342807627189,0,0,0,1,False,False
IV,622,PatchHuber,L1,v2,10.0,0.5,116.84022224855232,1.2401174947825024,40,cap,1,0,0,0.0013093864468255,115.33120641603256,1.2917532530079896,1.509015832519751,-0.0516357582254871,0,0,0,1,False,False
IV,622,PatchHuber,L1,v3,10.0,0.5,116.13498068185736,1.126990855231507,40,cap,1,0,0,0.0013037043407662,115.33120641603256,1.2917532530079896,0.8037742658247993,-0.1647623977764822,0,0,0,1,False,False
IV,622,PatchHuber,L1,v4,10.0,0.5,114.72833612140924,1.4885738640648194,40,cap,1,0,0,0.0013117980557115,115.33120641603256,1.2917532530079896,-0.6028702946233153,0.1968206110568298,0,0,0,1,False,False
IV,622,PatchHuber,L2,v1,30.0,1.0,108.9906764594857,1.4561518258922612,40,cap,1,0,0,0.0013205553782469,115.33120641603256,1.2917532530079896,-6.34052995654686,0.1643985728842716,0,0,0,1,False,False
IV,622,PatchHuber,L2,v2,30.0,1.0,119.36274972054848,1.0528653198778666,40,cap,1,0,0,0.0013095761173556,115.33120641603256,1.2917532530079896,4.031543304515921,-0.238887933130123,0,0,0,1,False,False
IV,622,PatchHuber,L2,v3,30.0,1.0,118.73049165385724,0.8486674406004836,40,cap,1,0,0,0.0012925257691428,115.33120641603256,1.2917532530079896,3.399285237824671,-0.443085812407506,0,0,0,1,False,False
IV,622,PatchHuber,L2,v4,30.0,1.0,112.71278930394756,1.704198221409386,40,cap,1,0,0,0.0013224062243598,115.33120641603256,1.2917532530079896,-2.618417112084998,0.4124449684013964,0,0,0,1,False,False
IV,622,PatchHuber,L3,v1,50.0,2.0,105.8662266636186,2.008662501806281,40,cap,1,0,0,0.0013359916156052,115.33120641603256,1.2917532530079896,-9.464979752413967,0.7169092487982915,0,0,0,1,False,False
IV,622,PatchHuber,L3,v2,50.0,2.0,122.19975021633816,0.8142123350094175,40,cap,1,0,0,0.0013025411737273,115.33120641603256,1.2917532530079896,6.868543800305602,-0.4775409179985721,0,0,0,1,False,False
IV,622,PatchHuber,L3,v3,50.0,2.0,119.96580749837663,0.614946143745158,40,cap,1,0,0,0.00129302784914,115.33120641603256,1.2917532530079896,4.634601082344091,-0.6768071092628316,0,0,0,1,False,False
IV,622,PatchHuber,L3,v4,50.0,2.0,112.41870557462629,2.000718702124273,40,cap,1,0,0,0.0013265781975856,115.33120641603256,1.2917532530079896,-2.9125008414062847,0.7089654491162833,0,0,0,1,False,False
IV,747,Raw,L0,none,0.0,0.0,136.31373112675598,1.9056966172425231,40,cap,1,0,0,0.0016774905309914,136.31373112675598,1.9056966172425231,0.0,0.0,0,0,0,1,False,False
IV,747,Raw,L1,v1,10.0,0.5,135.6401965491932,2.067699472888823,40,cap,1,0,0,0.0016795891229387,136.31373112675598,1.9056966172425231,-0.6735345775627763,0.1620028556462998,0,0,0,1,False,False
IV,747,Raw,L1,v2,10.0,0.5,137.27700691699025,1.6276010601248674,40,cap,1,0,0,0.0016742380297109,136.31373112675598,1.9056966172425231,0.9632757902342632,-0.2780955571176557,0,0,0,1,False,False
IV,747,Raw,L1,v3,10.0,0.5,135.81493914564263,1.881240103910896,40,cap,1,0,0,0.0016777328362882,136.31373112675598,1.9056966172425231,-0.4987919811133281,-0.024456513331627,0,0,0,1,False,False
IV,747,Raw,L1,v4,10.0,0.5,136.15673350687766,1.9686735221817184,40,cap,1,0,0,0.0016781739126035,136.31373112675598,1.9056966172425231,-0.1569976198783251,0.0629769049391952,0,0,0,1,False,False
IV,747,Raw,L2,v1,30.0,1.0,134.549092431757,2.326429032664126,40,cap,1,0,0,0.0016837197476741,136.31373112675598,1.9056966172425231,-1.764638694998979,0.420732415421603,0,0,0,1,False,False
IV,747,Raw,L2,v2,30.0,1.0,138.62629639998565,1.2978500047325847,40,cap,1,0,0,0.0016713639101278,136.31373112675598,1.9056966172425231,2.3125652732296658,-0.6078466125099384,0,0,0,1,False,False
IV,747,Raw,L2,v3,30.0,1.0,135.46279726193222,1.8535788528275523,40,cap,1,0,0,0.0016776491581947,136.31373112675598,1.9056966172425231,-0.8509338648237588,-0.0521177644149706,0,0,0,1,False,False
IV,747,Raw,L2,v4,30.0,1.0,136.42210199917582,2.000427523728705,40,cap,1,0,0,0.0016786880543133,136.31373112675598,1.9056966172425231,0.1083708724198402,0.0947309064861823,0,0,0,1,False,False
IV,747,Raw,L3,v1,50.0,2.0,133.9850133285201,2.687490830975795,40,cap,1,0,0,0.0016886419870779,136.31373112675598,1.9056966172425231,-2.328717798235885,0.7817942137332721,0,0,0,1,False,False
IV,747,Raw,L3,v2,50.0,2.0,141.15888747966113,0.859236431461491,40,cap,1,0,0,0.0016682725145594,136.31373112675598,1.9056966172425231,4.84515635290515,-1.046460185781032,0,0,0,1,False,False
IV,747,Raw,L3,v3,50.0,2.0,134.57747849631,1.7048437507430454,40,cap,1,0,0,0.0016779256897505,136.31373112675598,1.9056966172425231,-1.736252630445989,-0.2008528664994777,0,0,0,1,False,False
IV,747,Raw,L3,v4,50.0,2.0,136.45461676497206,2.159760754345287,40,cap,1,0,0,0.0016800736827496,136.31373112675598,1.9056966172425231,0.1408856382160763,0.2540641371027639,0,0,0,1,False,False
IV,747,Huber,L0,none,0.0,0.0,105.56207554204576,1.9379045399563448,40,cap,1,0,0,0.0007667109001589,105.56207554204576,1.9379045399563448,0.0,0.0,0,0,0,1,False,False
IV,747,Huber,L1,v1,10.0,0.5,102.9565520647066,2.172902125133421,40,cap,1,0,0,0.0007719564174445,105.56207554204576,1.9379045399563448,-2.605523477339162,0.2349975851770764,0,0,0,1,False,False
IV,747,Huber,L1,v2,10.0,0.5,111.1165843285567,1.6430079464240843,40,cap,1,0,0,0.0007426208200023,105.56207554204576,1.9379045399563448,5.554508786510951,-0.2948965935322603,0,0,0,1,False,False
IV,747,Huber,L1,v3,10.0,0.5,103.3707907135564,1.933603872777419,40,cap,1,0,0,0.0007722443823294,105.56207554204576,1.9379045399563448,-2.1912848284893585,-0.0043006671789256,0,0,0,1,False,False
IV,747,Huber,L1,v4,10.0,0.5,106.03100054323096,2.079609587242913,40,cap,1,0,0,0.0007641003920834,105.56207554204576,1.9379045399563448,0.4689250011852266,0.1417050472865688,0,0,0,1,False,False
IV,747,Huber,L2,v1,30.0,1.0,98.90241480084012,2.499449961086772,40,cap,1,0,0,0.0007888101909293,105.56207554204576,1.9379045399563448,-6.659660741205627,0.5615454211304272,0,0,0,1,False,False
IV,747,Huber,L2,v2,30.0,1.0,121.47036060584186,1.3395854171004395,40,cap,1,0,0,0.0007012950668465,105.56207554204576,1.9379045399563448,15.908285063796114,-0.598319122855905,0,0,0,1,False,False
IV,747,Huber,L2,v3,30.0,1.0,100.97844622218076,1.851426025537818,40,cap,1,0,0,0.0007857784293063,105.56207554204576,1.9379045399563448,-4.583629319864983,-0.0864785144185265,0,0,0,1,False,False
IV,747,Huber,L2,v4,30.0,1.0,107.90617394583506,2.115466957927169,40,cap,1,0,0,0.0007620319279832,105.56207554204576,1.9379045399563448,2.3440984037893173,0.1775624179708246,0,0,0,1,False,False
IV,747,Huber,L3,v1,50.0,2.0,96.31820371239216,2.9786173545989025,40,cap,1,0,0,0.0008060553410535,105.56207554204576,1.9379045399563448,-9.2438718296536,1.040712814642558,0,0,0,1,False,False
IV,747,Huber,L3,v2,50.0,2.0,134.39440754134503,0.9931789398377788,40,cap,1,0,0,0.000665296620004,105.56207554204576,1.9379045399563448,28.832331999299285,-0.9447256001185658,0,0,0,1,False,False
IV,747,Huber,L3,v3,50.0,2.0,96.7727621905642,1.5645874475317347,40,cap,1,0,0,0.0008045305343608,105.56207554204576,1.9379045399563448,-8.789313351481553,-0.3733170924246098,0,0,0,1,False,False
IV,747,Huber,L3,v4,50.0,2.0,108.80900387774678,2.362758111813869,40,cap,1,0,0,0.0007605801953391,105.56207554204576,1.9379045399563448,3.2469283357010283,0.4248535718575246,0,0,0,1,False,False
IV,747,Patch,L0,none,0.0,0.0,128.98588035298926,1.838314082823777,40,cap,1,0,0,0.0023178684540406,128.98588035298926,1.838314082823777,0.0,0.0,0,0,0,1,False,False
IV,747,Patch,L1,v1,10.0,0.5,128.7253717151033,1.9326001650035955,40,cap,1,0,0,0.0023184146633192,128.98588035298926,1.838314082823777,-0.2605086378859482,0.0942860821798183,0,0,0,1,False,False
IV,747,Patch,L1,v2,10.0,0.5,129.74186637108394,1.682152222114034,40,cap,1,0,0,0.0023168530721357,128.98588035298926,1.838314082823777,0.7559860180946885,-0.156161860709743,0,0,0,1,False,False
IV,747,Patch,L1,v3,10.0,0.5,128.77144551440105,1.8094943995164412,40,cap,1,0,0,0.0023179330571406,128.98588035298926,1.838314082823777,-0.214434838588204,-0.0288196833073355,0,0,0,1,False,False
IV,747,Patch,L1,v4,10.0,0.5,129.13115845701523,1.8952139593560016,40,cap,1,0,0,0.0023179347949303,128.98588035298926,1.838314082823777,0.1452781040259765,0.0568998765322248,0,0,0,1,False,False
IV,747,Patch,L2,v1,30.0,1.0,127.94357435617928,2.1133512124407523,40,cap,1,0,0,0.002319915493304,128.98588035298926,1.838314082823777,-1.0423059968099722,0.2750371296169753,0,0,0,1,False,False
IV,747,Patch,L2,v2,30.0,1.0,130.9088703539958,1.374132081187892,40,cap,1,0,0,0.0023150053423923,128.98588035298926,1.838314082823777,1.9229900010065533,-0.4641820016358848,0,0,0,1,False,False
IV,747,Patch,L2,v3,30.0,1.0,128.48896836435617,1.781229961288782,40,cap,1,0,0,0.0023180251400605,128.98588035298926,1.838314082823777,-0.4969119886330873,-0.0570841215349948,0,0,0,1,False,False
IV,747,Patch,L2,v4,30.0,1.0,129.30163931845655,1.8983707490955524,40,cap,1,0,0,0.0023179113987444,128.98588035298926,1.838314082823777,0.3157589654672961,0.0600566662717754,0,0,0,1,False,False
IV,747,Patch,L3,v1,50.0,2.0,127.5795533162029,2.503620484370769,40,cap,1,0,0,0.0023221841361677,128.98588035298926,1.838314082823777,-1.406327036786351,0.665306401546992,0,0,0,1,False,False
IV,747,Patch,L3,v2,50.0,2.0,131.45788194464632,0.8825961955192817,40,cap,1,0,0,0.0023139637499772,128.98588035298926,1.838314082823777,2.4720015916570617,-0.9557178873044953,0,0,0,1,False,False
IV,747,Patch,L3,v3,50.0,2.0,127.87422522028038,1.7046570676580093,40,cap,1,0,0,0.0023183714675796,128.98588035298926,1.838314082823777,-1.1116551327088755,-0.1336570151657676,0,0,0,1,False,False
IV,747,Patch,L3,v4,50.0,2.0,129.56008319117308,2.035986426745442,40,cap,1,0,0,0.0023180796031247,128.98588035298926,1.838314082823777,0.5742028381838225,0.197672343921665,0,0,0,1,False,False
IV,747,PatchHuber,L0,none,0.0,0.0,104.87760253272069,1.938360937015068,40,cap,1,0,0,0.0012856350408098,104.87760253272069,1.938360937015068,0.0,0.0,0,0,0,1,False,False
IV,747,PatchHuber,L1,v1,10.0,0.5,102.01319056053282,2.1661815979533827,40,cap,1,0,0,0.0012963837646235,104.87760253272069,1.938360937015068,-2.8644119721878667,0.2278206609383151,0,0,0,1,False,False
IV,747,PatchHuber,L1,v2,10.0,0.5,108.129229954512,1.725067130515357,40,cap,1,0,0,0.0012773380840151,104.87760253272069,1.938360937015068,3.2516274217913264,-0.2132938064997103,0,0,0,1,False,False
IV,747,PatchHuber,L1,v3,10.0,0.5,103.50970772884008,1.8719284030329777,40,cap,1,0,0,0.0012867984640273,104.87760253272069,1.938360937015068,-1.3678948038806027,-0.0664325339820899,0,0,0,1,False,False
IV,747,PatchHuber,L1,v4,10.0,0.5,105.31287770481116,2.0850593194428546,40,cap,1,0,0,0.0012855485577177,104.87760253272069,1.938360937015068,0.4352751720904706,0.146698382427787,0,0,0,1,False,False
IV,747,PatchHuber,L2,v1,30.0,1.0,96.66212414350343,2.4929580657075823,40,cap,1,0,0,0.0013157617801297,104.87760253272069,1.938360937015068,-8.215478389217253,0.5545971286925147,0,0,0,1,False,False
IV,747,PatchHuber,L2,v2,30.0,1.0,115.26425397744715,1.5817551793759703,40,cap,1,0,0,0.001253712838738,104.87760253272069,1.938360937015068,10.386651444726468,-0.3566057576390971,0,0,0,1,False,False
IV,747,PatchHuber,L2,v3,30.0,1.0,102.36377751503434,1.8003669513557694,40,cap,1,0,0,0.0012833796125052,104.87760253272069,1.938360937015068,-2.513825017686344,-0.1379939856592982,0,0,0,1,False,False
IV,747,PatchHuber,L2,v4,30.0,1.0,106.21387941041812,2.122243469876994,40,cap,1,0,0,0.0012883735822133,104.87760253272069,1.938360937015068,1.3362768776974292,0.1838825328619262,0,0,0,1,False,False
IV,747,PatchHuber,L3,v1,50.0,2.0,91.50368943324634,3.1121424851513444,40,cap,1,0,0,0.0013352944512463,104.87760253272069,1.938360937015068,-13.37391309947435,1.1737815481362768,0,0,0,1,False,False
IV,747,PatchHuber,L3,v2,50.0,2.0,122.71323876900937,1.1456199766804036,40,cap,1,0,0,0.0012495963737278,104.87760253272069,1.938360937015068,17.835636236288664,-0.792740960334664,0,0,0,1,False,False
IV,747,PatchHuber,L3,v3,50.0,2.0,99.32420275527252,1.7364157979420611,40,cap,1,0,0,0.0012848490095128,104.87760253272069,1.938360937015068,-5.553399777448178,-0.2019451390730064,0,0,0,1,False,False
IV,747,PatchHuber,L3,v4,50.0,2.0,107.09803898175836,2.4124175767383407,40,cap,1,0,0,0.0012882998687583,104.87760253272069,1.938360937015068,2.220436449037664,0.474056639723273,0,0,0,1,False,False
IV,871,Raw,L0,none,0.0,0.0,139.07630159174855,2.7528554080669823,40,cap,1,0,0,0.0013802788293299,139.07630159174855,2.7528554080669823,0.0,0.0,0,0,0,1,False,False
IV,871,Raw,L1,v1,10.0,0.5,138.23402876373996,2.993622105117883,40,cap,1,0,0,0.0013836177041105,139.07630159174855,2.7528554080669823,-0.8422728280085892,0.2407666970509008,0,0,0,1,False,False
IV,871,Raw,L1,v2,10.0,0.5,140.85536612595936,2.527849489295213,40,cap,1,0,0,0.0013744502814425,139.07630159174855,2.7528554080669823,1.7790645342108178,-0.2250059187717688,0,0,0,1,False,False
IV,871,Raw,L1,v3,10.0,0.5,138.54809657186053,2.7534708509516115,40,cap,1,0,0,0.0013811564567457,139.07630159174855,2.7528554080669823,-0.5282050198880199,0.0006154428846292,0,0,0,1,False,False
IV,871,Raw,L1,v4,10.0,0.5,139.00322793326396,2.8903208123956547,40,cap,1,0,0,0.0013810366493608,139.07630159174855,2.7528554080669823,-0.0730736584845885,0.1374654043286725,0,0,0,1,False,False
IV,871,Raw,L2,v1,30.0,1.0,136.65065174180188,3.269167688184257,40,cap,1,0,0,0.0013903922080233,139.07630159174855,2.7528554080669823,-2.425649849946666,0.5163122801172753,0,0,0,1,False,False
IV,871,Raw,L2,v2,30.0,1.0,143.47738389432843,2.167665614030238,40,cap,1,0,0,0.0013689209573304,139.07630159174855,2.7528554080669823,4.401082302579908,-0.5851897940367441,0,0,0,1,False,False
IV,871,Raw,L2,v3,30.0,1.0,137.89706666044066,2.774452961883457,40,cap,1,0,0,0.0013818126604953,139.07630159174855,2.7528554080669823,-1.1792349313078887,0.0215975538164752,0,0,0,1,False,False
IV,871,Raw,L2,v4,30.0,1.0,139.13993321285577,2.983089414617126,40,cap,1,0,0,0.0013821347012201,139.07630159174855,2.7528554080669823,0.0636316211072198,0.2302340065501438,0,0,0,1,False,False
IV,871,Raw,L3,v1,50.0,2.0,135.78738332621185,3.634098156330322,40,cap,1,0,0,0.0013989414215844,139.07630159174855,2.7528554080669823,-3.2889182655366938,0.8812427482633396,0,0,0,1,False,False
IV,871,Raw,L3,v2,50.0,2.0,145.9261436466,1.612189145613453,40,cap,1,0,0,0.0013665886503651,139.07630159174855,2.7528554080669823,6.84984205485145,-1.140666262453529,0,0,0,1,False,False
IV,871,Raw,L3,v3,50.0,2.0,136.85745446467195,2.733732166794648,40,cap,1,0,0,0.0013839619594063,139.07630159174855,2.7528554080669823,-2.218847127076572,-0.0191232412723345,0,0,0,1,False,False
IV,871,Raw,L3,v4,50.0,2.0,138.8041003844421,3.132966477529123,40,cap,1,0,0,0.0013838320638906,139.07630159174855,2.7528554080669823,-0.2722012073064377,0.3801110694621408,0,0,0,1,False,False
IV,871,Huber,L0,none,0.0,0.0,99.06251000722744,2.215638642638377,40,cap,1,0,0,0.0006618774658182,99.06251000722744,2.215638642638377,0.0,0.0,0,0,0,1,False,False
IV,871,Huber,L1,v1,10.0,0.5,97.09558353488838,2.510064628420684,40,cap,1,0,0,0.0006713758831623,99.06251000722744,2.215638642638377,-1.966926472339054,0.2944259857823068,0,0,0,1,False,False
IV,871,Huber,L1,v2,10.0,0.5,104.40032037805508,1.9335005736598605,40,cap,1,0,0,0.000636695059678,99.06251000722744,2.215638642638377,5.33781037082764,-0.2821380689785164,0,0,0,1,False,False
IV,871,Huber,L1,v3,10.0,0.5,96.17950621692296,2.106193017893846,40,cap,1,0,0,0.0006680101674213,99.06251000722744,2.215638642638377,-2.883003790304471,-0.1094456247445307,0,0,0,1,False,False
IV,871,Huber,L1,v4,10.0,0.5,99.69308034324186,2.399326121845519,40,cap,1,0,0,0.0006603099899651,99.06251000722744,2.215638642638377,0.6305703360144292,0.1836874792071419,0,0,0,1,False,False
IV,871,Huber,L2,v1,30.0,1.0,92.45427633675055,3.030289135993642,40,cap,1,0,0,0.0006909535065282,99.06251000722744,2.215638642638377,-6.608233670476878,0.814650493355265,0,0,0,1,False,False
