g0_huber,g0_ls,g0_trim,g0_selfnull_et,M0_raw_p2p,M1_raw_p2l,M2_raw_huber,M3_global_corr,M4_patch_corr,M5_full_corr,T0_raw,est_gtstart,est_warmstart,oracle,scan,range_m,in_support
84.64738631113087,82.16574480160511,84.59980232393126,8.91654616523324e-14,82.16574480160511,81.90290210381329,84.64738631113087,85.25143801534529,25.89557599332248,47.24444127848465,82.16574480160511,47.24892661115296,47.41332396455745,47.24444127848465,75,17.464966365575542,False
83.14165075325094,79.97767541964986,84.29936163086994,1.9738257133557518e-13,79.97767541964986,80.27254252051611,83.14165075325094,83.01377131024849,21.968196829196867,46.347715979778066,79.97767541964986,46.34291162803219,46.50778329415119,46.347715979778066,76,17.436851278598468,False
84.26316334621582,81.25062195057342,85.14325556543326,6.946513017424994e-14,81.25062195057342,81.2431781897566,84.26316334621582,83.3467640363629,21.133021844149763,46.83213964251327,81.25062195057342,50.37150644202603,50.482793031257074,46.83213964251327,77,17.40863103322556,False
81.83196212584157,79.75732600727777,82.71111941961593,1.78811203067275e-14,79.75732600727777,79.51061163510639,81.83196212584157,82.05856055211157,19.44111741040572,48.03648973607204,79.75732600727777,48.03811818828698,48.139047231764074,48.03648973607204,78,17.38044385651971,False
82.05620866918494,79.44380395103596,84.09550341711164,3.9870346380536945e-14,79.44380395103596,79.79709465206399,82.05620866918494,81.8904226494361,17.963681911375996,46.229856401287286,79.44380395103596,46.225521975761666,46.25427117825174,46.22985640128757,79,17.35207734406644,False
79.6235750687706,77.55240641937954,80.21196776450265,1.9828466045493051e-13,77.55240641937954,77.37029439244681,79.6235750687706,79.51820732294787,14.668660984755743,44.50428976298135,77.55240641937954,47.15038881620622,47.23419793006196,44.50428976298135,80,17.32384498476391,False
79.0077195050477,75.23393299408,79.92279714223925,1.1355898566939043e-13,75.23393299408,74.55467749837578,79.0077195050477,77.48592982049857,13.703904973100524,46.7054295257322,75.23393299408,46.71844598137524,46.78629679297383,46.7054295257322,81,17.29538677392905,False
78.67292370458534,74.60649775128343,79.68403274358398,5.6478504498537853e-14,74.60649775128343,73.60808382797252,78.67292370458534,77.91142225384631,14.612615431933214,44.95733654508417,74.60649775128343,44.965369720828825,44.961051652372284,44.95733654508417,82,17.266860602401437,False
79.05164677070675,74.43690928053788,80.0062451876855,2.812663680754241e-14,74.43690928053788,74.20220634069614,79.05164677070675,77.4510852083107,14.300508900517066,43.20731163761861,74.43690928053788,46.094361888072676,45.77362043079104,43.20731163761861,83,17.23800860229032,False
78.06188895602855,73.6674993006338,79.52118819245425,2.1684314498559175e-14,73.6674993006338,73.50829042813241,78.06188895602855,75.87029278737377,12.342082551359276,44.96286619709573,73.6674993006338,44.953981469223464,44.88767081449157,44.96286619709573,84,17.20914575739173,False
77.2222830201668,73.24961591291341,78.93512133564626,1.4955782027803377e-13,73.24961591291341,73.66402008724833,77.2222830201668,74.97172017008035,11.732486729599378,42.03741106014059,73.24961591291341,42.03686016626777,41.9938093465315,42.03741106014059,85,17.180251099139706,False
76.11886944211369,72.4380388638989,77.75189530603173,6.081436792675818e-14,72.4380388638989,72.84777298612754,76.11886944211369,74.19681749658172,11.914023869028865,39.99608246443158,72.4380388638989,39.99380407119874,39.96369973692024,39.99608246443095,86,17.151585051271653,False
77.3831752898552,74.18964620276587,78.26927974180187,1.1924252457720938e-13,74.18964620276587,74.8067631216199,77.3831752898552,75.80970419457523,13.87258346972108,38.66567460637093,74.18964620276587,38.645439973841775,38.717842802878174,38.66567460637093,87,17.12289061673668,False
76.63443887240082,73.17146313900766,78.15522941243364,3.836053764134924e-14,73.17146313900766,73.67346404943623,76.63443887240082,75.17380687897442,13.53457056235675,38.053716776930194,73.17146313900766,40.381203656644566,40.88502013871275,38.053716776930194,88,17.094292138438608,False
75.18238975794421,72.26360282617918,76.96517325081024,4.266855575893751e-14,72.26360282617918,73.2737255867597,75.18238975794421,73.78423305941256,13.959630823046783,38.464765114300526,72.26360282617918,38.45654362487086,38.44717689722209,38.464765114300526,89,17.065650151177326,False
74.54084961171027,70.89006383718691,77.42363165725484,4.2476378955722116e-14,70.89006383718691,71.45825032666994,74.54084961171027,73.18324283671873,15.39451508994491,41.45042134742671,70.89006383718691,41.44766866635032,41.58704238325313,41.45042134742671,90,17.037118365818408,False
74.26339653325194,70.36845672436306,76.5340073434621,8.345173917636245e-14,70.36845672436306,71.52424558143748,74.26339653325194,72.65304911089062,14.494999523147476,39.85781514585319,70.36845672436306,39.86297916744059,39.83333550052347,39.85781514585319,91,17.008481574711073,False
