kind,form,real,g_gt,et_mm,eR_deg,J_gt,J_star,dJ,iters,traj,order,scan,ndist,in_support,block,n
p2l,trim,0,6.5130919087544245e-06,0.0,0.0,,0.0,,2,iii,310,310,0.16132527125873675,True,6,10234
p2p,ls,1,0.04764426928168068,72.9776821654101,2.4277784146996715,0.0072004256819926645,0.005415672829843088,0.0017847528521495763,40,iii,311,311,0.15955208245231856,True,6,10363
p2p,ls,0,1.3326009611823836e-05,4.671032875998994e-13,1.1039824614095445e-13,,2.1881734888412903e-30,,2,iii,311,311,0.15955208245231856,True,6,10363
p2p,huber,1,0.025241633897347685,57.30890043413738,0.9378323508243629,0.0013782868650134685,0.000887520110018843,0.0004907667549946254,26,iii,311,311,0.15955208245231856,True,6,10363
p2p,huber,0,6.663004805911768e-06,4.671032875998994e-13,1.1039824614095445e-13,,2.1881734888412903e-30,,2,iii,311,311,0.15955208245231856,True,6,10363
p2p,trim,1,0.031694849801475175,55.011652664319996,0.8673613101372285,0.0012207547657196922,0.00032536776706574145,0.0008953869986539507,34,iii,311,311,0.15955208245231856,True,6,10363
p2p,trim,0,1.6729433812474555e-05,6.942899213763281e-14,7.665708905288265e-15,,1.5683545717966847e-31,,2,iii,311,311,0.15955208245231856,True,6,10363
p2l,ls,1,0.046363080127972044,75.96901784853621,2.153826576970536,0.0069105916820353455,0.0046926966008758245,0.002217895081159521,40,iii,311,311,0.15955208245231856,True,6,10363
p2l,ls,0,3.776176378558776e-06,0.0,0.0,,0.0,,2,iii,311,311,0.15955208245231856,True,6,10363
p2l,huber,1,0.022457482093710752,58.62647563799122,1.0152825988671947,0.0012966032387911285,0.0007690005569305939,0.0005276026818605346,40,iii,311,311,0.15955208245231856,True,6,10363
p2l,huber,0,1.8880881892793894e-06,0.0,0.0,,0.0,,2,iii,311,311,0.15955208245231856,True,6,10363
p2l,trim,1,0.024895383699617586,55.311670166168106,0.890667449723028,0.0009868774963492928,0.00022142815751348543,0.0007654493388358074,23,iii,311,311,0.15955208245231856,True,6,10363
p2l,trim,0,4.017377965850454e-06,0.0,0.0,,0.0,,2,iii,311,311,0.15955208245231856,True,6,10363
p2p,ls,1,0.046402913921299214,69.37655652816669,2.386898316579712,0.008138221006622287,0.006474087534076284,0.0016641334725460031,35,iii,312,312,0.15877020281862755,True,6,10450
p2p,ls,0,7.318706730082619e-06,4.049752731053163e-14,9.126162951523135e-15,,1.0497247510776934e-31,,2,iii,312,312,0.15877020281862755,True,6,10450
p2p,huber,1,0.027256918185739113,56.427830417827735,0.8541823275102443,0.0013719413692654821,0.0007912328241748476,0.0005807085450906345,40,iii,312,312,0.15877020281862755,True,6,10450
p2p,huber,0,3.659353365041349e-06,4.049752731053163e-14,9.126162951523135e-15,,1.0497247510776934e-31,,2,iii,312,312,0.15877020281862755,True,6,10450
p2p,trim,1,0.03384634099430295,55.76583251185028,0.8536279902429235,0.0012277724089078954,0.0002856051356044433,0.0009421672733034522,38,iii,312,312,0.15877020281862755,True,6,10450
p2p,trim,0,9.82564793930876e-06,1.1256692180365375e-13,1.0978348225058347e-14,,1.4888885362714704e-31,,2,iii,312,312,0.15877020281862755,True,6,10450
p2l,ls,1,0.044565072724762865,73.00524189835988,1.9404797854051101,0.007813654421395701,0.005706717701647657,0.0021069367197480444,40,iii,312,312,0.15877020281862755,True,6,10450
p2l,ls,0,5.639616650673878e-06,0.0,0.0,,0.0,,2,iii,312,312,0.15877020281862755,True,6,10450
p2l,huber,1,0.024554424147916736,57.04492438359996,0.7360372657841517,0.0012835953364428996,0.0006966940928225624,0.0005869012436203371,40,iii,312,312,0.15877020281862755,True,6,10450
p2l,huber,0,2.8198083253369833e-06,0.0,0.0,,0.0,,2,iii,312,312,0.15877020281862755,True,6,10450
p2l,trim,1,0.026032549671612625,56.10513600129943,0.8054331424138212,0.000965090178218317,0.00018626184385299273,0.0007788283343653242,28,iii,312,312,0.15877020281862755,True,6,10450
p2l,trim,0,5.5611191498382635e-06,0.0,0.0,,0.0,,2,iii,312,312,0.15877020281862755,True,6,10450
p2p,ls,1,0.04503863385222584,67.19002130355666,2.41735867401659,0.007898033640320646,0.006349457968143869,0.0015485756721767769,24,iii,313,313,0.15717027337954576,True,6,10615
p2p,ls,0,2.6498404229127594e-05,1.4469676243946183e-13,8.157168981732108e-15,,2.50937087832141e-31,,2,iii,313,313,0.15717027337954576,True,6,10615
p2p,huber,1,0.02653635325987373,55.41234763759329,0.7396395358219399,0.0013403431048246571,0.0007744540696884935,0.0005658890351361636,21,iii,313,313,0.15717027337954576,True,6,10615
p2p,huber,0,1.3249202114563936e-05,1.4469676243946183e-13,8.157168981732108e-15,,2.50937087832141e-31,,2,iii,313,313,0.15717027337954576,True,6,10615
p2p,trim,1,0.033748528200059594,55.137688434712224,0.7885121858710468,0.0012124968114881525,0.0002864375522460768,0.0009260592592420756,28,iii,313,313,0.15717027337954576,True,6,10615
p2p,trim,0,3.308772948951197e-05,1.6505417570138923e-13,1.404181826905442e-14,,2.0329650073019996e-31,,2,iii,313,313,0.15717027337954576,True,6,10615
p2l,ls,1,0.04531414444610213,70.35135545212373,1.9255327115468626,0.0075491516040267865,0.0055170231457082625,0.002032128458318524,40,iii,313,313,0.15717027337954576,True,6,10615
p2l,ls,0,1.0787900364870945e-05,0.0,0.0,,0.0,,2,iii,313,313,0.15717027337954576,True,6,10615
p2l,huber,1,0.022842800674785148,56.34365612225671,0.7644615891827515,0.0012549204716329387,0.0006825503589937468,0.0005723701126391919,22,iii,313,313,0.15717027337954576,True,6,10615
p2l,huber,0,5.3939501824355006e-06,0.0,0.0,,0.0,,2,iii,313,313,0.15717027337954576,True,6,10615
p2l,trim,1,0.02589442966547302,56.1365308198805,0.7581867133857703,0.0009544510699923927,0.00018407996088441644,0.0007703711091079763,16,iii,313,313,0.15717027337954576,True,6,10615
p2l,trim,0,1.1976572175794461e-05,0.0,0.0,,0.0,,2,iii,313,313,0.15717027337954576,True,6,10615
p2p,ls,1,0.04353880075049392,65.73596871468848,1.79035792334472,0.006362585551077623,0.004910574738914383,0.0014520108121632404,22,iii,314,314,0.15557957015125035,True,6,10730
p2p,ls,0,1.667584546245831e-05,6.027384026986608e-14,9.772183856869534e-15,,5.99212744277744e-32,,2,iii,314,314,0.15557957015125035,True,6,10730
p2p,huber,1,0.02527661130146463,55.36572105295461,0.8068965394214601,0.0012638409231398317,0.000714559087396109,0.0005492818357437227,37,iii,314,314,0.15557957015125035,True,6,10730
p2p,huber,0,8.337922731229122e-06,6.027384026986608e-14,9.772183856869534e-15,,5.99212744277744e-32,,2,iii,314,314,0.15557957015125035,True,6,10730
p2p,trim,1,0.03310636118314618,55.0018789849165,0.8065639239160391,0.0011750539223983616,0.0002701321879097235,0.000904921734488638,29,iii,314,314,0.15557957015125035,True,6,10730
p2p,trim,0,1.7692758208105685e-05,1.809523032058906e-13,2.0503532278508042e-14,,2.240766952727022e-31,,2,iii,314,314,0.15557957015125035,True,6,10730
p2l,ls,1,0.04756900637004972,68.88275009447479,1.393479907899405,0.006080225584687388,0.004331999823294343,0.001748225761393045,40,iii,314,314,0.15557957015125035,True,6,10730
p2l,ls,0,6.48772062357166e-06,0.0,0.0,,0.0,,2,iii,314,314,0.15557957015125035,True,6,10730
p2l,huber,1,0.02240128768698712,56.420671194967696,0.7556256570625808,0.0011945516131253078,0.000631085402593449,0.0005634662105318588,26,iii,314,314,0.15557957015125035,True,6,10730
p2l,huber,0,3.2438603117858663e-06,0.0,0.0,,0.0,,2,iii,314,314,0.15557957015125035,True,6,10730
p2l,trim,1,0.02561086743818184,56.112113543626045,0.868828241859685,0.0009378939786062898,0.00017454303412563327,0.0007633509444806565,13,iii,314,314,0.15557957015125035,True,6,10730
p2l,trim,0,6.3816083002733994e-06,0.0,0.0,,0.0,,2,iii,314,314,0.15557957015125035,True,6,10730
p2p,ls,1,0.04317321139995709,64.68754547503244,1.924828175795114,0.006726767679510128,0.005302473553710245,0.001424294125799883,40,iii,315,315,0.1549621749943172,True,6,10884
p2p,ls,0,8.301254932930867e-06,1.9981725440906714e-13,1.1131941385122329e-14,,4.54573492414843e-31,,2,iii,315,315,0.1549621749943172,True,6,10884
p2p,huber,1,0.02586064152410021,54.82770880230412,0.747855251900642,0.0012282426954626962,0.0006837542790374742,0.000544488416425222,40,iii,315,315,0.1549621749943172,True,6,10884
p2p,huber,0,4.150627466465598e-06,1.9981725440906714e-13,1.1131941385122329e-14,,4.54573492414843e-31,,2,iii,315,315,0.1549621749943172,True,6,10884
p2p,trim,1,0.03266134826073709,54.69668686006801,0.8559871673393515,0.0011436407060679468,0.00025628605837880997,0.0008873546476891368,28,iii,315,315,0.1549621749943172,True,6,10884
p2p,trim,0,1.0295522282502048e-05,1.4024464181227973e-13,8.197332126952856e-15,,5.679137148687469e-31,,2,iii,315,315,0.1549621749943172,True,6,10884
p2l,ls,1,0.04059826706515978,68.04897711588305,1.604091115112505,0.006432748464752752,0.004606911933580285,0.001825836531172467,40,iii,315,315,0.1549621749943172,True,6,10884
p2l,ls,0,1.2224319548812844e-05,0.0,0.0,,0.0,,2,iii,315,315,0.1549621749943172,True,6,10884
p2l,huber,1,0.022410210248773047,55.80681527966065,0.7649172053808667,0.0011610057891072913,0.0005972468389269926,0.0005637589501802987,40,iii,315,315,0.1549621749943172,True,6,10884
p2l,huber,0,6.112159774406404e-06,0.0,0.0,,0.0,,2,iii,315,315,0.1549621749943172,True,6,10884
p2l,trim,1,0.025829154220043546,55.68094571533248,0.8582392865193686,0.000917974768421768,0.00016153951838658218,0.0007564352500351858,40,iii,315,315,0.1549621749943172,True,6,10884
p2l,trim,0,1.3936237333664118e-05,0.0,0.0,,0.0,,2,iii,315,315,0.1549621749943172,True,6,10884
p2p,ls,1,0.044230404801664236,66.28862523724236,2.2638154944833433,0.006485858953312942,0.004988177250342839,0.001497681702970103,26,iii,316,316,0.15533646353063527,True,6,11040
p2p,ls,0,6.910211053384189e-06,5.64058459608443e-14,7.528257646462639e-15,,4.630838522135351e-32,,2,iii,316,316,0.15533646353063527,True,6,11040
p2p,huber,1,0.02552996433489473,55.826846069000815,0.8885002765259202,0.0012520143335521434,0.0006574407101052722,0.0005945736234468712,40,iii,316,316,0.15533646353063527,True,6,11040
p2p,huber,0,3.455105526692131e-06,5.64058459608443e-14,7.528257646462639e-15,,4.630838522135351e-32,,2,iii,316,316,0.15533646353063527,True,6,11040
p2p,trim,1,0.033213609232538806,55.78704355182707,0.912248038077313,0.0011575554966922164,0.00024962979598608555,0.0009079257007061309,24,iii,316,316,0.15533646353063527,True,6,11040
p2p,trim,0,6.264133014891615e-06,7.081392434284268e-14,1.6514574650810175e-14,,3.954625593465034e-31,,2,iii,316,316,0.15533646353063527,True,6,11040
p2l,ls,1,0.035346730901797165,68.90968066969275,2.1295501882099694,0.006103416841861119,0.004355567672655728,0.0017478491692053911,40,iii,316,316,0.15533646353063527,True,6,11040
p2l,ls,0,5.291202969078773e-06,0.0,0.0,,0.0,,2,iii,316,316,0.15533646353063527,True,6,11040
p2l,huber,1,0.023081894175479255,56.68736961742153,0.8459837124044319,0.0011851861217811069,0.0005857981297922539,0.000599387991988853,30,iii,316,316,0.15533646353063527,True,6,11040
p2l,huber,0,2.6456014845393364e-06,0.0,0.0,,0.0,,2,iii,316,316,0.15533646353063527,True,6,11040
p2l,trim,1,0.025862503936972543,56.722657401089826,0.8981925678404069,0.000930932675497606,0.00016059875856630655,0.0007703339169312994,19,iii,316,316,0.15533646353063527,True,6,11040
p2l,trim,0,4.7378114839841574e-06,0.0,0.0,,0.0,,2,iii,316,316,0.15533646353063527,True,6,11040
p2p,ls,1,0.044349164799277155,67.09187871846083,1.9657687495860834,0.007167962167824491,0.00566535173711403,0.001502610430710461,19,iii,317,317,0.156512109953694,True,6,10059
p2p,ls,0,1.3268653661222865e-05,1.1282455984970875e-13,4.96040897433634e-15,,5.777500425722768e-31,,2,iii,317,317,0.156512109953694,True,6,10059
p2p,huber,1,0.02630964949338071,54.75915081721401,0.8740391412350738,0.0012309514762071574,0.0006475081909319687,0.0005834432852751887,40,iii,317,317,0.156512109953694,True,6,10059
p2p,huber,0,6.634326830611025e-06,1.1282455984970875e-13,4.96040897433634e-15,,5.777500425722768e-31,,2,iii,317,317,0.156512109953694,True,6,10059
p2p,trim,1,0.03236054348275022,55.00279513798671,0.9701877417566732,0.001125739029106403,0.0002399483355881764,0.0008857906935182266,23,iii,317,317,0.156512109953694,True,6,10059
p2p,trim,0,1.6047654409874266e-05,4.002101426321447e-14,5.411499808667884e-15,,3.622921091327795e-32,,2,iii,317,317,0.156512109953694,True,6,10059
p2l,ls,1,0.038068089968548165,70.39355689285917,2.058303054225474,0.0068154034391595935,0.0051503733015228394,0.001665030137636754,40,iii,317,317,0.156512109953694,True,6,10059
p2l,ls,0,4.005918948005663e-06,0.0,0.0,,0.0,,2,iii,317,317,0.156512109953694,True,6,10059
p2l,huber,1,0.02221634109575116,55.43618035864457,0.8255965727523252,0.001171099300811888,0.000580639918162992,0.0005904593826488961,11,iii,317,317,0.156512109953694,True,6,10059
p2l,huber,0,2.0029594740029272e-06,0.0,0.0,,0.0,,2,iii,317,317,0.156512109953694,True,6,10059
p2l,trim,1,0.025259031437409086,55.54817339257444,0.9182987237570733,0.0009060337154348161,0.00015676160561472463,0.0007492721098200914,40,iii,317,317,0.156512109953694,True,6,10059
p2l,trim,0,3.852280519738539e-06,0.0,0.0,,0.0,,2,iii,317,317,0.156512109953694,True,6,10059
p2p,ls,1,0.04468894058534879,68.90543700042461,2.5461819688983094,0.008221723376422593,0.006637750212111201,0.0015839731643113916,32,iii,318,318,0.1584622477552281,True,6,10191
p2p,ls,0,2.0000059935267024e-05,8.589947089146474e-14,8.433972929492054e-15,,7.908540680436459e-32,,2,iii,318,318,0.1584622477552281,True,6,10191
p2p,huber,1,0.02621007716835702,55.890951830742615,0.9576950252655482,0.0012745801064068135,0.0006598060682686744,0.000614774038138139,20,iii,318,318,0.1584622477552281,True,6,10191
p2p,huber,0,1.0000029967633592e-05,8.589947089146474e-14,8.433972929492054e-15,,7.908540680436459e-32,,2,iii,318,318,0.1584622477552281,True,6,10191
p2p,trim,1,0.03223199880281659,56.42805898152156,1.1022905621743828,0.0011394669006901082,0.0002355494260481509,0.0009039174746419573,34,iii,318,318,0.1584622477552281,True,6,10191
p2p,trim,0,2.4465152545501076e-05,9.132046387570333e-14,7.881035633524039e-15,,1.690150707627729e-31,,2,iii,318,318,0.1584622477552281,True,6,10191
p2l,ls,1,0.05057177537454564,73.53429682855042,2.668438491785007,0.007949067912690138,0.006051696748519698,0.0018973711641704395,40,iii,318,318,0.1584622477552281,True,6,10191
p2l,ls,0,4.464167343360666e-06,0.0,0.0,,0.0,,2,iii,318,318,0.1584622477552281,True,6,10191
p2l,huber,1,0.02296481435139536,56.49953946977402,0.8328455781582138,0.001210796086982246,0.0005881930062128921,0.0006226030807693539,40,iii,318,318,0.1584622477552281,True,6,10191
p2l,huber,0,2.2320836716802182e-06,0.0,0.0,,0.0,,2,iii,318,318,0.1584622477552281,True,6,10191
p2l,trim,1,0.025316066715291446,57.141920783255706,1.0439920347633673,0.0009249076070685156,0.00015325445380701182,0.0007716531532615037,40,iii,318,318,0.1584622477552281,True,6,10191
p2l,trim,0,6.0902016310274644e-06,0.0,0.0,,0.0,,2,iii,318,318,0.1584622477552281,True,6,10191
p2p,ls,1,0.04294878506242853,68.107899057656,2.3226249806209234,0.0064550861091167795,0.004966295060119973,0.0014887910489968063,23,iii,319,319,0.1611291080098676,True,6,10189
p2p,ls,0,2.238974654327858e-05,1.4220500840710907e-13,5.517075459272622e-15,,3.1480313523293684e-31,,2,iii,319,319,0.1611291080098676,True,6,10189
p2p,huber,1,0.02468131665754353,55.39730676970621,0.930808158687356,0.0012208734148381297,0.0006239730389101057,0.000596900375928024,24,iii,319,319,0.1611291080098676,True,6,10189
p2p,huber,0,1.1194873271639095e-05,1.4220500840710907e-13,5.517075459272622e-15,,3.1480313523293684e-31,,2,iii,319,319,0.1611291080098676,True,6,10189
p2p,trim,1,0.030962399607312934,55.99735844367452,1.016278787977334,0.001103132812942812,0.00022789624611986887,0.0008752365668229431,20,iii,319,319,0.1611291080098676,True,6,10189
p2p,trim,0,2.8229684923048647e-05,3.109222658666068e-14,9.328566096628493e-15,,4.891743055442516e-32,,2,iii,319,319,0.1611291080098676,True,6,10189
p2l,ls,1,0.0399233506077198,72.15509252534545,2.543597634774259,0.006200529099751159,0.0044949157531841664,0.001705613346566993,40,iii,319,319,0.1611291080098676,True,6,10189
p2l,ls,0,5.645798631676111e-06,0.0,0.0,,0.0,,2,iii,319,319,0.1611291080098676,True,6,10189
p2l,huber,1,0.021503974756511335,55.99387593968044,0.8787227265794434,0.0011507649523795783,0.0005500223157038228,0.0006007426366757554,40,iii,319,319,0.1611291080098676,True,6,10189
p2l,huber,0,2.8228993158381788e-06,0.0,0.0,,0.0,,2,iii,319,319,0.1611291080098676,True,6,10189
p2l,trim,1,0.024234994296803498,56.233083116196006,0.9359385914343678,0.0009026776912470956,0.00014853988393579492,0.0007541378073113007,40,iii,319,319,0.1611291080098676,True,6,10189
p2l,trim,0,5.711499389671482e-06,0.0,0.0,,0.0,,2,iii,319,319,0.1611291080098676,True,6,10189
p2p,ls,1,0.04311118235488128,68.8191277022783,2.1166744631351166,0.00696380986154304,0.005456973578420195,0.0015068362831228447,20,iii,320,320,0.1645141305765521,True,6,10425
p2p,ls,0,9.070066976019917e-06,1.350754050026395e-13,2.035319260021636e-14,,2.1976699579814775e-31,,2,iii,320,320,0.1645141305765521,True,6,10425
p2p,huber,1,0.025151176451274168,55.876583345901835,1.0226308420361487,0.0012318557326261403,0.0006362863748215126,0.0005955693578046277,40,iii,320,320,0.1645141305765521,True,6,10425
p2p,huber,0,4.535033488010256e-06,1.350754050026395e-13,2.035319260021636e-14,,2.1976699579814775e-31,,2,iii,320,320,0.1645141305765521,True,6,10425
p2p,trim,1,0.03114922539242912,56.14911577189303,1.030049085283674,0.001108138548424243,0.00022857780525435738,0.0008795607431698856,27,iii,320,320,0.1645141305765521,True,6,10425
p2p,trim,0,1.1383242941354985e-05,4.266855575893751e-14,5.401367313344588e-15,,6.036852903231059e-32,,2,iii,320,320,0.1645141305765521,True,6,10425
p2l,ls,1,0.04319047332312076,72.74546446654443,2.4501319218381417,0.006689945742570972,0.004865478016327063,0.0018244677262439085,40,iii,320,320,0.1645141305765521,True,6,10425
p2l,ls,0,5.1854679795099026e-06,0.0,0.0,,0.0,,2,iii,320,320,0.1645141305765521,True,6,10425
p2l,huber,1,0.022233114332317422,56.11953243068776,0.9187717743654508,0.0011678130063758588,0.0005724525819364483,0.0005953604244394104,15,iii,320,320,0.1645141305765521,True,6,10425
p2l,huber,0,2.59273398975497e-06,0.0,0.0,,0.0,,2,iii,320,320,0.1645141305765521,True,6,10425
p2l,trim,1,0.024419754301298457,56.58889938179295,0.8972462611106121,0.0009018695742519672,0.00015187447614181974,0.0007499950981101474,14,iii,320,320,0.1645141305765521,True,6,10425
p2l,trim,0,1.9532093054355778e-06,0.0,0.0,,0.0,,2,iii,320,320,0.1645141305765521,True,6,10425
p2p,ls,1,0.04196832811326877,68.79644394474684,2.227814444629716,0.006618550031658358,0.0051355230467293195,0.0014830269849290386,22,iii,321,321,0.16853936289252064,True,6,10469
p2p,ls,0,1.262418169000931e-05,7.134017340405178e-14,9.30464618753177e-15,,1.154561876017421e-31,,2,iii,321,321,0.16853936289252064,True,6,10469
p2p,huber,1,0.024647047355544183,55.988054430158925,1.0258996213343594,0.00123928252684949,0.0006100115022820102,0.0006292710245674798,31,iii,321,321,0.16853936289252064,True,6,10469
p2p,huber,0,6.312090845004616e-06,7.134017340405178e-14,9.30464618753177e-15,,1.154561876017421e-31,,2,iii,321,321,0.16853936289252064,True,6,10469
p2p,trim,1,0.03141730564671702,57.061376173316255,1.1821887840250038,0.0011133199631637918,0.00021729118729184972,0.0008960287758719421,31,iii,321,321,0.16853936289252064,True,6,10469
p2p,trim,0,1.4694754101438387e-05,9.148257394202387e-14,3.538887636375334e-15,,1.8540362504374837e-31,,2,iii,321,321,0.16853936289252064,True,6,10469
p2l,ls,1,0.03999224667290952,72.28770592126497,2.538118053767938,0.006361865452398698,0.0046046706386447585,0.0017571948137539393,40,iii,321,321,0.16853936289252064,True,6,10469
p2l,ls,0,5.329988687344061e-06,0.0,0.0,,0.0,,2,iii,321,321,0.16853936289252064,True,6,10469
p2l,huber,1,0.023064441755553926,56.50718816455536,0.8715045212740598,0.001179436386458932,0.0005546696525241859,0.0006247667339347461,40,iii,321,321,0.16853936289252064,True,6,10469
p2l,huber,0,2.6649943436719307e-06,0.0,0.0,,0.0,,2,iii,321,321,0.16853936289252064,True,6,10469
p2l,trim,1,0.025635642365529458,57.43849029384835,1.081832287164373,0.0009159658509011726,0.000143647073611239,0.0007723187772899336,40,iii,321,321,0.16853936289252064,True,6,10469
p2l,trim,0,3.4215661898751117e-06,0.0,0.0,,0.0,,2,iii,321,321,0.16853936289252064,True,6,10469
p2p,ls,1,0.04240022930160289,69.00261284742473,2.375696857238145,0.007139747140449566,0.005643204389043876,0.0014965427514056903,20,iii,322,322,0.17314910842029035,True,6,10461
p2p,ls,0,1.3790213433349834e-05,6.064713351798999e-14,2.692694565578556e-15,,3.796620948761169e-31,,2,iii,322,322,0.17314910842029035,True,6,10461
p2p,huber,1,0.0250155385863283,56.12223587709404,0.9610986959907998,0.0012241734935082074,0.0006191711676577463,0.0006050023258504612,29,iii,322,322,0.17314910842029035,True,6,10461
p2p,huber,0,6.895106716674741e-06,6.064713351798999e-14,2.692694565578556e-15,,3.796620948761169e-31,,2,iii,322,322,0.17314910842029035,True,6,10461
p2p,trim,1,0.031112765410992962,57.10146264714451,1.0546543017761214,0.0011136358049749647,0.00021891206319006565,0.0008947237417848991,25,iii,322,322,0.17314910842029035,True,6,10461
p2p,trim,0,1.7539443437203412e-05,7.499544846667929e-14,1.0686509662521309e-14,,1.7935930767220271e-31,,2,iii,322,322,0.17314910842029035,True,6,10461
p2l,ls,1,0.040020562799276155,72.23756887661818,2.697066358712479,0.006892064887814825,0.005103352491546497,0.0017887123962683276,40,iii,322,322,0.17314910842029035,True,6,10461
p2l,ls,0,4.509754502726924e-06,0.0,0.0,,0.0,,2,iii,322,322,0.17314910842029035,True,6,10461
p2l,huber,1,0.02228719995719197,56.6031395582969,0.8685278793750841,0.0011641176380666174,0.0005535987945955083,0.0006105188434711091,40,iii,322,322,0.17314910842029035,True,6,10461
p2l,huber,0,2.25487725136342e-06,0.0,0.0,,0.0,,2,iii,322,322,0.17314910842029035,True,6,10461
p2l,trim,1,0.024791997513797077,57.45365235162371,0.9920407388726262,0.0009115592800320396,0.00014415534346778184,0.0007674039365642577,15,iii,322,322,0.17314910842029035,True,6,10461
p2l,trim,0,4.085824339218826e-06,0.0,0.0,,0.0,,2,iii,322,322,0.17314910842029035,True,6,10461
p2p,ls,1,0.04244270563236681,68.04593163408032,2.4841001036392254,0.006226063892069206,0.004755116655493348,0.001470947236575858,23,iii,323,323,0.17663417904281556,True,6,10500
p2p,ls,0,6.0971417082177964e-06,5.732467154385377e-14,4.0151806065827474e-15,,5.515189928495553e-32,,2,iii,323,323,0.17663417904281556,True,6,10500
p2p,huber,1,0.025151683765649153,56.3928074090962,1.0491274139600624,0.0012321215009724364,0.0006170225501640278,0.0006150989508084086,40,iii,323,323,0.17663417904281556,True,6,10500
p2p,huber,0,3.0485708541089618e-06,5.732467154385377e-14,4.0151806065827474e-15,,5.515189928495553e-32,,2,iii,323,323,0.17663417904281556,True,6,10500
p2p,trim,1,0.031968629742006045,57.1857735419908,1.052668748616109,0.0011513447098465788,0.00022282305187104335,0.0009285216579755355,21,iii,323,323,0.17663417904281556,True,6,10500
p2p,trim,0,7.79665644800034e-06,7.34970728668476e-14,1.8880545287508786e-14,,1.1752876303740891e-31,,2,iii,323,323,0.17663417904281556,True,6,10500
p2l,ls,1,0.039967043091298025,71.28711310565153,2.538491901588364,0.005998477012762574,0.004231907154058988,0.0017665698587035865,23,iii,323,323,0.17663417904281556,True,6,10500
p2l,ls,0,5.85056712146707e-06,0.0,0.0,,0.0,,2,iii,323,323,0.17663417904281556,True,6,10500
p2l,huber,1,0.02308771962567198,57.025646119748956,0.9163920764933501,0.001182533279561298,0.0005603800844365942,0.0006221531951247039,40,iii,323,323,0.17663417904281556,True,6,10500
p2l,huber,0,2.925283560733442e-06,0.0,0.0,,0.0,,2,iii,323,323,0.17663417904281556,True,6,10500
p2l,trim,1,0.02618960572767044,57.58095123483094,1.0109931435791826,0.0009529960267512203,0.00015055274716403873,0.0008024432795871815,40,iii,323,323,0.17663417904281556,True,6,10500
p2l,trim,0,5.2621676360967965e-06,0.0,0.0,,0.0,,2,iii,323,323,0.17663417904281556,True,6,10500
p2p,ls,1,0.043611567647210914,69.50764698742022,2.586941964755774,0.007435656299631988,0.0059024983450257015,0.0015331579546062866,30,iii,324,324,0.17898710379135702,True,6,10467
p2p,ls,0,1.0969355360302932e-05,1.1436025545881126e-13,5.394435556402749e-15,,1.5075840726622052e-31,,2,iii,324,324,0.17898710379135702,True,6,10467
p2p,huber,1,0.024919441728051144,56.994934980337284,1.090019488360295,0.001275445485446168,0.0006247988097712089,0.000650646675674959,40,iii,324,324,0.17898710379135702,True,6,10467
p2p,huber,0,5.484677680151586e-06,1.1436025545881126e-13,5.394435556402749e-15,,1.5075840726622052e-31,,2,iii,324,324,0.17898710379135702,True,6,10467
p2p,trim,1,0.032686610087993104,57.418194383849006,1.0627403179538046,0.001197457864419696,0.00022586632749017357,0.0009715915369295225,23,iii,324,324,0.17898710379135702,True,6,10467
p2p,trim,0,1.160978483518783e-05,5.815852873680767e-14,6.393018492162692e-15,,7.320557377982009e-32,,2,iii,324,324,0.17898710379135702,True,6,10467
p2l,ls,1,0.04178593611837018,72.91250989458676,2.8933232842674093,0.007216319921865951,0.005407731803615923,0.0018085881182500286,40,iii,324,324,0.17898710379135702,True,6,10467
p2l,ls,0,5.572896330618739e-06,0.0,0.0,,0.0,,2,iii,324,324,0.17898710379135702,True,6,10467
p2l,huber,1,0.023768300795008253,57.54579583371322,0.965034549973534,0.0012204193848213039,0.0005762357328147965,0.0006441836520065074,40,iii,324,324,0.17898710379135702,True,6,10467
p2l,huber,0,2.786448165309397e-06,0.0,0.0,,0.0,,2,iii,324,324,0.17898710379135702,True,6,10467
p2l,trim,1,0.027182797265424243,57.883369845078896,0.9582123489620578,0.000998625316043274,0.00015332457260978645,0.0008453007434334875,12,iii,324,324,0.17898710379135702,True,6,10467
p2l,trim,0,5.530348961046252e-06,0.0,0.0,,0.0,,2,iii,324,324,0.17898710379135702,True,6,10467
p2p,ls,1,0.04287619841894787,68.0793804428143,2.3546770198033364,0.006386920791396244,0.00493096626627294,0.001455954525123304,25,iii,325,325,0.18194465446305363,True,6,10506
p2p,ls,0,1.2142078152602533e-05,1.194183635399293e-13,1.3174317713935751e-14,,2.277119802841145e-31,,2,iii,325,325,0.18194465446305363,True,6,10506
p2p,huber,1,0.025225728070200317,57.484077517335436,1.054988372517122,0.0012384200324708293,0.0005877138864071156,0.0006507061460637137,40,iii,325,325,0.18194465446305363,True,6,10506
p2p,huber,0,6.071039076301115e-06,1.194183635399293e-13,1.3174317713935751e-14,,2.277119802841145e-31,,2,iii,325,325,0.18194465446305363,True,6,10506
p2p,trim,1,0.03298513858818319,58.18909630099066,1.1181127572285425,0.0012061567072145219,0.00022080328883208454,0.0009853534183824372,24,iii,325,325,0.18194465446305363,True,6,10506
p2p,trim,0,1.4914871684569003e-05,1.2066639269446712e-13,5.567856213747682e-14,,4.717432380965125e-31,,2,iii,325,325,0.18194465446305363,True,6,10506
